date,open,high,close,low,volume,amount,turnover_rate,p_change,review_pc,amplitude,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,MACD_d,DIFF_d,DEM_d,K_d
2015-07-13,6.5,7.05,7.04,6.46,5694406.0,4008861824.0,5.19562591241,-7.3125,-7.38636363636,8.38068181818,0.0467323259259,-0.0704,-0.0704,7.04,7.1104,66.1016949153,55.3672316384,87.5706214689,-0.00980198019802,-0.406666666667,-0.0813333333333,-0.280895334174
2015-07-14,6.8,7.07,6.52,6.46,4369652.0,2849013104.0,3.98690875912,-7.38636363636,-9.96932515337,9.35582822086,0.0462696296296,-0.0414814814815,-0.0646162962963,6.96,7.00148148148,47.3464851348,52.6936494705,36.6521564632,-0.00990099009901,-0.410774410774,-0.0821548821549,-0.283732660782
2015-07-15,6.36,6.4,5.87,5.87,2923779.0,1716258273.0,2.66768156934,-9.96932515337,2.89608177172,9.02896081772,-0.0971904796877,-0.125360346101,-0.0767651062573,6.79230769231,6.91766803841,31.5643234232,45.6505407881,3.39188869336,-3.10052426323,2.02207977208,0.188014644251,-0.333333333333
2015-07-16,5.87,6.25,6.04,5.51,2342065.0,1414607260.0,2.13692062044,2.89608177172,7.45033112583,12.2516556291,-0.15891590004,-0.176087543782,-0.0966295937622,6.67656804734,6.85265559112,44.916756156,45.4059459107,43.9383766465,0.635097393801,0.404651065976,0.258769751954,0.423022934907
2015-07-17,6.06,6.5,6.49,6.04,2531780.0,1643125220.0,2.31001824818,7.45033112583,2.31124807396,7.08782742681,-0.130075759061,-0.177926943175,-0.112889063645,6.64786527082,6.825792214,62.5531997562,51.1216971925,85.4162048834,-0.181480525052,0.0104459370264,0.168265944724,0.392647312707
2015-07-20,6.51,6.8,6.64,6.34,3217945.0,2136715480.0,2.93608120438,2.31124807396,-0.150602409639,6.92771084337,-0.0839768559578,-0.165374598618,-0.12338617064,6.64665522916,6.81202982778,63.4412636056,55.2282193302,79.8673521563,-0.354400415851,-0.0705477446695,0.0929860400628,0.0141969372127
2015-07-21,6.55,6.79,6.63,6.43,2642446.0,1751941698.0,2.41099087591,-0.150602409639,1.80995475113,5.42986425339,-0.0497073279679,-0.15445325062,-0.129599586636,6.64409288621,6.79854613683,60.8126942556,57.089710972,68.2586608227,-0.408083008098,-0.0660400574829,0.0503574749405,-0.041433117826
2015-07-22,6.55,6.84,6.75,6.4,3240768.0,2187518400.0,2.95690510949,1.80995475113,4.44444444444,6.51851851852,-0.00794280276318,-0.134563838363,-0.130592436981,6.66038628833,6.7949501267,67.0569476855,60.4121232098,80.3465966369,-0.840208615351,-0.1287730247,0.0076609067295,0.102680098397
2015-07-23,6.73,7.2,7.05,6.65,4246995.0,2994131475.0,3.87499543796,4.44444444444,-0.283687943262,7.80141843972,0.0593225382982,-0.0935158505446,-0.123177119694,6.72032685936,6.8138427099,68.9470560328,63.2571008175,80.3269664634,-8.4687160272,-0.305044715709,-0.0567821342392,0.0281866146982
2015-07-24,6.98,7.55,7.03,6.88,5410352.0,3803477456.0,4.93645255474,-0.283687943262,-9.9573257468,9.53058321479,0.0980666234688,-0.0618854800257,-0.11091879176,6.767968881,6.82985436102,53.427390589,59.9805307413,40.3211102844,0.653109025372,-0.338235393622,-0.0995178971881,-0.225095404166
2015-07-27,6.78,6.95,6.33,6.33,3597849.0,2277438417.0,3.28270894161,-9.9573257468,-5.05529225908,9.79462875197,0.0298875725656,-0.0922390589066,-0.107182845189,6.70058905315,6.79282811206,35.6182603927,51.8597739584,3.13523326114,-0.695231960596,0.490479816402,-0.0336818181249,-0.333333333333
2015-07-28,5.9,6.31,6.01,5.7,3259745.0,1959106745.0,2.97421989051,-5.05529225908,6.15640599002,10.149750416,-0.0533014653966,-0.140496261062,-0.113845528364,6.59434458343,6.7348408445,40.6853976388,48.1349818519,25.7862292127,-2.78339894549,0.523175352477,0.0621618428098,0.14226234494
2015-07-29,6.11,6.43,6.38,5.96,2144007.0,1367876466.0,1.95621076642,6.15640599002,-4.54545454545,7.36677115987,-0.0533477047323,-0.147187843822,-0.120513991455,6.56136849368,6.7085563375,56.9108324684,51.0602653908,68.6119666238,0.000867505900415,0.0476281910195,0.0585746597813,0.398802414902
2015-07-30,6.34,6.6,6.09,6.01,2293545.0,1396768905.0,2.09265054745,-4.54545454545,2.62725779967,9.68801313629,-0.0853969507194,-0.173887085655,-0.131188610295,6.48885026388,6.66273734953,42.4603289903,48.1936199239,30.9937471229,0.600761478829,0.18139569913,0.0885757637848,-0.253914814657
2015-07-31,5.97,6.27,6.25,5.97,1970223.0,1231389375.0,1.79764872263,2.62725779967,2.24,4.8,-0.0781944524802,-0.180060143096,-0.140962916855,6.45210406944,6.63216421253,59.4179971046,51.9350789842,74.3838333455,-0.0843413983584,0.0355003789796,0.0745057557818,0.399376748076
2015-08-03,6.13,6.43,6.39,5.9,2306845.0,1474073955.0,2.10478558394,2.24,4.06885758998,8.29420970266,-0.0491417738302,-0.171676525499,-0.147105638584,6.44254959722,6.61422612271,70.4296081326,58.0999220336,95.0889803306,-0.371543987182,-0.046560096266,0.0435768630914,0.185324507129
2015-08-04,6.45,6.68,6.65,6.4,1766199.0,1174522335.0,1.61149543796,4.06885758998,-2.70676691729,4.21052631579,0.00751142852992,-0.142410995753,-0.146166710018,6.4744650438,6.61687603955,76.7149768503,64.3049403059,101.535049939,-1.15285220586,-0.170469024004,-0.00638268237218,0.0892432726
2015-08-05,6.6,6.68,6.47,6.4,1497173.0,968670931.0,1.36603375912,-2.70676691729,-1.85471406491,4.32766615147,0.0223175857333,-0.132218218935,-0.143377011801,6.47377811398,6.60599633292,59.4766512336,62.6955106151,53.0389324705,1.97115064657,-0.0715729622173,-0.019085729003,-0.224706130726
2015-08-06,6.3,6.5,6.35,6.25,931936.0,591779360.0,0.850306569343,-1.85471406491,3.14960629921,3.93700787402,0.0177259158837,-0.132298314374,-0.141161272316,6.45473532722,6.58703364159,52.9844341557,59.4584851286,40.0363322098,-0.20574222967,0.000605782168231,-0.0154539382403,-0.109155726545
2015-08-07,6.36,6.64,6.55,6.36,1356791.0,888698105.0,1.2379479927,3.14960629921,10.0763358779,4.27480916031,0.0420196706519,-0.114898978158,-0.135908813484,6.46939143072,6.58429040888,57.9420037228,58.9529913267,55.9200285151,1.37052183524,-0.131515932746,-0.0372089224284,0.0935665284747
2015-08-10,6.85,7.21,7.21,6.72,4005740.0,2888138540.0,3.65487226277,10.0763358779,-0.138696255201,6.79611650485,0.141761210582,-0.0473080568709,-0.118188662162,6.58333121061,6.63063926748,71.9613358152,63.2891061562,89.3057951333,2.37368685623,-0.588263902524,-0.130382650458,0.241954561313
2015-08-11,7.2,7.48,7.2,7.1,4177815.0,3008026800.0,3.811875,-0.138696255201,-0.555555555556,5.27777777778,0.197724572256,0.00538919549823,-0.0934730906297,6.67820333205,6.67281413656,56.7461537014,61.1081220046,48.0222170949,0.394772035627,-1.11391707575,-0.209119648873,-0.211435515218
2015-08-12,7.08,7.28,7.16,7.0,2392796.0,1713241936.0,2.1832080292,-0.555555555556,3.6312849162,3.91061452514,0.219035213905,0.0434239180609,-0.0660936888916,6.75232589635,6.70890197829,56.8783881819,59.6982107304,51.2387430849,0.10777942977,7.05758820128,-0.292912126406,0.00233028094181
2015-08-13,7.1,7.49,7.42,7.07,2857284.0,2120104728.0,2.60701094891,3.6312849162,-1.48247978437,5.66037735849,0.25530043566,0.0934690833957,-0.0341811344341,6.85504498922,6.76157590583,65.6967032324,61.697708231,73.694693235,0.165567997529,1.15247926879,-0.482838149794,0.155038061597
2015-08-14,7.48,7.6,7.31,7.26,2731626.0,1996818606.0,2.49235948905,-1.48247978437,3.28317373461,4.6511627907,0.251230863096,0.122838155001,-0.00277727654708,6.9250380678,6.8021999128,48.6997629392,57.3650598004,31.3691692168,-0.0159403275316,0.314211614561,-0.918748262951,-0.258718313962
