date,open,high,close,low,volume,amount,turnover_rate,p_change,review_pc,amplitude,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,MACD_d,DIFF_d,DEM_d,K_d
2015-04-17,20.798,22.007,20.342,19.846,747459.0,1520481097.8,13.2059893993,-1.30429652935,-1.31747124177,10.6233408711,0.294178389516,-0.20342,-0.20342,20.342,20.54542,40.9841122937,46.9947040979,28.9629286853,-0.00980198019802,-0.885953553214,-0.177190710643,-0.0236124914132
2015-04-20,19.876,21.155,20.074,19.41,527774.0,1059453527.6,9.32462897527,-1.31747124177,6.32161004284,8.69283650493,0.291265732194,-0.0213789173789,-0.167011783476,20.3007692308,20.3221481481,40.0066001729,44.6653361229,30.6891282728,-0.00990099009901,-0.894902579004,-0.178980515801,-0.0238510014275
2015-04-21,20.273,21.73,21.343,20.025,445293.0,950388849.9,7.86736749117,6.32161004284,-1.16197348077,7.98856768027,0.368571849073,0.0633456221946,-0.120940302342,20.461112426,20.3977668038,52.4384177106,47.2563633188,62.8025264941,0.265414390827,-3.96299485479,-0.275857668095,0.310744164312
2015-04-22,21.908,22.582,21.095,21.016,473571.0,998998024.5,8.36697879859,-1.16197348077,-2.6783598009,7.42356008533,0.368256298148,0.109219884001,-0.0749082650732,20.5586335913,20.4494137073,36.6405117645,43.717746134,22.4860430254,-0.000856144943096,0.724189931629,-0.380617845145,-0.301265877878
2015-04-23,21.066,21.066,20.53,20.382,353246.0,725214038.0,6.24109540636,-2.6783598009,2.22113979542,3.33170969313,0.278005801872,0.0988453610967,-0.0401575398392,20.5542284234,20.4553830623,31.6394834765,39.6916585815,15.5351332665,-0.245075228122,-0.0949874924238,-0.463910426974,-0.136489040331
2015-04-24,20.025,21.095,20.986,19.985,331215.0,695087799.0,5.85185512367,2.22113979542,-1.98227389688,5.28924044601,0.265798942384,0.125966799151,-0.00693267204122,20.6206548198,20.4946880206,51.1530490444,43.5121220691,66.4349029949,-0.0439086501273,0.274382507719,-0.827363128594,0.616747286105
2015-04-27,21.264,21.591,20.57,20.382,341241.0,701932737.0,6.02899293286,-1.98227389688,-6.45600388916,5.87749149246,0.191244410971,0.112595084815,0.0169728793301,20.6128617706,20.5002666858,39.2853798151,42.1032079845,33.6497234764,-0.280492204915,-0.106152688054,-3.44824495219,-0.232003164054
2015-04-28,20.55,20.55,19.242,19.023,363485.0,699417837.0,6.42199646643,-6.45600388916,5.56075252053,7.93576551294,-0.0353194650992,-0.0051017863569,0.0125579461927,20.4019599597,20.4070617461,30.9708687962,38.392428255,16.1277498785,-1.18468233879,-1.04531091535,-0.260116922505,-0.211643900557
2015-04-29,19.281,20.382,20.312,19.271,265465.0,539212508.0,4.69019434629,5.56075252053,0.635092556124,5.46967309965,-0.0391329848519,-0.0119001693397,0.00766632308623,20.3881199659,20.4000201353,51.8803691765,42.8884085622,69.864290405,0.107972183099,1.33254952427,-0.389524133279,0.675134447079
2015-04-30,20.322,21.194,20.441,20.213,331132.0,676866921.2,5.85038869258,0.635092556124,1.01756274155,4.7991781224,-0.023146636966,-0.00680032501752,0.00477299346548,20.3962553558,20.4030556808,42.3341095223,42.7036422156,41.5950441359,-0.408513379349,-0.428552248006,-0.377407733565,-0.184005237543
2015-05-04,20.471,21.413,20.649,20.322,281580.0,581434542.0,4.97491166078,1.01756274155,-2.2083393869,5.28354884014,0.0145478003471,0.0138653686824,0.00659146850886,20.4351391472,20.4212737785,38.2135737787,41.2069527366,32.2268158629,-1.62850600579,-3.03892735225,0.380992569241,-0.0973337053763
2015-05-05,20.58,21.175,20.193,19.926,287695.0,580942513.5,5.08295053004,-2.2083393869,2.89704352994,6.18531174169,-0.0209105720631,-0.00647763903057,0.00397764700097,20.3978869707,20.4043646097,32.6014164129,38.3384406287,21.1273679813,-2.43737001913,-1.46718116041,-0.39654615726,-0.146862928819
2015-05-06,20.332,21.313,20.778,20.233,341283.0,709117817.4,6.02973498233,2.89704352994,2.00211762441,5.19780537107,0.0325551135634,0.0243245929781,0.00804703619641,20.4563658983,20.4320413053,38.5552652629,38.4107155068,38.8443647752,-2.55687340668,-4.75516339569,1.02306443846,0.18262546555
2015-05-07,20.719,21.69,21.194,20.57,396761.0,840895263.4,7.00991166078,2.00211762441,7.34641879777,5.28451448523,0.117309346374,0.0813653776804,0.0227107044932,20.5698480678,20.4884826901,44.2749387467,40.3654565868,52.0939030666,2.60340768419,2.34498413821,1.82224460521,0.14834999694
2015-05-08,21.67,23.187,22.751,20.857,514856.0,1171348885.6,9.09639575972,7.34641879777,4.00861500593,10.2413080744,0.362596214569,0.249333338599,0.0680352313143,20.9054099035,20.6560765649,56.6124770472,45.7811300736,78.2751709944,2.09094054119,2.06436651199,1.99573407486,0.278657377055
2015-05-11,22.453,24.069,23.663,22.106,504764.0,1194423053.2,8.91809187279,4.00861500593,0.376114609306,8.29565143896,0.612492269197,0.450842899562,0.144596764964,21.3296545337,20.8788116342,64.1807751549,51.9143451007,88.7136352633,0.689185503287,0.808193409256,1.12532186884,0.133686044181
2015-05-12,23.574,24.228,23.752,22.711,463491.0,1100883823.2,8.1888869258,0.376114609306,10.0159986527,6.38683058269,0.745737440049,0.610682664995,0.23781394497,21.702323067,21.091640402,65.6612770424,56.4966557479,83.9905196314,0.217545881888,0.354535394896,0.644669886144,0.0230676847378
2015-05-27,26.131,26.131,26.131,26.131,2687.0,7021399.7,0.0474734982332,10.0159986527,10.014924802,0.0,1.08946837863,0.918731681615,0.373997492299,22.3836579798,21.4649262982,65.6612770424,59.5515295127,77.8807721017,0.460927559921,0.504433864393,0.572647442294,0.0
2015-05-28,28.748,28.748,28.748,28.748,23775.0,68348370.0,0.420053003534,10.014924802,4.24725198275,0.0,1.57500286402,1.35837428231,0.570872850302,23.3627875213,22.004413239,65.6612770424,61.5881120226,73.8076070819,0.445661842886,0.478532099734,0.526408230152,0.0
2015-05-29,28.738,31.578,29.969,25.878,668032.0,2002025100.8,11.8026855124,4.24725198275,4.87170075745,19.0196536421,1.94219587782,1.78474527394,0.813647335029,24.3791279027,22.5943826287,67.6981613031,63.6247951161,75.8448936771,0.233137997519,0.313883292096,0.425268927397,0.0310210881126
2015-06-01,30.019,32.342,31.429,29.055,457137.0,1436735877.3,8.0766254417,4.87170075745,-1.70543128957,10.4584937478,2.24204407139,2.21492487965,1.09390284395,25.46372361,23.2487987303,69.2067449961,65.4854450761,76.6493448361,0.154386175456,0.241031374049,0.344443466915,0.0222839684854
2015-06-02,31.379,32.452,30.893,29.83,434526.0,1342381171.8,7.67713780919,-1.70543128957,-5.30540899233,8.48735959602,2.22409311261,2.48396103933,1.37191448303,26.2989969007,23.8150358614,59.6516871039,63.5408590854,51.873343141,-0.00800651468296,0.12146513959,0.2541465548,-0.138065413894
2015-06-03,30.833,30.853,29.254,28.4,449638.0,1315371005.2,7.94413427562,-5.30540899233,2.00314486908,8.3851780953,1.86204189639,2.53569066827,1.60466972008,26.7536127622,24.2179220939,51.3726290164,59.4847823957,35.1483222578,-0.162785997659,0.0208254590621,0.169657248996,-0.138790007281
2015-06-04,29.373,29.939,29.84,27.407,341835.0,1020035640.0,6.03948763251,2.00314486908,-2.53016085791,8.48525469169,1.583039262,2.59406925882,1.80254962783,27.228441568,24.6343723092,66.2784351421,61.7493333112,75.3366388039,-0.149836926297,0.0230227571859,0.12331503815,0.290150736122
2015-06-05,30.237,30.684,29.085,28.619,323198.0,940021383.0,5.71021201413,-2.53016085791,-6.82826199072,7.09987966306,1.19594860785,2.55001750773,1.95204320381,27.5140659421,24.9640484344,51.7078187469,58.4021617897,38.3191326611,-0.244523723092,-0.0169817174083,0.0829345132437,-0.219839475147
2015-06-08,29.065,29.065,27.099,26.861,354522.0,960719167.8,6.26363957597,-6.82826199072,2.67537547511,8.13314144433,0.601557511552,2.32801664853,2.02723789275,27.4502096433,25.1221929948,38.071395196,51.6252395918,10.9637064044,-0.497003878257,-0.0870585627478,0.0385210167466,-0.263720726987
