date,open,high,close,low,volume,amount,turnover_rate,p_change,review_pc,amplitude,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,MACD_d,DIFF_d,DEM_d,K_d
2015-11-30,5.04,5.15,5.08,4.71,369956.0,187937648.0,2.12374282434,0.389763779528,0.393700787402,8.66141732283,0.0846710336182,-0.0508,-0.0508,5.08,5.1308,61.3636363636,53.7878787879,76.5151515152,-0.00980198019802,-1.02109226731,-0.204218453463,0.0925396825397
2015-12-01,5.06,5.13,5.1,4.99,202339.0,103192890.0,1.16153272101,0.393700787402,10.0,2.74509803922,0.0838327065527,0.00159544159544,-0.0403209116809,5.08307692308,5.08148148148,67.0995670996,58.2251082251,84.8484848485,-0.00990099009901,-1.03140633062,-0.206281266124,0.0934744268078
2015-12-02,5.07,5.61,5.61,5.04,460572.0,258380892.0,2.64392652124,10.0,6.06060606061,10.1604278075,0.13413107543,0.0435110104626,-0.0235545272522,5.16414201183,5.12063100137,78.0663780664,64.8388648389,104.521404521,0.599985029056,26.2720797721,-0.415823544899,0.163440860215
2015-12-03,5.7,6.09,5.95,5.66,1476369.0,878439555.0,8.47513777268,6.06060606061,-1.51260504202,7.2268907563,0.202451241639,0.102977498772,0.00175187795263,5.28504324078,5.18206574201,74.5248721993,68.067533959,87.4395486799,0.509353749609,1.3666997773,-1.07437542405,-0.0453653154509
2015-12-04,5.79,5.94,5.86,5.7,794072.0,465326192.0,4.55839265212,-1.51260504202,4.77815699659,4.09556313993,0.223141047055,0.141215032362,0.0296445088345,5.37349812682,5.23228309445,71.9054703551,69.346846091,77.0227188832,0.102196485674,0.37131930806,15.9215605402,-0.0351480219544
2015-12-07,5.82,6.39,6.14,5.74,992094.0,609145716.0,5.6951435132,4.77815699659,-0.162866449511,10.5863192182,0.259608958933,0.191900108167,0.062095628701,5.49142149192,5.29952138375,68.4498007495,69.0478309772,67.2537402942,0.163429868056,0.35892124909,1.0946755788,-0.0480585077669
2015-12-08,6.0,6.25,6.13,5.91,687618.0,421509834.0,3.94729047072,-0.162866449511,2.1207177814,5.54649265905,0.266448627722,0.228626021027,0.0954017071663,5.58966433932,5.36103831829,67.2018279507,68.432496635,64.740490582,0.0263460429777,0.191380365601,0.536367521547,-0.0182319420247
2015-12-09,6.1,6.6,6.26,6.01,775803.0,485652678.0,4.45351894374,2.1207177814,-3.99361022364,9.4249201278,0.271620996547,0.265164830008,0.129354331735,5.6927929025,5.42762807249,58.9255124191,65.2635018964,46.2495334645,0.0194122554492,0.159819117776,0.355891163554,-0.123156107266
2015-12-10,6.22,6.34,6.01,5.98,479941.0,288444541.0,2.75511481056,-3.99361022364,4.99168053245,5.99001663894,0.22635668624,0.270827260635,0.157648917515,5.74159399442,5.47076673379,42.0614527238,57.5294855055,11.1253871605,-0.166645108011,0.021354380315,0.218737056583,-0.28619283911
2015-12-11,6.01,6.42,6.31,5.88,628359.0,396494529.0,3.60711251435,4.99168053245,3.80348652932,8.55784469097,0.221535990039,0.296108911289,0.18534091627,5.8290410722,5.53293216092,54.5841783591,56.5477164567,50.6571021639,-0.0212969021644,0.0933497262981,0.175656130035,0.297724515544
2015-12-14,6.22,6.7,6.55,6.2,827416.0,541957480.0,4.74980482204,3.80348652932,0.152671755725,7.63358778626,0.234154231506,0.331687310961,0.214610195208,5.93995783033,5.60827051937,59.7227855727,57.6060728287,63.9562110608,0.0569579753827,0.120153086636,0.157921302686,0.0941409648017
2015-12-15,6.5,6.66,6.56,6.39,544100.0,356929600.0,3.12342135476,0.152671755725,-0.914634146341,4.11585365854,0.227151581972,0.35657993394,0.243004142954,6.03534893335,5.67876899941,60.8028447028,58.6716634534,65.0652072016,-0.0299061413008,0.075048463288,0.132304747773,0.0180845404265
2015-12-16,6.6,6.84,6.5,6.45,568711.0,369662150.0,3.26470149254,-0.914634146341,0.153846153846,6.0,0.198765831201,0.367232787455,0.267849871854,6.10683371284,5.73960092538,44.8087340754,54.0506869941,26.324828238,-0.124963914072,0.0298750784908,0.102244054764,-0.263048722566
2015-12-17,6.51,6.58,6.51,6.37,548902.0,357335202.0,3.15098737084,0.153846153846,0.153609831029,3.22580645161,0.166947040194,0.372191771976,0.288718251879,6.16885929548,5.7966675235,52.0947116058,53.398695198,49.4867444215,-0.160081794819,0.0135036540581,0.07791073365,0.162601726667
2015-12-18,6.48,6.6,6.52,6.37,523357.0,341228764.0,3.00434557979,0.153609831029,1.22699386503,3.52760736196,0.134263973604,0.372633235381,0.305501248579,6.22288094233,5.85024770695,56.468938172,54.4221095227,60.5625954707,-0.195769068756,0.00118611812117,0.0581293236269,0.0839668064444
2015-12-21,6.5,6.61,6.6,6.44,406022.0,267974520.0,2.33078071183,1.22699386503,4.54545454545,2.57575757576,0.111380954358,0.375114345053,0.319423867874,6.28089925889,5.90578491384,69.0185078009,59.2875756154,88.480372172,-0.170433055354,0.00665831556768,0.0455730356571,0.222238455958
2015-12-22,6.61,7.08,6.9,6.6,844722.0,582858180.0,4.84915040184,4.54545454545,-0.144927536232,6.95652173913,0.123665892966,0.396715050978,0.334882104495,6.37614552676,5.97943047578,66.8456718673,61.8069410327,76.9231335365,0.110296582382,0.0575843238462,0.0483941188356,-0.0314819314829
2015-12-23,6.8,7.0,6.89,6.79,407897.0,281041033.0,2.34154420207,-0.144927536232,2.1770682148,3.04789550073,0.117500618307,0.408319990936,0.349569681783,6.4552000611,6.04688007016,60.4367971179,61.3502263944,58.6099385648,-0.0498542848947,0.0292525830061,0.0438589494369,-0.095875687541
2015-12-24,6.87,7.1,7.04,6.81,358253.0,252210112.0,2.05656142365,2.1770682148,-0.142045454545,4.11931818182,0.120248146041,0.424724773058,0.364600700038,6.54516928247,6.12044450941,66.7279796878,63.1428108255,73.8983174122,0.0233830917107,0.040176289396,0.0429986324284,0.104095234525
