date,open,high,close,low,volume,amount,turnover_rate,p_change,review_pc,amplitude,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,MACD_d,DIFF_d,DEM_d,K_d
2015-12-01,11.398,11.427,10.468,10.419,967137.0,1012399011.6,4.75485250737,-5.73118074131,-5.78907145587,9.62934658005,0.0910424013675,-0.10468,-0.10468,10.468,10.57268,34.9537037037,44.9845679012,14.8919753086,-0.00980198019802,-0.532811792716,-0.106562358543,0.0777251191124
2015-12-02,10.282,10.429,9.862,9.431,656114.0,647059626.8,3.22573254671,-5.78907145587,2.9709997972,10.1196511864,0.090140991453,-0.0483418803419,-0.0934123760684,10.3747692308,10.4231111111,37.6979267176,42.5556875067,27.9824051395,-0.00990099009901,-0.538193730016,-0.107638746003,0.0785102213257
2015-12-03,9.881,10.224,10.155,9.744,427933.0,434565961.5,2.10389872173,2.9709997972,-2.88527818808,4.72673559823,0.0497918834295,-0.0622924489249,-0.0871883906397,10.3409585799,10.4032510288,53.6736178118,46.2616642751,68.4975248852,-0.447622190228,0.288581422245,-0.0666291308566,0.423781690006
2015-12-04,10.067,10.155,9.862,9.813,351544.0,346692692.8,1.72833824975,-2.88527818808,0.689515311296,3.46785641858,-0.0139157197619,-0.0958857154908,-0.0889278556099,10.2672726445,10.36315836,40.5582403345,44.3605229615,32.9536750805,-1.27947767394,0.539283125735,0.0199506489049,-0.244354265874
2015-12-07,9.881,9.969,9.93,9.676,392031.0,389286783.0,1.92738938053,0.689515311296,-5.21651560926,2.95065458207,-0.0428162473476,-0.115688010202,-0.0942798865284,10.2153845454,10.3310725556,55.9353001548,48.218782026,71.3683364124,2.07682592638,0.206519757504,0.0601839646502,0.379135280362
2015-12-08,9.871,9.871,9.412,9.392,366346.0,344804855.2,1.80111111111,-5.21651560926,-0.318742031449,5.08924776881,-0.123082075963,-0.171206184005,-0.109665146024,10.091786923,10.262993107,38.6819885513,45.0398508677,25.9662639185,1.87465818673,0.479895658209,0.163187081167,-0.30845122053
2015-12-09,9.294,9.549,9.382,9.157,316518.0,296957187.6,1.55613569322,-0.318742031449,1.98251971861,4.17821360051,-0.168768443948,-0.215145423491,-0.130761201517,9.98258893484,10.1977343583,44.9206454288,45.0001157214,44.7617048435,0.37118619936,0.256645165838,0.192367915044,0.161280666043
2015-12-10,9.382,9.568,9.568,9.294,287852.0,275416793.6,1.41520157325,1.98251971861,-3.67892976589,2.86371237458,-0.162432232833,-0.232281347038,-0.151065230621,9.91880602179,10.1510873688,63.2804302859,51.0935539096,87.6541830384,-0.0375438142762,0.0796480969403,0.155275638863,0.408715963046
2015-12-11,9.451,9.529,9.216,9.187,226378.0,208629964.8,1.11296951819,-3.67892976589,2.97309027778,3.7109375,-0.192119021991,-0.271139619366,-0.17508010837,9.81068201844,10.0818216378,45.0134642452,49.0668573548,36.9066780259,0.182764151181,0.167289680482,0.158970251792,-0.288666906312
2015-12-14,9.138,9.509,9.49,9.069,210508.0,199772092.0,1.03494591937,2.97309027778,0.305584826133,4.63645943098,-0.162490506084,-0.276636674673,-0.195391421631,9.76134632329,10.037982998,61.9029155574,53.3455434223,79.0176598275,-0.154219585338,0.0202738918046,0.116011541514,0.375208875732
2015-12-15,9.49,9.637,9.519,9.412,228812.0,217806142.8,1.12493608653,0.305584826133,-0.71436075218,2.3636936653,-0.128137788392,-0.275477539376,-0.21140864518,9.72406227356,9.99953981293,57.1204622234,54.6038496893,62.1536872916,-0.211413691298,-0.00419009987905,0.0819750601911,-0.0772573196412
2015-12-16,9.539,9.676,9.451,9.431,256642.0,242552354.2,1.26176007866,-0.71436075218,0.825309491059,2.5923182732,-0.104713433612,-0.276854541187,-0.224497824381,9.68205269301,9.9589072342,40.8013965843,50.0030319877,22.3981257776,-0.182805986229,0.00499859921251,0.0619141151505,-0.285695615965
2015-12-17,9.558,9.656,9.529,9.304,661708.0,630541553.2,3.25323500492,0.825309491059,-3.0748242208,3.69398677721,-0.0704932874405,-0.268556129032,-0.233309485311,9.65850612485,9.92706225389,48.507749238,49.5046044045,46.5140389052,-0.326798052466,-0.0299739065865,0.0392505404199,0.188874727309
2015-12-18,9.49,9.549,9.236,9.167,475236.0,438927969.6,2.33646017699,-3.0748242208,0.952793417064,4.13598960589,-0.0784924630742,-0.282367274733,-0.243121043196,9.59350518257,9.8758724573,38.3594419004,45.7895502364,23.4992252283,0.113474288462,0.0514274083071,0.0420538319356,-0.20921002308
2015-12-21,9.412,9.5,9.324,9.206,496724.0,463145457.6,2.44210422812,0.952793417064,-0.429000429,3.15315315315,-0.0637266016564,-0.282950169231,-0.251086868403,9.55204284679,9.83499301602,38.9516460742,43.510248849,29.8344405245,-0.188118207015,0.00206431322026,0.0327648528583,0.0154382896218
2015-12-22,9.363,9.363,9.284,9.177,355366.0,329921794.4,1.74712881023,-0.429000429,0.430848772081,2.00344679018,-0.0516581830235,-0.283373232792,-0.257544141281,9.51080548574,9.79417871854,45.1433912896,44.0546296626,47.3209145437,-0.189378035533,0.00149518751883,0.0257172862883,0.158959783205
2015-12-23,9.324,9.5,9.324,9.284,494249.0,460837767.6,2.42993608653,0.430848772081,-2.73487773488,2.3166023166,-0.0315845500575,-0.277284485067,-0.261492210038,9.48206618025,9.75935066531,36.2684336992,41.4592310081,25.8868390815,-0.388585733975,-0.0214866720678,0.0153296780022,-0.19659483563
2015-12-24,9.392,9.412,9.069,8.971,382150.0,346571835.0,1.87881022616,-2.73487773488,-0.749807034954,4.86271915316,-0.0451261309184,-0.289696041862,-0.267132976403,9.41851753713,9.70821357899,31.5863632069,38.1682750744,18.422539472,0.428740660742,0.0447610936193,0.0215714508818,-0.129094918495
2015-12-25,9.069,9.128,9.001,8.864,400990.0,360931099.0,1.97143559489,-0.749807034954,-2.28863459616,2.93300744362,-0.0550565466777,-0.301543318076,-0.274015044737,9.35428406988,9.65582738796,38.3555552692,38.230701806,38.6052621957,0.220059100065,0.040895540506,0.0257627060028,0.214307421782
2015-12-28,9.04,9.059,8.795,8.776,330018.0,290250831.0,1.62250737463,-2.28863459616,-0.113700966458,3.21773735077,-0.079691175515,-0.323822029434,-0.283976441677,9.26824036682,9.59206239626,27.8082971524,34.7565669215,13.9117576143,0.447442317467,0.0738822916061,0.0363534671934,-0.274986453535
2015-12-29,8.795,8.844,8.785,8.541,284823.0,250217005.5,1.40030973451,-0.113700966458,1.55947638019,3.44906089926,-0.0870525757656,-0.33838430153,-0.294858013647,9.193895695,9.53227999653,45.3815490367,38.2982276265,59.548191857,0.0923740954138,0.0449699858946,0.0383185728593,0.631942753919
2015-12-30,8.805,8.971,8.922,8.746,257353.0,229610346.6,1.26525565388,1.55947638019,-3.50818202197,2.52185608608,-0.0642407506195,-0.335008482785,-0.302888107475,9.15206558808,9.48707407086,56.3284400985,44.3082984505,80.3687233945,-0.262046527004,-0.00997628651906,0.0272337649166,0.241218982036
2015-12-31,8.932,8.981,8.609,8.59,340480.0,293119232.0,1.67394296952,-3.50818202197,-10.0011615751,4.5417586247,-0.0810022456868,-0.353514511029,-0.313013388186,9.06851703607,9.4220315471,39.1720717451,42.5962228821,32.3237694713,0.260916862049,0.0552404765714,0.033429112801,-0.304577373763
2016-01-04,8.58,8.6,7.748,7.748,289842.0,224569581.6,1.42498525074,-10.0011615751,-3.02013422819,10.9963861642,-0.191448404974,-0.432668641294,-0.336944438807,8.86536056898,9.29802921027,26.1147144968,37.1023867536,4.13936998301,1.36349502845,0.22390631161,0.0764537605259,-0.333333333333
