date,open,high,close,low,volume,amount,turnover_rate,p_change,review_pc,amplitude,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,MACD_d,DIFF_d,DEM_d,K_d
2015-12-07,34.468,35.796,35.027,32.951,74445.0,260758501.5,2.4014516129,-4.25937134211,-4.30239529506,8.12230564993,0.371766416866,-0.35027,-0.35027,35.027,35.37727,57.6567076743,52.5522358914,67.86565124,-0.00980198019802,-0.650221089519,-0.130044217904,-0.304333938105
2015-12-08,34.448,34.798,33.52,33.46,59448.0,199269696.0,1.91767741935,-4.30239529506,0.208830548926,3.99164677804,0.368085561254,-0.120216524217,-0.304259304843,34.7951538462,34.9153703704,39.9325734271,48.3456817367,23.106356808,-0.00990099009901,-0.656788979312,-0.131357795862,-0.307408018288
2015-12-09,33.28,34.348,33.59,33.05,59274.0,199101366.0,1.91206451613,0.208830548926,3.03066388806,3.8642453111,0.15489612735,-0.20744922525,-0.284897288925,34.6097455621,34.8171947874,40.4892040618,45.726855845,30.0139004954,-0.579184451511,0.725629871615,-0.0636365613491,0.0139392627861
2015-12-10,33.949,36.445,34.608,33.63,97955.0,339002664.0,3.15983870968,3.03066388806,-2.71324549237,8.13395746648,0.14828068133,-0.192221863094,-0.266362203758,34.6094770141,34.8016988772,38.5736197594,43.3424438165,29.0359716452,-0.0427089181189,-0.0734028393595,-0.0650588330839,-0.0473109893568
2015-12-11,33.799,34.368,33.669,33.28,48551.0,163466361.9,1.56616129032,-2.71324549237,-1.83848644153,3.2314592058,0.0213683036751,-0.253007013961,-0.263691165799,34.4647882427,34.7177952567,37.6336386631,41.4395087654,30.0218984586,-0.855892868286,0.316223919016,-0.0100278414944,-0.0243684959341
2015-12-14,32.951,33.45,33.05,31.283,111729.0,369264345.0,3.60416129032,-1.83848644153,2.35703479576,6.5567322239,-0.133496301483,-0.347126354226,-0.280378203484,34.2471285131,34.5942548673,52.2695262215,45.0495145841,66.7095494963,-7.24739817972,0.372002889528,0.0632825056343,0.388904397191
2015-12-15,33.09,34.179,33.829,32.801,81286.0,274982409.4,2.62212903226,2.35703479576,3.33737325963,4.0734281238,-0.119024109703,-0.354768272049,-0.295256217197,34.1828010495,34.5375693216,59.7133077568,49.9374456416,79.265031987,-0.108408934324,0.0220148016129,0.053064088178,0.142411498121
2015-12-16,33.999,35.656,34.958,33.999,107389.0,375410466.2,3.46416129032,3.33737325963,7.11139081183,4.7399736827,0.045770094286,-0.266649908269,-0.289534955412,34.3020624265,34.5687123348,59.1007648171,52.9918853668,71.3185237178,-1.38454473132,-0.248382876156,-0.0193772779454,-0.0102580641176
2015-12-17,35.147,38.243,37.444,34.688,149620.0,560237128.0,4.8264516129,7.11139081183,4.13150304455,9.49417797244,0.469241259122,0.00374083153964,-0.230879798021,34.7854374378,34.7816966063,65.2420476184,57.075272784,81.5755972871,9.2521366067,-1.01402899991,-0.202584027572,0.103912069839
2015-12-18,37.374,39.361,38.991,36.955,159154.0,620557361.4,5.134,4.13150304455,-3.96758226257,6.17065476648,0.911728005,0.338950205104,-0.116913797396,35.4324470628,35.0934968577,71.7019580409,61.9508345363,91.2042050502,0.942983459525,89.6082515378,-0.493616165649,0.0990145260366
2015-12-21,38.842,39.92,37.444,37.244,113564.0,425229041.6,3.66335483871,-3.96758226257,0.534130968914,7.14667236406,0.945955746039,0.474308543878,0.00133067085866,35.7419167454,35.2676082015,50.2925858788,58.0647516505,34.7482543355,0.0375416142216,0.399345793972,-1.0113816409,-0.298588389314
2015-12-22,37.524,38.932,37.644,37.464,70388.0,264968587.2,2.27058064516,0.534130968914,-3.23823185634,3.89969184996,0.943323270278,0.590907714783,0.119246079643,36.0345449384,35.4436372236,37.6155840464,51.2483624491,10.3500272409,-0.00278287411642,0.245829792462,88.6135049982,-0.252065023322
2015-12-23,37.743,37.913,36.425,35.906,72403.0,263727927.5,2.33558064516,-3.23823185634,1.40013726836,5.50995195607,0.734460968996,0.578284185266,0.211053700768,36.0946149479,35.5163307626,33.6968866238,45.3978705073,10.2949188568,-0.221411161861,-0.0213629458562,0.769900540118,-0.104177497755
2015-12-24,36.036,37.394,36.935,35.746,51633.0,190706485.5,1.66558064516,1.40013726836,1.32394747529,4.46189251388,0.62629421174,0.602487583106,0.289340477235,36.2239049559,35.6214173728,46.5139438334,45.7698949494,48.0020416014,-0.147273663028,0.041853812462,0.370932971953,0.380363246985
2015-12-25,36.955,37.444,37.424,36.645,55538.0,207845411.2,1.7915483871,1.32394747529,1.86778537837,2.134993587,0.582803957762,0.653592950836,0.362190971956,36.4085349627,35.7549420119,63.5082529185,51.6826809391,87.1593968774,-0.0694406129953,0.0848239352377,0.251781207442,0.365359453201
2015-12-28,37.943,39.441,38.123,37.833,129508.0,493723348.4,4.17767741935,1.86778537837,2.32930252079,4.21792618629,0.607606604717,0.741945099904,0.438141797545,36.6722988146,35.9303537147,48.3504439026,50.5719352602,43.9074611872,0.0425574442746,0.135179164577,0.209698284801,-0.238674633916
2015-12-29,37.743,39.621,39.011,37.444,110068.0,429386274.8,3.55058064516,2.32930252079,4.14754812745,5.58047730127,0.696651941752,0.87354926114,0.525223290264,37.032098997,36.1585497358,56.2268921684,52.4569208963,63.7668347126,0.146550969564,0.177377222726,0.198751849759,0.162903328906
2015-12-30,38.742,40.939,40.629,38.223,117670.0,478081443.0,3.79580645161,4.14754812745,-6.5864284132,6.68488025794,0.912881427112,1.09577418221,0.639333468653,37.585468382,36.4896941998,67.0133134829,57.3090517585,86.4218369317,0.310383812061,0.254393118918,0.217260316715,0.191837409085
2015-12-31,40.669,40.669,37.953,37.943,76937.0,291998996.1,2.48183870968,-6.5864284132,-9.99657471083,7.18256791294,0.647345627458,1.04392448581,0.720251672085,37.6420117079,36.5980872221,44.7978216078,53.1386417083,28.1161814069,-0.290876549537,-0.0473178664336,0.126566506213,-0.331508631949
2016-01-04,37.703,37.953,34.159,34.159,54268.0,185374061.2,1.75058064516,-9.99657471083,-5.00014637431,11.10688252,-0.0504032220314,0.688749658316,0.713951269332,37.1061637528,36.4174140945,29.8652144052,45.3808326073,-1.16602199886,-1.07786137713,-0.340230382872,-0.00874750173877,-0.333333333333
2016-01-05,30.754,33.849,32.451,30.754,80766.0,262093746.6,2.60535483871,-5.00014637431,1.4175218021,9.53745647284,-0.716115517547,0.266379070865,0.624436829638,36.3899847139,36.1236056431,38.1869334592,42.9828662246,28.5950679284,13.2077329323,-0.613242536459,-0.125378920857,0.278642535126
2016-01-06,31.952,33.22,32.911,31.653,86805.0,285683935.5,2.80016129032,1.4175218021,-10.0118501413,4.76132600043,-1.04850462068,-0.0308785582877,0.493373752053,35.8547562964,35.8856348547,52.2182194131,46.0613172874,64.5320236645,0.464155705316,-1.11591961105,-0.209890050305,0.367436834617
2016-01-07,32.022,32.351,29.616,29.616,16160.0,47859456.0,0.521290322581,-10.0118501413,-2.90045921124,9.2348730416,-1.63142971949,-0.526269822629,0.289445037117,34.8949476354,35.421217458,34.8121462754,42.3115936167,19.8132515927,0.555958540679,16.0432122422,-0.413335152281,-0.333333333333
2016-01-08,30.324,31.453,28.757,26.96,98297.0,282672682.9,3.17087096774,-2.90045921124,-10.0010432243,15.6240219773,-2.02619001333,-0.976923721214,0.0361712854505,33.9506479992,34.9275717204,36.5399470607,40.3877114314,28.8444183192,0.241971988815,0.856317195491,-0.875032283121,0.0496321247072
2016-01-11,28.198,28.198,25.881,25.881,82545.0,213634714.5,2.66274193548,-10.0010432243,-4.2811328774,8.95251342684,-2.5351406248,-1.54829160505,-0.280721292649,32.7091636916,34.2574552967,24.3599647071,35.04512919,2.98963574142,0.251186023089,0.584864377256,-8.76088792955,-0.333333333333
2016-01-12,25.961,26.46,24.773,23.445,107503.0,266317181.9,3.46783870968,-4.2811328774,-0.201832640375,12.1705082146,-2.85754612552,-2.0666876211,-0.63791455834,31.4882154314,33.5549030525,30.9221213028,33.6707932276,25.4247774533,0.127174602296,0.334818075847,1.27241244267,0.26938284495
2016-01-13,24.863,26.47,24.723,23.964,107354.0,265411294.2,3.46303225806,-0.201832640375,10.0149658213,10.1363103183,-2.90457663343,-2.45327495423,-1.00098663752,30.4474130573,32.9006880116,30.7105176868,32.684034714,26.7634836325,0.0164583547715,0.187056490389,0.569154715835,-0.00684311447764
2016-01-14,23.724,27.199,27.199,22.966,107561.0,292555163.9,3.46970967742,10.0149658213,-4.99283061877,15.5630721718,-2.44751505852,-2.53068354909,-1.30692601983,29.9476572023,32.4783407514,53.8070117912,39.7250270731,81.9709812275,-0.157359103442,0.0315531672158,0.305637828566,0.752071141877
2016-01-15,26.96,28.367,25.841,25.062,117726.0,304215756.6,3.79761290323,-4.99283061877,4.44642235208,12.7897527185,-2.18223371924,-2.67082209436,-1.57970523474,29.3158637866,31.986685881,43.7281238467,41.0593926643,49.0655862115,-0.108388031506,0.0553757680683,0.208718175907,-0.187315511659
2016-01-18,25.022,27.928,26.99,24.843,90584.0,244486216.0,2.92206451613,4.44642235208,5.80585402001,11.4301593183,-1.72610748398,-2.65852241223,-1.79546867024,28.9580385887,31.6165610009,52.3503537692,44.8230463659,67.4049685758,-0.209018049368,-0.00460520457671,0.136584617657,0.197178135352
2016-01-19,26.94,28.887,28.557,26.64,81186.0,231842860.2,2.61890322581,5.80585402001,-0.280141471443,7.86847357916,-1.1169885411,-2.49358650842,-1.93509223787,28.8963403443,31.3899268527,63.3381530691,50.9947486003,88.0249620067,-0.352885870976,-0.0620404413541,0.0777644132432,0.209889685719
2016-01-20,28.457,29.026,28.477,27.958,80316.0,228715873.2,2.59083870968,-0.280141471443,-4.41760016856,3.75039505566,-0.651577296333,-2.34232804808,-2.01653939992,28.8318264451,31.1741544932,58.4239372521,53.4711448176,68.3295221211,-0.41666608711,-0.0606589985271,0.0420895502796,-0.0775869768681
2016-01-21,27.808,29.456,27.219,27.079,82684.0,225057579.6,2.66722580645,-4.41760016856,2.38436386348,8.7328704214,-0.449506218667,-2.29748078658,-2.07272767725,28.5836992997,30.8811800863,40.9125505113,49.2849467155,24.167758103,-0.310126026187,-0.019146447713,0.0278637141113,-0.299729658157
2016-01-22,27.798,28.138,27.868,26.76,62430.0,173979924.0,2.01387096774,2.38436386348,2.72355389694,4.94473948615,-0.178659470393,-2.18438984624,-2.09506011105,28.4735917152,30.6579815614,54.0771623631,50.8823519314,60.4667832267,-0.602542828167,-0.0492238894873,0.0107744177126,0.321774411208
2016-01-25,29.416,29.656,28.627,28.258,71651.0,205115317.7,2.31132258065,2.72355389694,-3.10545988053,4.88350158941,0.135543388827,-2.01034549303,-2.07811718744,28.4971929897,30.5075384828,44.8497248372,48.8714762333,36.806222045,-1.7586689277,-0.0796764155962,-0.00808708232955,-0.170634647283
2016-01-26,28.108,30.085,27.738,25.961,107778.0,298954616.4,3.47670967742,-3.10545988053,-6.40637392746,14.8676905328,0.249798034621,-1.92199341581,-2.04689243312,28.3803940682,30.3023874841,44.262894476,47.3352823142,38.1181187996,0.842937798608,-0.0439487031114,-0.0150255021787,-0.0130843692649
2016-01-27,27.149,27.758,25.961,24.963,98192.0,254916251.2,3.16748387097,-6.40637392746,-9.61442163245,10.7661492238,0.118830085361,-1.97262362977,-2.03203867245,28.0081795962,29.980803226,41.4108026382,45.3604557555,33.5114964034,-0.524295355082,0.0263425532802,-0.00725673730078,-0.0644352763557
2016-01-28,25.362,26.33,23.465,23.365,77305.0,181396182.5,2.49370967742,-9.61442163245,9.99786916684,12.6358406137,-0.251013717785,-2.18892224606,-2.06341538717,27.3092288891,29.4981511352,28.7314288527,39.8174467879,6.55939298213,-3.11237513651,0.109650220667,0.0154410027469,-0.306185173379
2016-02-19,25.811,25.811,25.811,25.811,820.0,2116502.0,0.0264516129032,9.99786916684,10.018984154,0.0,-0.132610087606,-2.14629669192,-2.07999164812,27.0787321369,29.2250288289,28.7314288527,36.1221074762,13.9500716056,-0.471701830578,-0.0194733066539,0.00803340958577,-1.2365252341e-16
2016-02-22,28.397,28.397,28.397,28.397,2991.0,8493542.7,0.0964838709677,10.018984154,9.98697045463,0.0,0.316545384757,-1.88215078265,-2.04042347503,27.2815425774,29.1636933601,28.7314288527,33.658547935,18.877190688,-3.38703850116,-0.123070547641,-0.0190232365262,0.0
2016-02-23,31.233,31.233,31.233,31.233,75791.0,236718030.3,2.44487096774,9.98697045463,-4.41200012807,0.0,0.980651592964,-1.42751622942,-1.91784202591,27.889459104,29.3169753334,28.7314288527,32.0161749075,22.1619367429,2.0979810169,-0.241550548136,-0.0600764746244,0.0
2016-02-24,31.613,31.653,29.855,29.376,264559.0,789840894.5,8.53416129032,-4.41200012807,-9.99832523865,7.626863172,1.20458083929,-1.16497900135,-1.76726942099,28.191850011,29.3568290124,26.1664363922,30.0662620691,18.3667850384,0.228347404862,-0.183911904231,-0.0785114742911,-0.0892747963781
2016-02-25,29.386,29.536,26.87,26.87,181988.0,489001756.0,5.87058064516,-9.99832523865,-0.148864905099,9.92184592482,0.933021497534,-1.18413098504,-1.6506417338,27.9884884709,29.1726194559,17.4442909281,25.8589383554,0.614996073494,-0.225438868774,0.0164397672959,-0.0659931563384,-0.333333333333
2016-02-26,26.84,27.289,26.83,25.642,148247.0,397746701.0,4.78216129032,-0.148864905099,-10.0111815132,6.13865076407,0.738894592563,-1.18883261345,-1.55827990973,27.8102594754,28.9990920888,35.6732431324,29.1303732811,48.758982835,-0.208062628229,0.00397053068837,-0.0559551004793,1.04498097856
2016-02-29,26.41,26.41,24.144,24.144,106179.0,256358577.6,3.42512903226,-10.0111815132,1.40407554672,9.38535453943,0.264070124829,-1.39323608171,-1.52527114413,27.2462195561,28.6394556378,23.7821620883,27.3476362168,16.6512138312,-0.642614619883,0.17193628939,-0.0211828217751,-0.333333333333
2016-03-01,23.565,24.963,24.483,22.966,125357.0,306911543.1,4.04377419355,1.40407554672,4.16207164155,8.15668014541,0.0236959428467,-1.51046117985,-1.52230915127,26.8211088551,28.331570035,41.1760900318,31.9571208218,59.6140284518,-0.910266476141,0.0841387182502,-0.00194194512054,0.731385476181
2016-03-02,24.264,25.751,25.502,23.874,150822.0,384626264.4,4.86522580645,4.16207164155,-0.941102658615,7.36020704258,0.0296094846805,-1.50380322335,-1.51860796569,26.6181690313,28.1219722546,56.3621101011,40.0921172482,88.9020958069,0.249559254595,-0.00440789646948,-0.00243129694252,0.368806753084
2016-03-03,25.062,26.55,25.262,24.983,131391.0,331919944.2,4.23841935484,-0.941102658615,-8.45934605336,6.20299263716,0.0288210392836,-1.50059481614,-1.51500533578,26.4095276418,27.910122458,43.5096475339,41.2312940101,48.0663545815,-0.0266281364012,-0.00213352861746,-0.00237232385965,-0.228033736568
2016-03-04,24.913,25.142,23.125,22.736,130295.0,301307187.5,4.20306451613,-8.45934605336,1.81621621622,10.4043243243,-0.218316655762,-1.65145324563,-1.54229491775,25.9042156969,27.5556689426,34.3957362058,38.952774742,25.2816591333,-8.57490573514,0.100532420791,0.0180128619523,-0.209468746467
