date,open,high,close,low,volume,amount,turnover_rate,p_change,review_pc,amplitude,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,MACD_d,DIFF_d,DEM_d,K_d
2016-09-01,16.936,20.323,20.323,16.936,173.0,351587.9,0.0126277372263,9.89853860158,9.99852383998,16.6658465778,0.590368215613,-0.20323,-0.20323,20.323,20.52623,66.6666666667,55.5555555556,88.8888888889,-0.00980198019802,-1.77962701095,-0.355925402191,0.0
2016-09-02,22.355,22.355,22.355,22.355,80.0,178840.0,0.00583941605839,9.99852383998,9.9977633639,0.0,0.584522985755,0.162096866097,-0.130164626781,20.6356153846,20.4735185185,66.6666666667,59.2592592593,81.4814814815,-0.00990099009901,-1.79760304137,-0.359520608273,0.0
2016-09-05,24.59,24.59,24.59,24.59,66.0,162294.0,0.00481751824818,9.9977633639,9.99593330622,0.0,0.953126084158,0.465539175818,-0.0110238662608,21.2439822485,20.7784430727,66.6666666667,61.7283950617,76.5432098765,0.630604967446,1.87198134688,-0.915308278958,0.0
2016-09-06,27.048,27.048,27.048,27.048,76.0,205564.8,0.00554744525547,9.99593330622,10.0192250813,0.0,1.44812356121,0.894053359494,0.16999157889,22.1369080564,21.2428546969,66.6666666667,63.3744855967,73.2510288066,0.519341024526,0.920468579089,-16.4203230399,0.0
2016-09-07,29.758,29.758,29.758,29.758,38.0,113080.4,0.00277372262774,10.0192250813,10.0174742926,0.0,2.02525753648,1.43577753919,0.42314877095,23.3093837401,21.8736062009,66.6666666667,64.4718792867,71.0562414266,0.398539179066,0.60591929323,1.48923372389,0.0
2016-09-08,32.739,32.739,32.739,32.739,133.0,435428.7,0.00970802919708,10.0174742926,9.99114206298,0.0,2.65359196313,2.0816437479,0.754847766341,24.7600939339,22.678450186,66.6666666667,65.20347508,69.59304984,0.310249148729,0.449837242252,0.78388268657,0.0
2016-09-09,36.01,36.01,36.01,36.01,209.0,752609.0,0.0152554744526,9.99114206298,9.99722299361,0.0,3.31204568403,2.82487631886,1.16885347684,26.4908487133,23.6659723944,66.6666666667,65.6912056089,68.6175887822,0.24813676332,0.357041194827,0.548462523127,0.0
2016-09-12,39.61,39.61,39.61,39.61,497.0,1968617.0,0.0362773722628,9.99722299361,9.99242615501,0.0,3.98930356369,3.66216820415,1.66751642231,28.5091796805,24.8470114763,66.6666666667,66.0163592948,67.9672814104,0.204483254239,0.296399484714,0.42662571087,0.0
2016-09-13,43.568,43.568,43.568,43.568,596.0,2596652.8,0.043503649635,9.99242615501,9.99586852736,0.0,4.67944556611,4.59216990113,2.25244711807,30.8259212681,26.233751367,66.6666666667,66.2331284188,67.5337431625,0.172998116439,0.25394838389,0.350779571307,0.0
2016-09-14,47.923,47.923,47.923,47.923,946.0,4533515.8,0.0690510948905,9.99586852736,9.99520063435,0.0,5.38149052498,5.61587869618,2.92513343369,33.456241073,27.8403623768,66.6666666667,66.3776411681,67.2447176639,0.150027380155,0.222924851888,0.298646885081,0.0
