date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2016-08-23,19.43,20.48,19.92,19.39,248948.0,1140624.0,495904416.0,2.33097378277,-0.602409638554,-0.602409638554,5.4718875502,-1.0,-149968.674699,0,1,1,19.92,-0.301204819277,-74984.3373494,0,1,1,19.92,-0.200803212851,-49989.5582329,0,1,1,19.93,-0.986787088142,-245658.672019,0,1,1,19.92,-0.161964731353,-40320.795941,0,1,1
2016-08-24,20.0,20.05,19.8,19.35,131649.0,1140624.0,260665020.0,1.23266853933,-0.602409638554,-2.0202020202,3.53535353535,-1.0,-229275.301205,0,2,2,19.86,-0.301204819277,-114637.650602,0,2,2,19.88,-0.200803212851,-76425.1004016,0,2,2,19.7333333333,-0.986787088142,-375568.205386,0,2,2,19.8877366255,-0.161964731353,-61643.2908589,0,2,2
2016-08-25,19.59,19.66,19.4,19.0,116693.0,1140624.0,226384420.0,1.09263108614,-2.0202020202,3.96907216495,3.40206185567,-1.0,-465018.735548,-1,3,3,19.63,-1.15810674723,-249780.601257,-1,3,3,19.72,-0.804828973843,-170343.007846,-1,3,3,19.3533333333,-1.92567567568,-600281.077007,-1,3,3,19.7566030472,-0.659369041319,-138587.042397,-1,3,3
2016-08-26,19.44,20.43,20.17,19.44,145137.0,1140624.0,292741329.0,1.35896067416,3.96907216495,-1.93356470005,4.9082796232,0.103425243436,111040.491256,1,1,4,19.9,1.37544574631,-50152.5319753,1,1,4,19.87,0.760649087221,-59944.6812743,1,1,4,20.0133333333,3.41026524285,-105325.410455,1,1,4,19.7641777902,0.0383403106046,-133022.444737,0,1,4
2016-08-29,20.17,20.35,19.78,19.68,92247.0,1140624.0,182464566.0,0.863735955056,-1.93356470005,5.25783619818,3.38725985844,-0.130319717419,-67325.0516296,-1,2,1,19.84,-0.301507537688,-77965.6978044,-1,2,1,19.84,-0.150981378963,-73872.2605395,-1,2,1,19.9366666667,-0.383077948035,-140663.201928,-1,2,1,19.7641779474,7.95569180607e-07,-133022.371348,0,2,5
2016-08-30,19.78,21.0,20.82,19.6,127988.0,1140624.0,266471016.0,1.19838951311,5.25783619818,9.99039385207,6.72430355427,0.282807268476,605614.887703,0,1,2,20.33,2.46975806452,238133.697357,0,1,2,20.1666666667,1.64650537634,136860.669568,0,1,2,20.4733333333,2.6918575489,203862.262042,0,1,2,19.8258393061,0.311985445735,-93091.9781197,0,3,6
2016-09-14,22.9,22.9,22.9,22.01,104958.0,1140624.0,240353820.0,0.982752808989,9.99039385207,-4.71615720524,3.8864628821,0.576746828474,1654186.64563,1,2,3,21.615,6.32070831284,901542.600456,0,2,3,21.0777777778,4.51790633609,611051.082791,0,2,3,22.6033333333,10.4037772712,1295821.91688,1,2,3,20.3574576025,2.68144156857,188346.766035,0,4,7
2016-09-19,23.3,23.8,21.82,21.3,314044.0,1140624.0,685244008.0,2.94048689139,-4.71615720524,5.17873510541,11.4573785518,0.321137922014,173105.772266,-1,3,1,21.7175,0.474207726116,1050464.6916,0,3,4,21.3251851852,1.1737831664,979670.643501,0,3,4,22.3066666667,-1.31249078307,883642.061399,0,3,1,20.459683088,0.502152515851,346044.750723,0,5,8
2016-09-20,21.4,23.0,22.95,20.62,286040.0,1140624.0,656461800.0,2.67827715356,5.17873510541,-6.75381263617,10.3703703704,0.423722305016,1654431.16182,1,1,2,22.33375,2.83757338552,1862124.18279,1,4,5,21.8667901235,2.53974318895,1706138.78527,1,4,5,22.19,-0.523012552301,734039.550938,0,4,2,20.7229960772,1.28698469106,714173.851752,0,6,9
2016-09-21,22.3,23.3,21.4,21.4,260648.0,1140624.0,557786720.0,2.44052434457,-6.75381263617,-0.934579439252,8.8785046729,0.189337197121,-105936.594175,0,2,1,21.866875,-2.09044607377,1317253.59455,0,5,1,21.7111934156,-0.711566292723,1520670.4542,0,5,1,22.0333333333,-0.706023734415,550015.876611,0,5,3,20.7464867348,0.11335550864,743719.738368,0,7,10
2016-09-22,21.06,21.92,21.2,21.03,166478.0,1140624.0,352933360.0,1.55878277154,-0.934579439252,-4.24528301887,4.19811320755,0.179784662748,-261523.510063,0,3,2,21.5334375,-1.52485208792,1063399.26866,0,6,2,21.5407956104,-0.784838502198,1390012.11003,0,6,2,21.3833333333,-2.95007564297,58893.183721,0,6,4,20.7612808382,0.0713089573708,755591.110973,1,8,11
2016-09-23,21.05,21.38,20.3,20.23,162296.0,1140624.0,329460880.0,1.51962546816,-4.24528301887,-3.34975369458,5.66502463054,0.0842770877555,-950515.962893,0,4,3,20.91671875,-2.86400510833,598582.6956,0,7,3,21.1271970736,-1.92007084738,1078392.29179,0,7,3,20.6366666667,-3.49181605612,-507814.594923,0,7,5,20.7541863476,-0.0341717385071,750045.174501,0,9,1
2016-09-26,20.0,20.65,19.62,19.5,128432.0,1140624.0,251983584.0,1.20254681648,-3.34975369458,2.44648318043,5.86136595311,0.0531605826042,-1380731.5294,-1,5,4,20.268359375,-3.0997183772,200479.66498,0,8,4,20.6247980491,-2.37797291703,772984.474108,0,8,4,19.9233333333,-3.4566305928,-951756.575217,-1,8,6,20.741544222,-0.06091361708,742221.916832,0,10,2
