date,open,high,close,low,volume,turnover_rate,p_change,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,MACD_d,DIFF_d,DEM_d,K_d
2015-07-24,8.91,9.1,8.65,8.51,291978.0,3.1328111588,-0.0280898876404,0.272318417543,-1.15472481029,-1.29088401906,8.79853131741,9.9532561277,52.9990142322,54.9905682318,49.0159062328,0.464956253931,-0.062707853067,-0.0256918938636,-0.216386366995
2015-07-27,8.36,8.75,7.79,7.79,226266.0,2.42774678112,-0.0994219653179,0.225986782719,-1.14964227986,-1.26263567122,8.64337265319,9.79301493305,35.3326761548,48.4379375395,9.12215338538,-0.17013772055,-0.00440150794573,-0.021882947982,-0.333333333333
2015-07-28,7.1,7.77,7.19,7.01,271569.0,2.9138304721,-0.0770218228498,0.131541631244,-1.18042215169,-1.24619296731,8.41977686039,9.60019901208,31.4498542786,42.7752431192,8.79907659749,-0.417923341969,0.0267734341116,-0.0130225244545,-0.109893229122
2015-07-29,7.38,7.86,7.79,7.12,196913.0,2.11280042918,0.0834492350487,0.164753413727,-1.14322208374,-1.2255987906,8.32288811264,9.46611019637,51.1467496993,45.5657453125,62.3087584727,0.252481151167,-0.0315142069335,-0.0165256723927,0.62629528411
2015-07-30,7.71,7.93,7.46,7.41,166660.0,1.78819742489,-0.0423620025674,0.157160711714,-1.12737334578,-1.20595370163,8.19013609531,9.31750944109,37.302961338,42.8114839877,26.2859160385,-0.0460852485001,-0.0138632188648,-0.0160289722175,-0.270667998313
2015-07-31,7.13,7.59,7.29,7.1,96354.0,1.03384120172,-0.0227882037534,0.144454022689,-1.11566993745,-1.1878969488,8.05165361911,9.16732355656,37.79381096,41.1389263118,31.1035802564,-0.0808515619889,-0.0103811291683,-0.0149730066848,0.0131584626108
2015-08-03,7.28,7.5,7.16,6.88,120087.0,1.28848712446,-0.0178326474623,0.133984264482,-1.1041567835,-1.17114891574,7.91447613925,9.01863292274,40.2496374142,40.8424966793,39.0639188841,-0.0724781353429,-0.0103194982405,-0.0140988939126,0.0649795930024
2015-08-04,7.13,7.72,7.7,7.13,151689.0,1.62756437768,0.0754189944134,0.210675705475,-1.03947659982,-1.14481445255,7.88147981013,8.92095640995,59.03648144,46.9071582662,83.2951277876,0.572391402006,-0.058578803887,-0.0224860073988,0.466758093556
2015-08-05,7.71,8.25,8.05,7.51,270165.0,2.89876609442,0.0454545454545,0.313246920672,-0.949035127134,-1.10565858747,7.90740599319,8.85644112032,63.6819786176,52.49876505,86.0484057529,0.486867790312,-0.087006742334,-0.0342028046524,0.0786885848268
2015-08-06,7.85,8.25,7.91,7.76,209539.0,2.24827253219,-0.0173913043478,0.363406860737,-0.878529299509,-1.06023272988,7.90780507116,8.78633437067,52.6587340444,52.5520880481,52.872026037,0.160129076312,-0.0742921158645,-0.0410848865164,-0.173098336649
2015-08-07,7.95,8.7,8.7,7.81,354057.0,3.79889484979,0.0998735777497,0.495959538936,-0.750258018043,-0.998237787511,8.02968121406,8.7799392321,68.4391560296,57.8477773753,89.6219133382,0.364750070845,-0.146006833851,-0.0584729565688,0.299673402173
2015-08-10,8.78,9.3,9.2,8.47,466392.0,5.00420600858,0.0574712643678,0.635061121635,-0.601324586489,-0.918855147306,8.20973025805,8.81105484454,74.943373096,63.5463092822,97.7375007237,0.280469618545,-0.198509616655,-0.0795227762339,0.0950364885216
2015-08-11,9.0,9.45,9.29,8.74,440540.0,4.72682403433,0.00978260869565,0.717197578896,-0.470606660496,-0.829205449944,8.37592560296,8.84653226346,75.7838449748,67.6254878464,92.1005592317,0.129336302385,-0.217383305006,-0.0975667357634,0.011214759145
2015-08-12,9.09,9.35,8.9,8.81,231755.0,2.4866416309,-0.0419806243272,0.696424074695,-0.39394040326,-0.742152440607,8.45655243328,8.85049283654,56.0781188721,63.776364855,40.6816269064,-0.028964827563,-0.162909418144,-0.10498364349,-0.260025419788
2015-08-13,8.9,9.25,9.13,8.8,228918.0,2.45620171674,0.0258426966292,0.689784193559,-0.311037319633,-0.655929416413,8.56015975123,8.87119707087,61.8298570258,63.1275289119,59.2345132537,-0.0095342498593,-0.210445750019,-0.116179668053,0.102566531642
2015-08-14,9.2,9.25,9.06,8.98,210199.0,2.25535407725,-0.00766703176342,0.65248831109,-0.248124221981,-0.574368377526,8.63705825104,8.88518247303,51.0964478938,59.1171685725,35.0550065362,-0.054068914331,-0.202268646496,-0.124344231019,-0.173595891182
2015-08-17,9.01,9.31,9.24,8.75,240108.0,2.57626609442,0.0198675496689,0.628354631743,-0.181646732687,-0.495824048558,8.72981852011,8.9114652528,63.2309652625,60.4884341359,68.7160275158,-0.0369871443476,-0.267920192408,-0.136749048243,0.237482601412
2015-08-18,9.27,9.36,8.32,8.32,217454.0,2.33319742489,-0.0995670995671,0.47190488596,-0.200883494833,-0.436835937813,8.66676951702,8.86765301185,42.1539768417,54.3769483711,17.7080337828,-0.248983198148,0.105902054288,-0.118969846091,-0.333333333333
2015-08-19,7.88,8.49,8.34,7.5,177305.0,1.90241416309,0.00240384615385,0.359624988605,-0.212070319936,-0.391882814238,8.61649728363,8.82856760357,56.3854795106,55.046458751,59.0635210299,-0.237929084221,0.0556881246594,-0.102906193571,0.337607593286
2015-08-20,8.2,8.56,8.18,8.09,138447.0,1.48548283262,-0.0191846522782,0.257121777216,-0.231181703478,-0.359742592086,8.54934385538,8.78052555886,43.9732983971,51.3554052997,29.2090845921,-0.285028055994,0.0901181435866,-0.0820148804292,-0.220130807101
2015-08-21,8.14,8.3,7.52,7.48,124024.0,1.33072961373,-0.080684596577,0.101716094546,-0.296170032994,-0.347028080268,8.39098326225,8.68715329524,30.9415485249,44.5507863748,3.72307282524,-0.604404980209,0.28111363719,-0.0353433596633,-0.296355978451
2015-08-24,7.11,7.31,6.77,6.77,84685.0,0.908637339056,-0.0997340425532,-0.0904202205909,-0.403540718137,-0.358330607841,8.1416012219,8.54514194004,20.6276990166,36.5764239221,-11.2697507943,-1.88894703433,0.362530550633,0.0325694899535,-0.333333333333
2015-08-25,6.09,6.24,6.09,6.09,117061.0,1.2560193133,-0.100443131462,-0.286365922532,-0.537309309424,-0.394126348158,7.82597026468,8.36327957411,13.7517993444,28.9682157295,-16.6810334258,2.16705622548,0.331487221176,0.0998958490654,-0.333333333333
2015-08-26,6.09,6.6,6.27,5.48,384008.0,4.12025751073,0.0295566502463,-0.36400840921,-0.621631603914,-0.439627399309,7.58659022396,8.20822182788,32.6797709915,30.2054008168,37.6285113409,0.271130328609,0.156934363525,0.115447879503,1.37639963855
2015-08-27,6.39,6.56,6.45,5.88,321649.0,3.4511695279,0.0287081339713,-0.362600936231,-0.666252984453,-0.484952516338,7.41173018951,8.07798317396,49.7276904649,36.7128306995,75.7574099957,-0.00386659468247,0.0717810681731,0.103098935826,0.521665818217
2015-08-28,6.38,6.98,6.95,6.2,385328.0,4.13442060086,0.077519379845,-0.270050516326,-0.653734089041,-0.518708830879,7.34069477574,7.99442886478,65.2030756946,46.2095790312,103.190069021,-0.255240432822,-0.0187900027527,0.0696074634185,0.311202573153
2015-08-31,6.79,6.81,6.32,6.26,185786.0,1.99341201717,-0.0906474820144,-0.268837529439,-0.686732286778,-0.552313522059,7.18366481024,7.87039709702,47.1050807661,46.5080796095,48.2990830792,-0.00449170363719,0.0504764831601,0.0647852690747,-0.277563515765
2015-09-01,6.38,6.56,5.8,5.69,212610.0,2.28122317597,-0.0822784810127,-0.310284041696,-0.746241048118,-0.59109902727,6.97079330097,7.71703434909,35.6179465644,42.8780352611,21.0977691708,0.154169368924,0.0866549636389,0.0702237111042,-0.243861893768
2015-09-02,5.52,5.9,5.23,5.22,169741.0,1.82125536481,-0.098275862069,-0.381970573191,-0.829830635515,-0.638845348919,6.70297894698,7.53280958249,24.235493788,36.6638547701,-0.621228176154,0.231035186674,0.112014191135,0.0807755036738,-0.319570718536
2015-09-07,5.38,5.5,5.35,5.23,151767.0,1.62840128755,0.0229445506692,-0.379914072191,-0.876291644039,-0.686334607943,6.49482833975,7.37111998379,30.9718106735,34.7665067379,23.3824185447,-0.00538392521315,0.0559885433673,0.0743360800924,0.277952532942
2015-09-08,5.35,5.66,5.59,5.18,174595.0,1.87333690987,0.0448598130841,-0.315562531909,-0.883561190386,-0.725779924432,6.35562397979,7.23918517017,49.1200960045,39.5510364934,68.2582150268,-0.169384460836,0.0082958069918,0.0574724282181,0.585961393164
2015-09-09,5.6,5.87,5.84,5.56,274876.0,2.94931330472,0.0447227191413,-0.213543497819,-0.859244610569,-0.752472861659,6.27629721367,7.13554182424,62.8542575514,47.3187768461,93.9252189621,-0.323292608514,-0.0275211044602,0.0367782799287,0.279603719537
2015-09-10,5.67,5.82,5.67,5.61,137227.0,1.47239270386,-0.0291095890411,-0.146383343476,-0.843962451332,-0.770770779594,6.18302071926,7.02698317059,51.4266478914,48.6880671945,56.9038092852,-0.314503391715,-0.0177855747349,0.0243170469885,-0.181811226561
2015-09-11,5.69,5.76,5.69,5.52,131462.0,1.41053648069,0.00352733686067,-0.0800083563972,-0.820776002342,-0.780771824143,6.10717137783,6.92794738017,57.8955430387,51.7572258093,70.1721774976,-0.453432648161,-0.0274733182185,0.0129753810269,0.125788777075
2015-09-14,5.71,5.76,5.12,5.12,201950.0,2.16684549356,-0.100175746924,-0.0927274715264,-0.838726493847,-0.792362758084,5.95529885817,6.79402535201,38.5970286925,47.370493437,21.0500992034,0.158972333666,0.0218701466103,0.0148454818455,-0.333333333333
2015-09-15,5.0,5.25,4.7,4.62,157028.0,1.68484978541,-0.08203125,-0.13499783677,-0.876736406066,-0.809237487681,5.76217595691,6.63891236298,29.9641566945,41.5683811895,6.7557077044,0.455855902766,0.0453186020676,0.0212967222704,-0.223666750796
2015-09-16,4.76,5.17,5.16,4.73,228648.0,2.45330472103,0.0978723404255,-0.0809476949924,-0.859829797051,-0.819355949555,5.669533502,6.52936329905,52.5518620387,45.2295414726,67.1965031711,-0.400377836201,-0.0192835713197,0.012503698887,0.753824163136
2015-09-17,5.16,5.31,4.97,4.93,201935.0,2.16668454936,-0.0368217054264,-0.0521375899891,-0.851941943298,-0.825873148303,5.56191296323,6.41385490653,38.5433466223,43.0008098558,29.6284201553,-0.35591013439,-0.00917373854695,0.00795405068112,-0.266565538745
2015-09-18,5.0,5.1,5.03,4.81,124630.0,1.33723175966,0.0120724346076,-0.00863006034329,-0.831266936018,-0.826951905846,5.48008019966,6.31134713567,50.9829207367,45.6615134828,61.6257352446,-0.834475273117,-0.0242680941379,0.00130620246599,0.322742449853
2015-09-21,4.91,5.21,5.17,4.91,154208.0,1.65459227468,0.0278330019881,0.0520392895992,-0.794427349847,-0.820446994646,5.43237555356,6.2268029034,62.8775027134,51.4001765596,85.8321550208,-7.03000298134,-0.0443173962237,-0.00786613000576,0.23330522859
2015-09-22,5.18,5.69,5.69,5.15,241758.0,2.59396995708,0.100580270793,0.168667764883,-0.715029641595,-0.799363524036,5.47201008378,6.18703972537,75.2516684756,59.350673865,107.053657697,2.24116194094,-0.0999433217742,-0.0256975413986,0.196797983829
2015-09-23,5.7,6.07,5.85,5.6,512712.0,5.50120171674,0.0281195079086,0.267923332524,-0.631911441208,-0.76587310747,5.53016237858,6.16207381979,67.8982754376,62.1998743892,79.2950775345,0.588467913303,-0.116244412191,-0.0418963532342,-0.0977173421789
2015-09-24,5.9,6.3,5.88,5.72,383715.0,4.11711373391,0.00512820512821,0.333883513295,-0.557195911661,-0.724137668308,5.58398355111,6.14117946277,54.4609192573,59.6202226785,44.1423124147,0.246190505879,-0.118237342569,-0.0544939347717,-0.197904233852
2015-09-25,5.7,6.06,5.48,5.4,294232.0,3.15699570815,-0.0680272108844,0.319872869997,-0.524217124561,-0.684153559559,5.56798608171,6.09220320627,40.3476835452,53.1960429674,14.6509647009,-0.0419626688376,-0.059187058645,-0.0552161702111,-0.259144280054
2015-09-28,5.43,5.62,5.57,5.22,159356.0,1.70982832618,0.0164233576642,0.318284780104,-0.485225571994,-0.644367962046,5.56829591529,6.05352148728,56.0651223635,54.1524027661,59.8905615582,-0.00496475331945,-0.0743805395504,-0.0581530227492,0.389549967612
2015-09-29,5.41,5.5,5.26,5.21,151886.0,1.62967811159,-0.0556552962298,0.272786589866,-0.47387634338,-0.610269638313,5.52086577448,5.99474211786,43.1238746791,50.4762267371,28.4191705631,-0.142948054954,-0.0233895929433,-0.0529174722235,-0.23082528208
2015-09-30,5.25,5.35,5.24,5.2,109667.0,1.17668454936,-0.00380228136882,0.238543998924,-0.461179638985,-0.580451638447,5.47765565533,5.93883529431,37.638138675,46.1968640497,20.5206879254,-0.125528864738,-0.0267932859956,-0.0488603692427,-0.127208791997
2015-10-08,5.43,5.58,5.45,5.37,158685.0,1.70262875536,0.0400763358779,0.241963688094,-0.429224333388,-0.550206177435,5.47340093912,5.90262527251,37.7905051484,43.394744416,26.5820266133,0.0143356746991,-0.0692903651756,-0.0521067717075,0.0040481936352
2015-10-09,5.45,5.59,5.54,5.4,171236.0,1.83729613734,0.0165137614679,0.252942375536,-0.392117192725,-0.518588380493,5.48364694849,5.87576414121,49.7550736077,45.5148541465,58.23551253,0.0453732852569,-0.0864516239561,-0.0574653616021,0.316602501404
2015-10-12,5.6,6.07,5.92,5.57,285040.0,3.05836909871,0.0685920577617,0.304521113891,-0.328262684311,-0.480523241257,5.55077818718,5.87904087149,56.5033824051,49.1776968994,71.1547534166,0.203914975675,-0.162845469667,-0.0734014502989,0.135630566053
2015-10-13,5.85,6.28,6.08,5.79,313050.0,3.3589055794,0.027027027027,0.350069497613,-0.261729805249,-0.436764554055,5.63219692762,5.89392673286,57.3968127599,51.9174021862,68.3556339072,0.149573811616,-0.202681822341,-0.0910646633598,0.0158119800395
2015-10-14,5.98,6.02,5.85,5.83,220281.0,2.36353004292,-0.0378289473684,0.338874793364,-0.224967808203,-0.394405204885,5.6657050926,5.8906729008,41.7733137697,48.5360393807,28.2478625478,-0.0319785194795,-0.140457816836,-0.0969844021848,-0.272201508044
2015-10-15,5.8,6.44,6.44,5.73,326518.0,3.50341201717,0.100854700855,0.396590070227,-0.146536410993,-0.344831446106,5.78482738604,5.93136379704,61.1822091798,52.7514293138,78.043768912,0.170314458297,-0.348633868268,-0.12569245579,0.464624269864
2015-10-16,6.65,7.08,6.91,6.61,703392.0,7.54712446352,0.0729813664596,0.47825110975,-0.0459245025128,-0.285050057388,5.95793086511,6.00385536763,62.0647351979,55.8558646085,74.4824763767,0.205907927741,-0.686600059319,-0.173364086697,0.0144245529853
2015-10-19,6.77,6.93,6.83,6.63,402972.0,4.32373390558,-0.0115774240232,0.499350621553,0.027044081083,-0.222631229694,6.0920953474,6.06505126632,63.5987123542,58.436813857,73.9225093484,0.0441180613556,-1.58888130744,-0.218974969752,0.0247157609126
2015-10-20,6.72,7.04,6.96,6.72,333659.0,3.58003218884,0.0190336749634,0.507050567508,0.094275374999,-0.159249908755,6.22561914011,6.13134376511,67.3991415694,61.4242564278,79.3489118526,0.0154199186356,2.48598921552,-0.284691959101,0.0597563861689
2015-10-21,6.98,7.07,6.26,6.26,310916.0,3.33600858369,-0.100574712644,0.398855288545,0.0900346465857,-0.109392997687,6.23090850317,6.14087385659,44.9327610463,55.9270913007,22.9441005376,-0.213381634685,-0.0449823552908,-0.313073404298,-0.333333333333
2015-10-22,6.16,6.47,6.41,5.98,225663.0,2.42127682403,0.0239616613419,0.331271859782,0.0976519146768,-0.0679840152142,6.25846104114,6.16080912647,59.2068747111,57.0203524375,63.5799192584,-0.169443481644,0.084603742892,-0.378534123283,0.317677198829
2015-10-23,6.53,7.05,7.05,6.47,431688.0,4.63184549356,0.0998439937598,0.354472261917,0.153561148484,-0.0236749824745,6.38023626558,6.2266751171,72.8045831408,62.2817626719,93.8502240785,0.0700343281513,0.572535971182,-0.651756631321,0.229664350567
2015-10-26,7.1,7.17,6.91,6.76,330450.0,3.54560085837,-0.0198581560284,0.332994537525,0.184446603478,0.0179493347161,6.46173837857,6.27729177509,60.7315107117,61.7650120185,58.6645080981,-0.0605907053943,0.201128054195,-1.75815619865,-0.165828467223
2015-10-27,6.77,6.94,6.89,6.43,255250.0,2.73873390558,-0.00289435600579,0.299196604195,0.204947212338,0.0553489102404,6.52762478187,6.32267756953,70.5530332849,64.6943524407,82.2703949735,-0.101496960225,0.111146578319,2.08361903747,0.161720373133
2015-10-28,6.8,7.0,6.54,6.51,188752.0,2.0252360515,-0.0507982583454,0.216646758396,0.190753134238,0.0824297550399,6.52952866158,6.33877552734,49.0761718498,59.4882922437,28.251931062,-0.275905022455,-0.0692572391595,0.489275121802,-0.304407343457
2015-10-29,6.59,6.81,6.74,6.52,148771.0,1.59625536481,0.0305810397554,0.177573206081,0.19341300884,0.1046264058,6.56190886749,6.36849585865,58.0048042217,58.9937962364,56.0268201924,-0.180356044116,0.0139440676211,0.269279591446,0.181934165509
2015-10-30,6.69,6.99,6.79,6.65,212472.0,2.27974248927,0.00741839762611,0.148248028023,0.197281423315,0.123157409303,6.59699981095,6.39971838764,52.3953596772,56.7943173833,43.597444265,-0.165144160569,0.0200007977604,0.177115933222,-0.0967065507721
2015-11-02,6.52,6.78,6.48,6.46,130184.0,1.39682403433,-0.0456553755523,0.0802836111917,0.173334666298,0.133192860702,6.57899984004,6.40566517374,37.0135731182,50.2007359616,10.6392474312,-0.458450731101,-0.121383740113,0.0814847556129,-0.293571542477
2015-11-03,6.52,6.65,6.61,6.41,110649.0,1.18722103004,0.0200617283951,0.0476402366694,0.16296800862,0.139147890286,6.58376909542,6.4208010868,52.4534931899,50.9516550377,55.4571694942,-0.406600725077,-0.0598071805193,0.044709825679,0.417142112231
2015-11-04,6.7,6.99,6.93,6.64,192055.0,2.06067596567,0.0484114977307,0.0629887573319,0.178515863618,0.147021484952,6.63703538843,6.45851952481,62.588043079,54.8304510515,78.103227134,0.322175575428,0.0954043381236,0.0565843625105,0.193210199603
2015-11-05,6.96,7.14,7.01,6.89,274265.0,2.94275751073,0.011544011544,0.0768370305716,0.195044629059,0.156626113773,6.69441455944,6.49936993038,57.7253620526,55.7954213852,61.5852433876,0.219853094843,0.09258989709,0.065328062933,-0.0776934504916
2015-11-06,6.96,7.24,7.11,6.96,199104.0,2.13630901288,0.0142653352354,0.0913966078425,0.213748993675,0.168050689754,6.75835078107,6.54460178739,56.3407175589,55.9771867764,57.0677791239,0.189486464567,0.0958978706871,0.0729417062396,-0.0239867615291
2015-11-09,7.03,7.4,7.21,6.9,249311.0,2.67501072961,0.014064697609,0.105430468244,0.233944732406,0.181229498284,6.82783527629,6.59389054388,58.2271450393,56.727172864,61.2270893897,0.153549029145,0.0944834330394,0.078421627128,0.0334824894339
2015-11-10,7.1,7.24,7.12,7.0,211656.0,2.27098712446,-0.0124826629681,0.0939081317298,0.239922080615,0.19296801475,6.87278369532,6.6328616147,55.4847633595,56.3130363625,53.8282173535,-0.109288488479,0.0255502577372,0.0647715552786,-0.0470979931767
2015-11-11,7.1,7.28,7.19,7.05,225934.0,2.42418454936,0.00983146067416,0.0871793028087,0.247455079006,0.203865427602,6.92158620373,6.67413112473,57.2796973121,56.6352566791,58.5685785783,-0.0716533147574,0.0313976869957,0.0564726380441,0.0323500334857
2015-11-12,7.21,7.21,7.06,6.95,229032.0,2.4574248927,-0.0180806675939,0.0580819231193,0.240166629551,0.211125667991,6.94288063393,6.70271400438,52.2890289773,55.1865141118,46.4940587083,-0.333764767003,-0.0294536264281,0.0356129063929,-0.0871280500597
2015-11-13,6.95,7.08,6.84,6.82,142235.0,1.52612660944,-0.0311614730878,0.00487014194493,0.214169506707,0.211734435735,6.92705284409,6.71288333738,37.4234552157,49.2654944798,13.7393766874,-0.916150470174,-0.108246190958,0.00288343785437,-0.284296229102
2015-11-16,6.71,7.33,7.24,6.71,243321.0,2.61074034335,0.0584795321637,0.0184561736861,0.223269544288,0.214041457445,6.97519856039,6.7519290161,53.4435937997,50.6581942531,59.0143928929,2.78965826762,0.042489884397,0.0108958266649,0.428077484875
2015-11-17,7.28,7.36,7.17,7.11,240013.0,2.57524678112,-0.00966850828729,0.0131669088986,0.222270775507,0.215687321058,7.00516801263,6.78289723713,43.6290625331,48.3151503464,34.2568869065,-0.286585122002,-0.00447337671879,0.00768946180785,-0.183642801106
2015-11-18,7.12,7.6,7.18,6.99,290830.0,3.12049356223,0.00139470013947,0.00650506208446,0.21975298486,0.216500453818,7.03206524146,6.8123122566,39.4685553499,45.3662853476,27.6730953547,-0.50595374096,-0.0113275829481,0.00376996087007,-0.0953609117779
2015-11-19,7.15,7.24,7.2,7.05,137539.0,1.47574034335,0.00278551532033,0.000593659389596,0.216871490937,0.216574661242,7.05790135816,6.84102986722,52.628159707,47.7869101341,62.3106588528,-0.908738858771,-0.0131124222297,0.000342758744339,0.333419965346
2015-11-20,7.21,7.5,7.33,7.16,250166.0,2.68418454936,0.0180555555556,0.00950103899761,0.222512810615,0.217762291117,7.09976268767,6.87724987706,51.7521064713,49.1086422465,57.039034921,15.0041922424,0.0260122695442,0.00548369725198,-0.0166460929004
2015-11-23,7.29,7.65,7.6,7.25,266526.0,2.85972103004,0.0368349249659,0.045076895787,0.245935350983,0.22339690309,7.17672227418,6.9307869232,63.6680709809,53.9617851579,83.0806426268,3.74441751037,0.105263783704,0.0258750582779,0.230250811456
