date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,ema5,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,high_d,low_d,ema5_d,MACD_d,DIFF_d,DEM_d,K_d,D_d,ema_quick_d,ema_slow_d,MACD_d_d,ema5_d_d
2015-07-23,9.81,10.28,10.28,9.75,38542.0,146050.0,39621176.0,1.67573913043,-0.0479679652557,1.94552529183,5.15564202335,10.28,0.000634665181652,-0.1028,-0.1028,10.28,10.3828,66.6666666667,55.5555555556,88.8888888889,-0.00046689842839,-0.000389960651481,-0.000670442019888,1.16290402273,0.0588943970182,-0.0888702864141,0.0285737616087,0.0032378843353,-0.000712648808237,-0.000738791396199,0.0387327632198,0.223636080096
2015-07-24,10.79,10.79,10.48,10.29,148821.0,146050.0,155964408.0,6.47047826087,1.94552529183,-4.96183206107,4.77099236641,10.3466666667,0.190007065527,0.0159544159544,-0.0790491168091,10.3107692308,10.2948148148,57.1111111111,56.0740740741,59.1851851852,0.0496108949416,0.0553846153846,0.0064850843061,298.38158106,1.15519859878,0.231039719756,-0.143333333333,0.00933333333333,0.00299311583358,-0.00847412886555,255.583153233,10.6728488277
2015-07-27,10.0,10.41,9.96,9.96,81132.0,146050.0,80807472.0,3.52747826087,-4.96183206107,-5.02008032129,4.51807228916,10.2177777778,0.105344212985,-0.0132089836933,-0.065881090186,10.2568047337,10.2700137174,38.0740740741,50.0740740741,14.0740740741,-0.0352177942539,-0.0320699708455,-0.0124570446735,-0.445577391067,-1.82792022792,0.166580313034,-0.333333333333,-0.107001321004,-0.00523379932512,-0.00240908630605,-1.001493314,-2.92087628866
2015-07-28,9.46,9.65,9.46,9.46,60030.0,146050.0,56788380.0,2.61,-5.02008032129,0.739957716702,2.00845665962,9.96518518519,-0.015859553684,-0.0757933112385,-0.0678635343965,10.1342193901,10.2100127013,25.3827160494,41.8436213992,-7.53909465021,-0.0730067243036,-0.0502008032129,-0.0247208931419,-1.15054983311,-4.73801232542,-0.0300912478058,-0.333333333333,-0.164365548981,-0.0119516113286,-0.00584235014248,-1.5821548763,-0.984491008084
2015-07-29,9.36,9.7,9.53,8.99,94998.0,146050.0,90533094.0,4.13034782609,0.739957716702,-1.36411332634,7.45015739769,9.82012345679,-0.0808244718018,-0.118378829273,-0.0779665933717,10.0412625608,10.1596413901,42.2739233756,41.9870553913,42.8476593443,0.00518134715026,-0.0496828752643,-0.014556852251,-4.09626395623,-0.561863802204,-0.14887316237,0.665460989021,0.00342785799507,-0.00917256925913,-0.00493352091541,-2.56026643814,0.411151847651
2015-07-30,9.53,9.78,9.4,9.25,70498.0,146050.0,66268120.0,3.06513043478,-1.36411332634,4.78723404255,5.63829787234,9.68008230453,-0.132477251024,-0.160764875262,-0.0945262497497,9.94260678224,10.1033716575,37.6165778479,40.5302295435,31.7892744567,0.00824742268041,0.0289210233593,-0.0142606305185,-0.639073514138,-0.358054275835,-0.212394253256,-0.110170647904,-0.0346970235047,-0.00982503723932,-0.00553855499814,0.843986246744,0.0203492985595
2015-07-31,9.25,9.87,9.85,9.16,121842.0,146050.0,120014370.0,5.29747826087,4.78723404255,-4.8730964467,7.20812182741,9.73672153635,-0.0987480829668,-0.156243801604,-0.106869760121,9.92835958498,10.0846033866,57.4720847625,46.1775146165,80.0612250544,0.00920245398773,-0.00972972972973,0.00585111056317,0.254603471893,0.0281222726708,-0.130582884686,0.527839267964,0.139335136677,-0.0014329438527,-0.00185762452008,1.39839465454,1.41029816708
2015-08-03,9.64,10.16,9.37,9.36,104526.0,146050.0,97940862.0,4.54460869565,-4.8730964467,3.30843116329,8.537886873,9.61448102423,-0.131747091046,-0.189211692025,-0.123338146501,9.84245811036,10.0316698024,38.7313898416,43.6954730249,28.8032234752,0.0293819655522,0.0218340611354,-0.0125545864345,-0.334173657738,-0.21100286912,-0.154097720087,-0.326083436825,-0.0537500039193,-0.0086521316917,-0.00524895052011,-2.31252592611,-3.14567581641
2015-08-04,9.3,9.74,9.68,8.94,97211.0,146050.0,94100248.0,4.22656521739,3.30843116329,2.78925619835,8.26446280992,9.63632068282,-0.103707977555,-0.188155632474,-0.136301643696,9.81746455492,10.0056201874,56.6542598944,48.0150686481,73.9326423872,-0.0413385826772,-0.0448717948718,0.00227153795754,0.2128252948,0.0055813651883,-0.105105334904,0.462747919093,0.0988568225528,-0.00253936111899,-0.00259673768225,1.6368703513,1.18093291797
2015-08-05,9.7,10.16,9.95,9.56,113948.0,146050.0,113378260.0,4.95426086957,2.78925619835,3.21608040201,6.03015075377,9.74088045522,-0.043750250277,-0.163645550119,-0.14177042498,9.8378546234,10.0015001735,59.436173263,51.8221035197,74.6643127495,0.0431211498973,0.0693512304251,0.010850590784,0.578139972369,0.130264940955,-0.0401226363553,0.0491033396908,0.0792883354918,0.00207691796178,-0.000411769965692,1.71650027743,3.77675961695
