date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2015-11-24,9.682,9.785,9.749,9.405,167713.0,544456.0,163503403.7,0.779335501859,-0.123089547646,-0.123089547646,3.89783567545,-1.0,-20643.7173043,0,1,1,9.749,-0.061544773823,-10321.8586522,0,1,1,9.749,-0.0410298492153,-6881.23910145,0,1,1,9.64633333333,0.763675317046,128078.278448,0,1,1,9.749,-0.033094034758,-5550.29985137,0,1,1
2015-11-25,9.67,9.844,9.737,9.579,93745.0,544456.0,91279506.5,0.43561802974,-0.123089547646,-0.400534045394,2.72157748793,-1.0,-32182.7469484,0,2,2,9.743,-0.061544773823,-16091.3734742,0,2,2,9.745,-0.0410298492153,-10727.5823161,0,2,2,9.72,0.763675317046,199669.021044,1,2,2,9.74577366255,-0.033094034758,-8652.70013976,0,2,2
2015-11-26,9.773,9.868,9.698,9.552,138543.0,544456.0,134359001.4,0.643787174721,-0.400534045394,-3.13466694164,3.2584037946,-1.0,-87673.9351994,0,3,3,9.7205,-0.230935030278,-48085.805374,0,3,3,9.72933333333,-0.160766204891,-33000.6146404,0,3,3,9.706,-0.144032921811,179714.267958,0,3,1,9.73292916617,-0.131795553883,-26912.0515613,0,3,3
2015-11-27,9.603,9.796,9.394,9.196,170360.0,544456.0,160036184.0,0.791635687732,-3.13466694164,-4.20481158186,6.38705556738,-1.0,-621695.795377,0,4,4,9.55725,-1.67944035801,-334195.264764,0,4,4,9.61755555556,-1.14887396647,-228722.783568,0,4,4,9.462,-2.51390892232,-248555.256048,0,4,2,9.64180417774,-0.936254511671,-186412.37017,0,4,4
2015-11-30,9.39,9.599,8.999,8.536,167519.0,544456.0,150750348.1,0.77843401487,-4.20481158186,2.27803089232,11.8124236026,-1.0,-1326081.62676,-1,5,5,9.278125,-2.9205576918,-823444.168737,0,5,5,9.41137037037,-2.14384189407,-587857.033821,0,5,5,9.04466666667,-4.41062495596,-987418.738046,-1,5,3,9.46897891184,-1.79245774658,-486683.099418,0,5,5
2015-12-01,9.085,9.322,9.204,8.888,126356.0,544456.0,116298062.4,0.587156133829,2.27803089232,-4.50890916993,4.71534115602,-0.556122077482,-1038238.75533,1,1,6,9.2410625,-0.399461098013,-873918.475238,0,6,6,9.34224691358,-0.734467501223,-680661.409405,0,6,6,9.138,1.03191567775,-857030.000669,1,1,4,9.45168376411,-0.182650609875,-509762.09988,0,6,6
2015-12-02,9.2,9.204,8.789,8.493,157650.0,544456.0,138558585.0,0.732574349442,-4.50890916993,4.05051769257,8.08965752645,-0.691598107361,-1749068.28597,-1,2,1,9.01503125,-2.44594439222,-1259521.60867,-1,7,7,9.15783127572,-1.97399661523,-991861.975795,0,7,7,8.82866666667,-3.38513168454,-1390696.01074,-1,2,1,9.37697543791,-0.790423463856,-634372.358956,0,7,7
2015-12-03,8.789,9.224,9.145,8.773,122383.0,544456.0,111919253.5,0.568694237918,4.05051769257,1.20284308365,4.93165664297,-0.327595999689,-1253353.7792,0,1,2,9.080015625,0.720844700344,-1171302.47171,0,1,8,9.15355418381,-0.0467042007867,-997577.776,-1,8,8,9.04733333333,2.47678018576,-1087580.22126,0,1,2,9.37363182363,-0.035657705478,-638736.255926,0,8,8
2015-12-04,9.48,9.828,9.255,9.2,210423.0,544456.0,194746486.5,0.97780204461,1.20284308365,0.983252296056,6.78552133982,-0.247857140481,-1000247.92901,0,2,3,9.1675078125,0.963568688793,-968545.457507,0,2,9,9.18736945588,0.369422318185,-919842.823541,0,1,9,9.42766666667,4.20381696264,-203000.444533,1,2,3,9.37300302085,-0.00670820858034,-640147.8173,0,9,9
2015-12-07,9.362,9.52,9.346,9.038,129226.0,544456.0,120774619.6,0.600492565056,0.983252296056,0.128397175262,5.1572865397,-0.18945764966,-873186.167796,0,3,4,9.25675390625,0.973504419907,-842743.37534,0,3,10,9.24024630392,0.575538496578,-845468.285782,0,2,10,9.30133333333,-1.3400275784,-376166.84838,-1,3,1,9.37296362289,-0.00042033442819,-640202.135437,0,10,10
2015-12-08,9.354,9.579,9.358,9.283,111788.0,544456.0,104611210.4,0.519460966543,0.128397175262,5.5246847617,3.16306903184,-0.177442819126,-858832.904368,0,4,5,9.30737695313,0.546876879171,-781609.102771,0,4,11,9.27949753594,0.424785560218,-797982.357576,0,3,11,9.40666666667,1.13245412844,-249572.06627,0,1,2,9.37294917112,-0.00015418577909,-640219.371557,-1,11,11
