date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2016-03-21,16.977,17.175,17.146,16.651,323792.0,2393300.0,555173763.2,1.77907692308,-1.73218243322,-1.73218243322,3.0561063805,-1.0,-560866.814417,0,1,1,17.146,-0.86609121661,-280433.407209,0,1,1,17.146,-0.577394144407,-186955.604806,0,1,1,16.9906666667,-0.523816997567,-169607.753276,0,1,1,17.146,-0.46571708767,-150795.467251,0,1,1
2016-03-22,16.829,17.116,16.849,16.74,232218.0,2393300.0,391264108.2,1.27592307692,-1.73218243322,0.172117039587,2.2315864443,-1.0,-963110.754695,-1,2,2,16.9975,-0.86609121661,-481555.377347,0,2,2,17.047,-0.577394144407,-321036.918232,0,2,2,16.9016666667,-0.523816997567,-291247.488817,0,2,2,17.0661481481,-0.46571708767,-258943.357915,0,2,2
2016-03-23,16.75,17.027,16.878,16.581,176772.0,2393300.0,298355781.6,0.971274725275,0.172117039587,-3.22313070269,2.6424931864,-0.905338707006,-932685.281373,1,1,3,16.93775,-0.351522282689,-543694.674303,0,3,3,16.9906666667,-0.330458927279,-379452.803725,0,3,3,16.8286666667,-0.431910068041,-367597.095365,0,3,3,17.0259154939,-0.235745370608,-300616.538568,0,3,3
2016-03-24,16.68,16.73,16.334,16.334,244220.0,2393300.0,398908948.0,1.34186813187,-3.22313070269,5.0324476552,2.42439084119,-0.949817271206,-1719838.26158,-1,2,1,16.635875,-1.78226151644,-978958.581847,-1,4,4,16.7717777778,-1.28828899527,-694078.742148,-1,4,4,16.466,-2.15505288595,-893904.111171,-1,4,4,16.8606123988,-0.970891081665,-537727.558533,-1,4,4
2016-03-25,16.235,17.175,17.156,16.235,314201.0,2393300.0,539043235.6,1.72637912088,5.0324476552,-2.7745395197,5.47913266496,-0.124699239782,-138638.175873,1,1,2,16.8959375,1.56326312863,-487779.743568,1,1,5,16.8998518519,0.763628494075,-454145.905682,1,1,5,16.8553333333,2.36446819709,-150985.839177,0,1,5,16.8606124082,5.5650901244e-08,-537727.541047,1,1,5
2016-03-28,17.462,17.641,16.68,16.581,308862.0,2393300.0,515181816.0,1.69704395604,-2.7745395197,-2.19424460432,6.35491606715,-0.290283396074,-995588.001007,0,2,1,16.78796875,-0.639021954242,-685149.342399,0,2,1,16.8265679012,-0.433636645219,-588079.787197,0,2,1,16.9673333333,0.664478107819,54246.1981607,1,2,6,16.8588797278,-0.0102764977354,-540901.560691,0,2,1
2016-03-29,16.73,16.809,16.314,16.086,186094.0,2393300.0,303593751.6,1.02249450549,-2.19424460432,4.43177638838,4.43177638838,-0.382644833789,-1403923.7564,-1,3,2,16.550984375,-1.41163221429,-947845.627685,-1,3,2,16.6557119342,-1.01539403687,-777038.525093,-1,3,2,16.403,-3.32599897843,-564702.255731,-1,3,1,16.8461781999,-0.0753402838331,-554921.93547,-1,3,2
2016-03-30,16.562,17.037,17.037,16.473,206133.0,2393300.0,351188792.1,1.1325989011,4.43177638838,9.99002171744,3.31044197922,-0.0948656640818,-490388.394137,0,1,3,16.7939921875,1.46823782196,-645193.360732,0,1,3,16.7828079561,0.763077690406,-619743.031537,0,1,3,16.849,2.71901481436,-4223.57500192,0,1,2,16.8462390504,0.000361212096102,-554847.477737,0,1,3
2016-03-31,17.175,18.739,18.739,17.007,556232.0,2393300.0,1042323144.8,3.05621978022,9.99002171744,-2.79630716687,9.24275575004,0.254776530117,5066381.3658,1,2,4,17.7664960937,5.79078455791,2575826.31548,0,2,4,17.4348719707,3.8853093972,1541390.38508,0,2,4,18.1616666667,7.79076898728,4329251.44033,0,2,3,16.9421050154,0.569064494363,-238315.595909,0,2,4
2016-04-01,19.007,19.007,18.215,18.047,482825.0,2393300.0,879465737.5,2.65288461538,-2.79630716687,4.07356574252,5.27038155366,0.151817353296,3716254.35795,-1,3,1,17.9907480469,1.26221823336,3185256.83401,0,3,5,17.6949146472,1.49150895319,2261528.19541,0,3,5,18.423,1.43892814536,5024001.92211,0,3,4,16.9763574651,0.202173517322,-140701.167408,0,3,5
2016-04-05,18.146,19.205,18.957,18.116,481858.0,2393300.0,913458210.6,2.64757142857,4.07356574252,-0.52223453078,5.74457983858,0.301466879103,5679134.59951,1,1,2,18.4738740234,2.68541349867,4479244.81165,0,4,6,18.1156097648,2.37749164663,3407141.56527,0,4,6,18.7593333333,1.82561653006,5903689.85206,1,4,5,17.1028570657,0.745151608008,218356.096124,0,4,6
2016-04-06,18.71,18.977,18.858,18.363,318546.0,2393300.0,600714046.8,1.75025274725,-0.52223453078,-3.40969349878,3.25591261003,0.34618968226,5512778.87867,0,2,1,18.6659370117,1.03964651939,4810420.05181,1,5,7,18.3630731765,1.36602308703,3842282.75555,1,5,7,18.7326666667,-0.142151462383,5858408.07232,0,5,1,17.2396981388,0.800106511709,473226.825003,0,5,7
2016-04-07,18.987,19.502,18.215,18.215,387289.0,2393300.0,705446913.5,2.12796153846,-3.40969349878,-2.28383200659,7.06560527038,0.223878227573,4192242.09322,0,3,2,18.4404685059,-1.20791421142,4342608.16479,0,6,1,18.313715451,-0.268787936694,3738184.14434,0,6,1,18.644,-0.473326452899,5675093.9437,0,6,2,17.2813850027,0.24180738887,566876.166831,0,6,8
2016-04-08,18.027,18.205,17.799,17.373,261053.0,2393300.0,464648234.7,1.43435714286,-2.28383200659,2.22484409236,4.67441991123,0.25452680677,3596040.8964,-1,4,3,18.1197342529,-1.73929557607,3888559.83677,-1,7,2,18.142143634,-0.936848764862,3493616.96372,-1,7,2,17.7923333333,-4.56804691411,4482591.59263,-1,7,3,17.307567086,0.151504542809,606426.882245,0,7,9
2016-04-11,18.096,18.502,18.195,17.948,238257.0,2393300.0,433508611.5,1.3091043956,2.22484409236,-2.72052761748,3.04479252542,0.194211841249,4126125.57532,1,1,4,18.1573671265,0.207689986011,3938043.42976,1,1,3,18.1597624227,0.0971152528608,3516755.35252,1,1,3,18.215,2.37555501433,5048584.20368,1,1,4,17.3393216355,0.183472057827,650140.384327,0,8,10
2016-04-12,18.106,18.155,17.7,17.423,229786.0,2393300.0,406721220.0,1.26256043956,-2.72052761748,1.84745762712,4.13559322034,0.196073519461,3500986.41621,-1,2,1,17.9286835632,-1.25945332074,3648638.689,-1,2,1,18.0065082818,-0.84392150802,3322834.00488,-1,2,1,17.7593333333,-2.5016012444,4473751.26014,-1,2,1,17.3523785784,0.0753025014736,667443.84493,0,9,11
2016-04-13,17.868,18.413,18.027,17.868,293455.0,2393300.0,529011328.5,1.61239010989,1.84745762712,1.04288012426,3.02324291341,0.315888877363,4043132.09418,0,1,2,17.9778417816,0.274187550973,3729100.39678,0,1,2,18.0133388545,0.0379339105222,3333965.90059,0,1,2,18.1026666667,1.93325575284,5041074.82709,0,1,2,17.3984287073,0.265382227865,745321.586608,0,10,12
2016-04-14,18.017,18.274,18.215,17.829,242849.0,2393300.0,442349453.5,1.33433516484,1.04288012426,-1.90502333242,2.44304144935,0.240887928895,4296394.48947,1,2,3,18.0964208908,0.659584785717,3889279.9024,1,2,3,18.0805592363,0.373170028996,3424589.86897,1,2,3,18.106,0.018413493408,5045546.52555,1,2,3,17.4368173457,0.2206442837,798904.830261,0,11,13
2016-04-15,18.165,18.165,17.868,17.71,242147.0,2393300.0,432668259.6,1.33047802198,-1.90502333242,-3.59861204388,2.54645175733,-0.19490052063,3835098.8046,0,3,1,17.9822104454,-0.631121734476,3736455.66776,0,3,1,18.0097061576,-0.39187437654,3329698.66431,0,3,1,17.9143333333,-1.05858094922,4789214.32444,0,3,1,17.4375571801,0.00424294420978,799932.246472,1,12,14
2016-04-18,17.779,17.789,17.225,16.977,245647.0,2393300.0,423126957.5,1.34970879121,-3.59861204388,1.95065312046,4.71407837446,-0.22223744742,2951110.55185,-1,4,2,17.6036052227,-2.10544317592,3219259.86793,0,4,2,17.7481374384,-1.45237638471,2972926.76254,0,4,2,17.3303333333,-3.25995943658,3988415.06872,-1,4,2,17.4368514229,-0.00404733983518,798938.029584,-1,13,1
2016-04-19,17.373,17.641,17.561,17.324,221895.0,2393300.0,389669809.5,1.2192032967,1.95065312046,-2.70485735436,1.80513638176,-0.342889009898,3383950.72602,1,1,3,17.5823026114,-0.121012775971,3192407.73801,0,5,3,17.6857582923,-0.351468689839,2894937.6176,0,5,3,17.5086666667,1.0290242542,4216750.40561,1,1,3,17.438921206,0.0118701653065,801571.959914,1,1,2
2016-04-20,17.68,18.205,17.086,16.492,402047.0,2393300.0,686937504.2,2.20904945055,-2.70485735436,-2.48741659838,10.0257520777,-0.403434534544,2296470.94127,0,2,1,17.3341513057,-1.41136977995,2624970.75209,0,6,4,17.4858388615,-1.13039784581,2440464.55489,0,6,4,17.261,-1.41453756235,3648039.82228,0,2,1,17.4293131308,-0.0550955822238,779420.946368,0,2,1
