date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,ema5,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,high_d,low_d,ema5_d,MACD_d,DIFF_d,DEM_d,K_d,D_d,ema_quick_d,ema_slow_d,MACD_d_d,ema5_d_d
2017-01-10,5.208,6.249,6.249,5.208,127.0,223881.0,79362.3,0.00863945578231,0.222770460796,9.96959513522,16.6586653865,6.249,0.00240561170122,-0.06249,-0.06249,6.249,6.31149,66.6666666667,55.5555555556,88.8888888889,0.00241051043085,0.00261724113879,0.00184599557006,3.37026693377,0.0586873859569,-0.08542107916,0.0278158913672,0.00337185538904,0.00171213812831,0.00161210441018,2.82707047416,-5.53049038525
2017-01-11,6.872,6.872,6.872,6.872,52.0,223881.0,35734.4,0.00353741496599,9.96959513522,10.026193248,0.0,6.45666666667,0.179500809117,0.049698005698,-0.0400523988604,6.34484615385,6.29514814815,66.6666666667,59.2592592593,81.4814814815,0.0996959513522,0.319508448541,0.0332319837841,73.6175324246,1.79529533842,0.359059067684,0.0,0.0666666666667,0.0153378386696,-0.00258922248975,20.843234934,17.0022012637
2017-01-12,7.561,7.561,7.561,7.561,55.0,223881.0,41585.5,0.00374149659864,10.026193248,9.98545165983,0.0,6.82477777778,0.292934707894,0.143031793573,-0.0034355603737,6.53194674556,6.38891495199,66.6666666667,61.7283950617,76.5432098765,0.10026193248,0.10026193248,0.0570125623817,0.63194087723,1.8780187769,0.914223355618,0.0,0.0416666666667,0.0294885939201,0.0148950908913,-0.991415891617,0.7155931091
2017-01-13,8.316,8.316,8.316,8.316,174.0,223881.0,144698.4,0.0118367346939,9.98545165983,10.0408850409,0.0,7.32185185185,0.445104071689,0.274754484432,0.0522024485874,6.80641647701,6.53166199258,66.6666666667,63.3744855967,73.2510288066,0.0998545165983,0.0998545165983,0.0728337376336,0.519465122072,0.920932944823,16.194740569,0.0,0.0266666666667,0.0420195911178,0.0223429239027,-0.17798461725,0.277503318408
2017-01-16,9.151,9.151,9.151,9.151,568.0,223881.0,519776.8,0.0386394557823,10.0408850409,9.99890722325,0.0,7.93156790123,0.622771449024,0.441434604228,0.130048879715,7.1671216344,6.72568703017,66.6666666667,64.4718792867,71.0562414266,0.100408850409,0.100408850409,0.0832734753065,0.399159182395,0.606651134888,1.49124099031,0.0,0.017316017316,0.0529948701495,0.0297053089714,-0.23159579838,0.143336563687
2017-01-17,10.066,10.066,10.066,10.066,411.0,223881.0,413712.6,0.0279591836735,9.99890722325,10.0039737731,0.0,8.64304526749,0.815898273872,0.639985300886,0.232036163949,7.61310292141,6.97311762053,66.6666666667,65.20347508,69.59304984,0.0999890722325,0.0999890722325,0.0897019826489,0.310108668518,0.449785075199,0.784222705011,0.0,0.0113475177305,0.0622259966784,0.0367888944651,-0.223095240707,0.0771975388176
2017-01-18,11.073,11.073,11.073,11.073,304.0,223881.0,336619.2,0.0206802721088,10.0039737731,9.98825973088,0.0,9.45303017833,1.01847360657,0.868582168058,0.359345364771,8.14539477966,7.2768126116,66.6666666667,65.6912056089,68.6175887822,0.100039737731,0.100039737731,0.0937152225597,0.24828503649,0.357190808689,0.548661030482,0.0,0.00748013090229,0.0699178592144,0.0435522541851,-0.199361186267,0.0447397013124
2017-01-19,12.179,12.179,12.179,12.179,909.0,223881.0,1107071.1,0.0618367346939,9.98825973088,10.017242795,0.0,10.3616867856,1.22666633734,1.12601182561,0.512678656939,8.76594942894,7.63993760333,66.6666666667,66.0163592948,67.9672814104,0.0998825973088,0.0998825973088,0.0961233160249,0.204416422205,0.296379164824,0.426701739328,0.0,0.00494972931168,0.0761847235242,0.0499016549024,-0.176686500749,0.0256958624161
2017-01-20,13.399,13.399,13.399,13.399,4141.0,223881.0,5548525.9,0.281700680272,10.017242795,9.9858198373,0.0,11.3741245237,1.43922074405,1.41219162197,0.692581249945,9.47872643987,8.0665348179,66.6666666667,66.2331284188,67.5337431625,0.10017242795,0.10017242795,0.0977097415801,0.173278095473,0.254153455458,0.35090712393,0.0,0.00328356677441,0.0813120149403,0.0558377877827,-0.152327911797,0.0165040660344
2017-01-23,14.737,14.737,14.737,14.737,1418.0,223881.0,2089706.6,0.096462585034,9.9858198373,2.06962068264,0.0,12.4950830158,1.65514720499,1.72704825306,0.899474650569,10.287691603,8.56064334991,66.6666666667,66.3776411681,67.2447176639,0.099858198373,0.099858198373,0.0985533866597,0.150030119996,0.222956025365,0.298727984102,0.0,0.00218188016705,0.0853453434096,0.0612541249944,-0.13416569136,0.00863419620189
