date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2016-09-09,9.248,9.588,9.306,9.209,246148.0,927369.0,229065328.8,2.55605399792,-2.08467655276,-2.08467655276,4.07264130668,-1.0,-513138.964109,0,1,1,9.306,-1.04233827638,-256569.482055,0,1,1,9.306,-0.694892184254,-171046.32137,0,1,1,9.36766666667,-1.96776144896,-484360.545138,0,1,1,9.306,-0.560489169192,-137963.288018,0,1,1
2016-09-12,9.18,9.394,9.112,9.044,111277.0,927369.0,101395602.4,1.15552440291,-2.08467655276,0.208516242318,3.84108867428,-1.0,-745115.516871,-1,2,2,9.209,-1.04233827638,-372557.758435,0,2,2,9.24133333333,-0.694892184254,-248371.838957,0,2,2,9.18333333333,-1.96776144896,-703327.135893,0,2,2,9.25384087791,-0.560489169192,-200332.841299,0,2,2
2016-09-13,9.141,9.209,9.131,8.995,81571.0,927369.0,74482480.1,0.847050882658,0.208516242318,-1.58799693352,2.34366443982,-0.904740765084,-728106.638469,1,1,3,9.17,-0.423498751222,-407102.975071,0,3,3,9.20455555556,-0.397970470832,-280834.688233,0,3,3,9.11166666667,-0.780399274047,-766985.085076,0,3,3,9.22761344238,-0.283422158266,-223451.87017,0,3,3
2016-09-14,9.044,9.083,8.986,8.937,56677.0,927369.0,50929952.2,0.588546209761,-1.58799693352,1.29089695081,1.62474961051,-0.930096910496,-818109.54067,-1,2,1,9.078,-1.00327153762,-463965.396009,-1,4,4,9.1317037037,-0.791476040447,-325693.175778,0,4,4,9.002,-1.20358514725,-835200.680467,-1,4,4,9.17261760107,-0.595992036831,-257230.910842,0,4,4
2016-09-19,8.986,9.102,9.102,8.976,43452.0,927369.0,39550010.4,0.451214953271,1.29089695081,4.91100856955,1.38431114041,-0.586754274555,-762017.486363,0,1,2,9.09,0.132187706543,-458221.575784,0,1,5,9.12180246914,-0.108427024016,-330404.546825,-1,5,5,9.06,0.644301266385,-807204.50184,0,1,5,9.16733013923,-0.0576439798439,-259735.657054,-1,5,5
2016-09-20,9.122,9.568,9.549,9.073,230480.0,927369.0,220085352.0,2.39335410177,4.91100856955,-1.83265263378,5.18378887842,0.0536722527568,369871.768745,1,2,3,9.3195,2.52475247525,123683.374711,0,2,6,9.26420164609,1.56108595244,29394.5434926,0,1,6,9.39666666667,3.71596762325,49251.7159674,0,2,6,9.17160886576,0.0466736384943,-248978.316854,0,1,6
2016-09-21,9.51,9.559,9.374,9.345,128831.0,927369.0,120766179.4,1.33780893043,-1.83265263378,0.832088756134,2.28291017709,-0.0842532250068,133769.297282,-1,3,1,9.34675,0.292397660819,161353.257752,0,3,7,9.30080109739,0.395063198118,80290.9303693,0,2,7,9.426,0.312167435261,89468.5588195,0,3,7,9.17172686804,0.00128660394301,-248812.562381,0,2,7
2016-09-22,9.471,9.549,9.452,9.374,107251.0,927369.0,101373645.2,1.11371754933,0.832088756134,-1.95725772323,1.85146000846,-0.0234277326796,223011.648467,1,1,2,9.399375,0.56302993019,221738.780794,1,4,8,9.3512007316,0.541884872866,138408.624869,1,3,8,9.45833333333,0.343022844614,126258.101927,1,4,8,9.1727422845,0.0110711589124,-247625.169517,0,3,8
2016-09-23,9.452,9.452,9.267,9.16,156792.0,927369.0,145299146.4,1.62816199377,-1.95725772323,2.51429804683,3.1509657926,-0.137271073497,-83870.7044746,-1,2,1,9.3331875,-0.704169160184,111330.689831,-1,5,1,9.32313382106,-0.30014231688,91348.7107208,-1,4,1,9.293,-1.74801762115,-147817.076927,-1,5,1,9.17274726868,5.43369515242e-05,-247616.649918,0,4,9
2016-10-17,9.481,9.695,9.5,9.384,271314.0,927369.0,257748300.0,2.81738317757,2.51429804683,0.515789473684,3.27368421053,0.0108551295582,598293.555804,0,1,2,9.41659375,0.893652356175,353791.085194,0,1,2,9.38208921404,0.632355966462,262915.737405,0,1,2,9.52633333333,2.51085046092,533411.805027,1,1,2,9.17486830351,0.0231232231875,-241342.995742,0,5,10
2016-10-18,9.277,9.559,9.549,9.199,163843.0,927369.0,156453680.7,1.70138110073,0.515789473684,-0.816839459629,3.77002827521,0.158442930815,682802.050541,1,2,3,9.482796875,0.70304747935,468980.493353,1,2,3,9.4377261427,0.593012146689,360076.626555,0,2,3,9.43566666667,-0.951747786837,377474.592388,-1,2,1,9.18542354564,0.115045162299,-222493.651215,0,6,11
2016-10-19,9.559,9.607,9.471,9.413,84982.0,927369.0,80486452.2,0.882471443406,-0.816839459629,2.56572695597,2.04835814592,0.247632592946,613385.399582,-1,3,1,9.4768984375,-0.0622014536191,463694.489422,-1,3,1,9.44881742846,0.117520741762,370063.774232,0,3,4,9.497,0.650015897128,432714.243358,0,1,2,9.19934858756,0.15159934489,-209610.435688,0,7,12
2016-10-20,9.452,9.792,9.714,9.413,171496.0,927369.0,166591214.4,1.78085150571,2.56572695597,-0.102944204241,3.90158534075,0.341844034603,1053397.30962,1,1,2,9.59544921875,1.25094493765,678226.542449,0,1,2,9.53721161898,0.93550532838,530499.196028,0,4,5,9.63966666667,1.502228774,690340.469183,0,2,3,9.23873706862,0.428165980296,-136181.682731,0,8,13
2016-10-21,9.666,9.85,9.704,9.559,109828.0,927369.0,106577091.2,1.14047767394,-0.102944204241,-0.597691673537,2.99876339654,0.456767119299,1042091.15356,0,2,1,9.64972460938,0.565636786644,740349.299452,1,2,3,9.59280774598,0.582939010156,594522.221635,0,5,6,9.70433333333,0.670839240638,764017.401304,1,3,4,9.29403504432,0.598544750123,-70444.7099142,0,9,14
2016-10-24,9.734,9.734,9.646,9.568,77238.0,927369.0,74503774.8,0.802056074766,-0.597691673537,-1.30624092888,1.72092058885,0.362334393518,995926.64408,0,3,2,9.64786230469,-0.019299044925,738858.67982,0,3,1,9.61053849732,0.18483380266,608798.414885,1,6,7,9.64933333333,-0.566757118813,720242.214961,0,4,1,9.32338895621,0.315836036266,-46050.1661451,0,10,15
2016-10-25,9.685,9.704,9.52,9.481,89932.0,927369.0,85615264.0,0.933873312565,-1.30624092888,-0.105042016807,2.34243697479,-0.014240920562,878453.784863,0,4,3,9.58393115234,-0.662645779187,679265.619607,0,4,2,9.58035899821,-0.314025058179,580557.513353,0,7,1,9.56833333333,-0.839436230482,644750.035882,0,5,2,9.32423594765,0.00908458762345,-45233.1710109,0,11,16
2016-10-26,9.539,9.539,9.51,9.423,61405.0,927369.0,58396155.0,0.63764278297,-0.105042016807,0.105152471083,1.21976866456,0.136282325667,872003.679821,-1,5,4,9.54696557617,-0.385703690733,655581.484477,0,5,3,9.55690599881,-0.244802928673,565525.389518,0,8,2,9.49066666667,-0.811705277826,594907.273297,-1,6,3,9.32868937303,0.0477618262953,-42300.3560673,0,12,17
2016-10-27,9.471,9.549,9.52,9.423,47351.0,927369.0,45078152.0,0.491703011423,0.105152471083,-1.73319327731,1.32352941176,0.0769766934348,876982.75448,1,1,5,9.53348278809,-0.141225900296,648894.296872,0,6,4,9.54460399921,-0.128723664383,559430.195285,0,9,3,9.49733333333,0.0702444506884,598233.418281,1,1,4,9.33143002601,0.0293787569261,-40909.2425481,0,13,18
2016-10-28,9.52,9.559,9.355,9.345,69517.0,927369.0,65033153.5,0.721879543094,-1.73319327731,0.619989310529,2.28754676644,0.100262815573,756496.357421,-1,2,1,9.44424139404,-0.936083863858,583820.554908,0,7,5,9.48140266614,-0.662168205974,513398.248111,0,10,4,9.41966666667,-0.81777341008,541384.264133,0,2,1,9.33185002723,0.00450093097489,-40596.3513295,0,14,19
2016-10-31,9.355,9.413,9.413,9.267,58599.0,927369.0,55159238.7,0.608504672897,0.619989310529,0.201848507383,1.55104642516,-0.100995720927,792827.111028,0,1,2,9.42862069702,-0.165399171514,574128.328857,-1,8,6,9.45860177743,-0.240480122145,499306.353433,0,11,5,9.36433333333,-0.587423475707,506961.83588,-1,3,2,9.33186644742,0.00017595856004,-40586.0403338,0,15,20
2016-11-01,9.423,9.442,9.432,9.316,81627.0,927369.0,76990586.4,0.847632398754,0.201848507383,-1.84478371501,1.3358778626,-0.143382195322,809303.399141,1,2,3,9.43031034851,0.0179204524559,575591.121629,1,1,7,9.44973451828,-0.0937480967101,491653.977543,0,12,6,9.39666666667,0.345281742783,535146.148698,1,1,3,9.33187832934,0.000127326352944,-40575.6470656,1,16,21
2016-11-02,9.394,9.403,9.258,9.258,65267.0,927369.0,60424188.6,0.67774662513,-1.84478371501,2.51674227695,1.56621300497,-0.239275961677,688899.900413,-1,3,1,9.34415517426,-0.913598503881,515963.288077,-1,2,1,9.38582301219,-0.676331234183,447511.866882,-1,13,7,9.30633333333,-0.961333806314,472402.775161,-1,2,1,9.33153953257,-0.00363053146154,-40812.6009625,-1,17,1
2016-11-03,9.267,9.549,9.491,9.238,114123.0,927369.0,108314139.3,1.18507788162,2.51674227695,-0.716468233063,3.27678853651,-0.245922338414,976118.079285,1,1,2,9.41757758713,0.785757636759,605636.306857,0,1,2,9.42088200813,0.373531398275,490140.390647,0,1,8,9.426,1.28586267416,619149.281125,0,1,2,9.3323583339,0.00877455789132,-39811.2220923,0,1,2
2016-11-04,9.442,9.539,9.423,9.384,46953.0,927369.0,44243811.9,0.487570093458,-0.716468233063,0.817149527751,1.64491138703,-0.293386946076,942477.746338,-1,2,1,9.42028879356,0.0287887878924,606988.026814,0,2,3,9.42158800542,0.00749396171962,490492.254632,0,2,9,9.44866666667,0.240469623028,630440.051335,0,2,3,9.33326085458,0.00967087459528,-39357.1455174,0,2,3
2016-11-07,9.413,9.559,9.5,9.384,59006.0,927369.0,56055700.0,0.612731048806,0.817149527751,-0.305263157895,1.84210526316,-0.144968654236,990694.471373,1,1,2,9.46014439678,0.423082604912,631952.439,0,3,4,9.44772533694,0.277419597551,506861.675405,0,3,10,9.481,0.342199957666,650631.902037,0,3,4,9.33328420246,0.000250157886143,-39342.3847012,0,3,4
2016-11-08,9.52,9.559,9.471,9.442,46369.0,927369.0,43916079.9,0.481505711319,-0.305263157895,-1.63657480731,1.23535001584,-0.0495077515947,976539.724004,0,2,1,9.46557219839,0.0573754625869,634612.881825,1,4,5,9.45548355796,0.082117342976,510669.374481,1,4,11,9.49066666667,0.10195830257,655359.606569,1,4,5,9.33355981624,0.00295302027368,-39205.4561041,1,4,5
2016-11-09,9.462,9.52,9.316,9.238,57134.0,927369.0,53226034.4,0.593291796469,-1.63657480731,0.515242593388,3.02705023615,-0.18818424245,883035.658964,-1,3,2,9.3907860992,-0.790085349602,589472.14546,0,5,1,9.40898903864,-0.491720164665,482575.434593,0,5,1,9.358,-1.3978645687,575494.012301,-1,5,1,9.3335351984,-0.000263756186143,-39220.5255501,-1,5,1
