date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2014-08-06,7.241,7.366,7.237,7.17,12472.0,375552.0,9025986.4,0.382576687117,-1.6719635208,-1.6719635208,2.70830454608,-1.0,-20852.7290314,0,1,1,7.237,-0.835981760398,-10426.3645157,0,1,1,7.237,-0.557321173599,-6950.90967712,0,1,1,7.25766666667,-1.35488908281,-16898.1766408,0,1,1,7.237,-0.449526543314,-5606.49504821,0,1,1
2014-08-07,7.241,7.259,7.116,7.103,15059.0,375552.0,10715984.4,0.461932515337,-1.6719635208,0.0702641933671,2.19224283305,-1.0,-46030.827691,-1,2,2,7.1765,-0.835981760398,-23015.4138455,0,2,2,7.19666666667,-0.557321173599,-15343.6092303,0,2,2,7.15933333333,-1.35488908281,-37301.4513388,0,2,2,7.20446776406,-0.449526543314,-12375.915264,0,2,2
2014-08-08,7.076,7.179,7.121,7.045,10957.0,375552.0,7802479.7,0.336104294479,0.0702641933671,2.49964892571,1.88175818003,-0.958839919306,-45260.9429243,0,1,3,7.14875,-0.38667874312,-27252.2528339,-1,3,3,7.17144444444,-0.35047089702,-19183.718849,-1,3,3,7.115,-0.619238290344,-44086.4452861,-1,3,3,7.18408812058,-0.282875073449,-15475.3774438,-1,3,3
2014-08-11,7.152,7.304,7.299,7.121,17820.0,375552.0,13006818.0,0.546625766871,2.49964892571,0.493218249075,2.50719276613,-0.130881779264,-717.199068109,0,2,4,7.223875,1.05088302151,-8525.51739062,0,1,4,7.21396296296,0.592886396149,-8618.48326961,0,1,4,7.24133333333,1.77559147341,-12445.4052299,0,1,4,7.18408951661,1.94322530759e-05,-15475.031161,0,1,4
2014-08-12,7.313,7.349,7.335,7.232,14386.0,375552.0,10552131.0,0.441288343558,0.493218249075,-0.422631220177,1.59509202454,-0.0438259893198,6378.23866309,1,3,5,7.2794375,0.76915090585,2539.48754094,0,2,5,7.25430864198,0.55927205642,-572.795465954,0,2,5,7.30533333333,0.883815135334,269.159307028,1,2,5,7.18443870987,0.0048606474327,-15405.105887,0,2,5
2014-08-13,7.304,7.357,7.304,7.224,14492.0,375552.0,10584956.8,0.444539877301,-0.422631220177,0.616100766703,1.82092004381,-0.102995440749,253.467020278,-1,4,1,7.29171875,0.168711524757,4984.45495772,0,3,6,7.27087242798,0.228330318239,2736.16750596,0,3,6,7.295,-0.141449169556,-1780.72205818,-1,3,1,7.18445903945,0.000282966832692,-15401.0051317,0,3,6
2014-08-14,7.299,7.456,7.349,7.273,23074.0,375552.0,16957082.6,0.707791411043,0.616100766703,0.544291740373,2.49013471221,-0.0117282547935,14469.3761112,0,1,2,7.320359375,0.392782908694,14047.5277929,0,4,7,7.29691495199,0.358176054709,11000.7217923,0,4,7,7.35933333333,0.881882567969,18567.8363151,0,1,2,7.1852004003,0.0103189516101,-15162.9056423,0,4,7
2014-08-15,7.335,7.456,7.389,7.304,16576.0,375552.0,12248006.4,0.508466257669,0.544291740373,0.784950602247,2.05711192313,0.0571916039944,23491.5559996,0,2,3,7.3546796875,0.468833710777,21818.9153828,0,5,8,7.32760996799,0.420657445038,17973.5396013,0,5,8,7.383,0.321587100281,23898.4640894,0,2,3,7.18757599574,0.0330623407001,-14614.8642828,0,5,8
2014-08-18,7.375,7.478,7.447,7.357,16797.0,375552.0,12508725.9,0.515245398773,0.784950602247,0.416275010071,1.62481536189,0.141528385433,36676.3712655,0,3,4,7.40083984375,0.627629729796,32361.2119541,0,6,9,7.36740664533,0.543105835458,27096.0883195,0,6,9,7.42733333333,0.600478576911,33984.7027458,0,3,4,7.19404756394,0.0900382577472,-13102.4916674,0,6,9
2014-08-19,7.456,7.487,7.478,7.398,17892.0,375552.0,13379637.6,0.548834355828,0.416275010071,0.0,1.1901577962,0.180408628566,44124.3637457,1,4,5,7.43941992188,0.521293244274,41688.1906807,0,7,10,7.40427109689,0.500372157149,36048.7469552,0,7,10,7.45433333333,0.363522125482,40488.8406149,0,4,5,7.20334837114,0.12928476092,-10789.328725,0,7,10
2014-08-20,7.474,7.514,7.478,7.416,15342.0,375552.0,11472747.6,0.470613496933,0.0,1.13666755817,1.31051083177,0.442878347548,44124.3637457,0,5,1,7.45870996094,0.259294935157,45666.2935759,0,8,11,7.42884739792,0.331920599834,41141.0727978,0,8,11,7.46933333333,0.201225238117,43576.0382181,0,5,6,7.2344515828,0.431788247114,-4164.83343782,0,8,11
2014-08-21,7.474,7.585,7.563,7.416,17850.0,375552.0,13499955.0,0.54754601227,1.13666755817,4.19145841597,2.2345630041,0.878972422845,64413.8796591,0,6,2,7.51085498047,0.699115796221,58145.5105384,0,9,12,7.47356493195,0.60194444212,51885.7810897,0,9,12,7.52133333333,0.696179935737,56002.850071,0,6,7,7.35074506739,1.60749551304,24528.9614699,0,9,12
2014-08-22,7.625,8.317,7.88,7.625,49234.0,375552.0,38796392.0,1.51024539877,4.19145841597,-1.24365482234,8.78172588832,0.923886178872,270776.143311,1,7,3,7.69542749023,2.45741011171,179133.639978,0,10,13,7.60904328797,1.81276749785,141135.576079,0,10,13,7.94066666667,5.57525261478,330494.837307,1,7,8,7.55521717655,2.78165148281,161480.790575,0,10,13
2014-08-25,7.858,7.991,7.782,7.715,26753.0,375552.0,20819184.6,0.820644171779,-1.24365482234,-3.50809560524,3.5466461064,0.661641989854,237504.645849,0,8,1,7.73871374512,0.562493181019,194182.02005,1,11,14,7.66669552531,0.757680501513,161405.802536,1,11,14,7.82933333333,-1.40206531777,292985.383861,0,8,1,7.60449787387,0.652273735671,178931.069825,1,11,14
2014-08-26,7.768,7.768,7.509,7.46,25351.0,375552.0,19036065.9,0.77763803681,-3.50809560524,1.30510054601,4.10174457318,0.195533104726,148570.914161,-1,9,2,7.62385687256,-1.48418556806,156556.431714,0,12,1,7.61413035021,-0.685630137913,144024.392909,0,12,1,7.579,-3.1973773842,211928.669794,0,9,2,7.60105237652,-0.0453086766025,177782.449565,-1,12,1
2014-08-27,7.46,7.634,7.607,7.46,14515.0,375552.0,11041560.5,0.445245398773,1.30510054601,-1.98501380308,2.28736689891,0.308665105159,167514.448586,1,1,3,7.61542843628,-0.110553443227,154951.748486,0,13,2,7.6117535668,-0.0312154283295,143571.300967,0,13,2,7.567,-0.158332233804,209630.47742,0,10,3,7.60144517053,0.00516762672324,177857.457666,1,1,2
