date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2016-09-20,7.362,7.362,7.303,7.284,82545.0,1824350.0,60282613.5,0.308579439252,0.0,0.0,1.06805422429,0.0,0.0,0,1,1,7.303,0.0,0.0,0,1,1,7.303,0.0,0.0,0,1,1,7.31633333333,-0.182240648777,-15043.0543533,0,1,1,7.303,0.0,0.0,0,1,1
2016-09-21,7.313,7.332,7.303,7.274,95808.0,1824350.0,69968582.4,0.358160747664,0.0,0.534027112146,0.794194166781,0.0,0.0,0,2,2,7.303,0.0,0.0,0,2,2,7.303,0.0,0.0,0,2,2,7.303,-0.182240648777,-32503.1664313,-1,2,2,7.303,0.0,0.0,0,2,2
2016-09-22,7.342,7.401,7.342,7.313,118193.0,1824350.0,86777300.6,0.441842990654,0.534027112146,-0.531190411332,1.19858349224,1.0,63118.2664658,1,3,3,7.3225,0.267013556073,31559.1332329,1,3,3,7.316,0.178009037382,21039.4221553,1,3,3,7.352,0.670957140901,46799.2709232,1,1,3,7.32033333333,0.237345383176,28052.5628737,1,3,3
2016-09-23,7.362,7.391,7.303,7.293,93983.0,1824350.0,68635784.9,0.351338317757,-0.531190411332,-3.60125975626,1.3419142818,0.00266302492318,13195.3980376,0,4,1,7.31275,-0.133151246159,19045.1796651,0,4,1,7.31166666667,-0.0592309094223,15472.723595,0,4,1,7.329,-0.312840043526,17397.6251126,0,2,1,7.32023413034,-0.00135517047134,27925.1998873,0,4,1
2016-09-26,7.313,7.332,7.04,7.04,192967.0,1824350.0,135848768.0,0.721371962617,-3.60125975626,1.51988636364,4.14772727273,-0.771121949114,-681728.893349,-1,5,2,7.176375,-1.86489350791,-340817.725877,0,5,2,7.22111111111,-1.23850771218,-223518.394101,0,5,2,7.13733333333,-2.61518169828,-487246.141659,0,3,2,7.27915110155,-0.5612256119,-80372.8227641,0,5,2
2016-09-27,7.059,7.186,7.147,7.05,95560.0,1824350.0,68296732.0,0.35723364486,1.51988636364,-0.685602350637,1.90289632013,-0.335986827098,-536488.55244,1,1,3,7.1616875,-0.204664611311,-360375.476133,0,6,3,7.19640740741,-0.342103913423,-256209.844068,0,6,3,7.12766666667,-0.135438072109,-500188.603829,-1,4,3,7.27708527475,-0.028380051036,-83084.8204411,0,6,3
2016-09-28,7.215,7.215,7.098,7.098,65625.0,1824350.0,46580625.0,0.245327102804,-0.685602350637,-0.267681036912,1.64835164835,-0.402234097907,-581481.206701,0,2,1,7.12984375,-0.444640316964,-389554.996934,0,7,4,7.16360493827,-0.455817288805,-286122.853646,0,7,4,7.137,0.130945143338,-491595.328798,1,1,4,7.27225173156,-0.0664214174613,-87443.725962,0,7,4
2016-09-29,7.098,7.167,7.079,7.069,100893.0,1824350.0,71422154.7,0.377170093458,-0.267681036912,0.69218816217,1.38437632434,-0.424645653522,-608488.349558,-1,3,2,7.104421875,-0.35655585019,-425528.986327,-1,8,5,7.13540329218,-0.393679527745,-325842.362238,0,8,5,7.105,-0.448367661482,-536832.487268,-1,2,1,7.26615844229,-0.0837882060677,-95897.3694368,0,8,5
2016-09-30,7.098,7.147,7.128,7.069,101871.0,1824350.0,72613648.8,0.380826168224,0.69218816217,1.3608305275,1.09427609428,-0.298733548333,-537974.44929,0,1,3,7.1162109375,0.165939786621,-408624.534325,0,1,6,7.13293552812,-0.0345847874227,-329365.549118,-1,9,6,7.11466666667,0.136054421769,-522972.487268,0,1,2,7.26469405064,-0.0201535882263,-97950.435623,0,9,6
2016-10-10,7.176,7.245,7.225,7.147,105174.0,1824350.0,75988215.0,0.393173831776,1.3608305275,-0.262975778547,1.35640138408,-0.106476338795,-394850.459391,1,2,4,7.17060546875,0.764374914231,-328232.167095,0,2,7,7.16362368541,0.430231805294,-284116.349228,0,1,7,7.20566666667,1.27904797601,-388449.895439,0,2,3,7.26468926774,-6.58376295477e-05,-97957.3600299,0,10,7
