date,open,high,close,low,volume,turnover_rate,p_change,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,MACD_d,DIFF_d,DEM_d,K_d
2015-07-03,6.55,6.95,6.12,6.11,1010237.0,6.93844093407,-0.00808823529412,0.0924536159544,-0.0612,-0.0612,6.12,6.1812,33.7301587302,44.5767195767,12.037037037,-0.00980198019802,-0.92547846489,-0.185095692978,0.118411764706
2015-07-06,6.72,6.72,6.07,5.52,1286067.0,8.83287774725,-0.00816993464052,0.0915382336182,-0.0039886039886,-0.0497577207977,6.11230769231,6.1162962963,37.7645502646,42.3059964727,28.6816578483,-0.00990099009901,-0.934826732212,-0.186965346442,0.119607843137
2015-07-07,5.8,5.86,5.46,5.46,740211.0,5.08386675824,-0.100494233937,-0.00955419569646,-0.055729093108,-0.0509519952598,6.01195266272,6.06768175583,25.176366843,36.5961199295,2.33686067019,-1.10437382631,12.9720797721,0.0240017919412,-0.333333333333
2015-07-20,6.01,6.01,6.01,6.01,29739.0,0.204251373626,0.100732600733,-0.0012876557499,-0.0517567801035,-0.0511129522285,6.01165225307,6.06340903318,25.176366843,32.7895355673,9.95002939447,-0.865226148719,-0.0712789816415,0.00315899245784,0.0
2015-07-21,6.61,6.61,6.61,6.61,169126.0,1.16157967033,0.0998336106489,0.0814743230202,-0.000191500340891,-0.040928661851,6.1037057526,6.10389725294,25.176366843,30.2518126592,15.0254752107,-64.2733733582,-0.996299995083,-0.199250677832,0.0
2015-07-22,7.23,7.27,7.27,6.98,2898334.0,19.9061401099,0.0998487140696,0.214062503139,0.0928604026109,-0.0141708489586,6.28313563682,6.1902752342,50.1175778954,36.8737344046,76.6052648769,1.62736154415,-485.909855401,-0.653767107994,0.990659661413
2015-07-23,7.25,7.84,7.61,7.06,2954490.0,20.2918269231,0.0467675378267,0.329599092887,0.191828584096,0.0270290376523,6.48726861577,6.29544003167,56.9159921012,43.5544869701,83.6390023633,0.539732966093,1.06577377119,-2.90736897495,0.13564929694
2015-07-24,7.43,7.68,7.31,7.21,1779263.0,12.2202129121,-0.0394218134034,0.345953624496,0.243250052962,0.0702732407143,6.61384267488,6.37059262192,45.0361933157,44.0483890853,47.0118017764,0.0496194678971,0.268059471473,1.59991649049,-0.20872514643
2015-07-27,7.25,7.63,6.83,6.63,1532929.0,10.5283585165,-0.0656634746922,0.275522574703,0.242474849903,0.104713562552,6.64709764797,6.40462279807,36.6907955438,41.5958579048,26.8806708218,-0.20358523457,-0.00318685669078,0.490091555303,-0.185304244375
2015-07-28,6.69,7.31,7.3,6.41,1604560.0,11.0203296703,0.0688140556369,0.275013705388,0.27659712842,0.139090275726,6.74754416367,6.47094703525,57.4234933255,46.8717363784,78.5270072197,-0.00184692421313,0.140725021708,0.328292843216,0.565065365153
2015-07-29,7.32,7.5,7.47,6.95,1160391.0,7.96971840659,0.0232876712329,0.279439969796,0.313740256848,0.17402027195,6.85869121541,6.54495095857,69.7974803988,54.5136510518,100.365139093,0.016094704812,0.134286023287,0.251131835365,0.215486490924
2015-07-30,7.42,7.65,7.16,7.03,1311529.0,9.00775412088,-0.041499330656,0.224825590835,0.314536266222,0.202123470805,6.90504641304,6.59051014682,53.520900911,54.1827343382,52.1972340566,-0.195442259031,0.00253716045958,0.161493822182,-0.233197235699
2015-07-31,7.01,7.13,6.89,6.76,786259.0,5.40013049451,-0.0377094972067,0.140661646517,0.290036999878,0.219706176619,6.90273158027,6.61269458039,47.3923123191,51.9192603319,38.3384162935,-0.374352154511,-0.0778901162619,0.0869899262298,-0.114508322686
2015-08-03,6.81,7.18,7.15,6.71,692240.0,4.7543956044,0.0377358490566,0.109714747439,0.288277893768,0.233420520049,6.94077287561,6.65249498184,62.8005486382,55.546356434,77.3089330468,-0.220009503971,-0.00606510931303,0.0624212921134,0.325121007294
2015-08-04,7.08,7.38,7.34,6.97,810324.0,5.56541208791,0.0265734265734,0.104561013882,0.298771153725,0.246490646784,7.00219243321,6.70342127948,71.9483332385,61.0136820355,93.8176356445,-0.0469739362919,0.0363998079072,0.0559939063308,0.145664087315
2015-08-05,7.32,7.42,7.17,7.14,661323.0,4.54205357143,-0.0231607629428,0.0696570703574,0.290026315758,0.255197780579,7.02800898195,6.73798266619,51.5369840638,57.8547827116,38.9013867681,-0.333814126595,-0.029269351672,0.0353243983424,-0.283694538233
2015-08-06,7.02,7.19,7.06,6.97,399730.0,2.74539835165,-0.0153417015342,0.0254353510817,0.271094875005,0.258377199464,7.03293067703,6.76183580203,47.9943530122,54.5679728118,34.847113413,-0.634848968652,-0.065274906876,0.0124586463017,-0.0687395880049
2015-08-07,7.08,7.43,7.34,7.08,742066.0,5.09660714286,0.0396600566572,0.0274114115457,0.27550933168,0.261803625907,7.08017211133,6.80466277965,56.7581401034,55.2980285757,59.6783631588,0.0776895297278,0.0162838071916,0.0132613343991,0.18260037986
2015-08-10,7.35,7.69,7.61,7.29,1020851.0,7.01133928571,0.0367847411444,0.056900927568,0.297366705637,0.268916241853,7.16168409421,6.86431738857,64.5054267356,58.3671612956,76.7819576155,1.07581165505,0.0793344233528,0.027167751865,0.136496485228
2015-08-11,7.78,8.22,7.82,7.66,1269836.0,8.7214010989,0.0275952693824,0.0943016469691,0.327854771209,0.280703947725,7.26296346433,6.93510869312,52.5274273475,56.4205833129,44.7411154167,0.65729542557,0.102526829647,0.0438341164888,-0.185689793777
2015-08-12,7.67,7.82,7.52,7.5,737260.0,5.0635989011,-0.0383631713555,0.0693913982471,0.324073571629,0.289377872505,7.30250754674,6.97843397511,37.1016182317,49.9809282858,11.3429981234,-0.264154969957,-0.0115331540431,0.0309006155817,-0.293671514003
2015-08-13,7.46,7.7,7.67,7.4,536914.0,3.68759615385,0.0199468085106,0.0640094186727,0.329383759176,0.297379049839,7.35904484724,7.02966108806,54.7344121545,51.5654229087,61.0723906459,-0.0775597510696,0.0163857469777,0.0276495824121,0.475256734428
2015-08-14,7.72,7.78,7.58,7.53,709900.0,4.87568681319,-0.0117340286832,0.0403711430917,0.322611014272,0.302425442726,7.39303794767,7.07042693339,43.1562747696,48.762373529,31.9440772509,-0.369293708194,-0.0205618665625,0.0169695642285,-0.211533054418
2015-08-17,7.56,7.77,7.76,7.5,656461.0,4.50866071429,0.023746701847,0.0408988567836,0.327987228216,0.307537799824,7.44949364802,7.12150641981,60.8696152785,52.7981207789,77.0126042779,0.0130715568465,0.016664694341,0.0169045205055,0.410446467019
2015-08-18,7.8,7.86,6.98,6.98,821891.0,5.64485576923,-0.100515463918,-0.0660774505425,0.266239393235,0.299278118506,7.37726385602,7.11102446279,40.579743519,48.7253283589,24.2885738392,-2.61563074714,-0.188262925105,-0.0268574507672,-0.333333333333
2015-08-19,6.82,7.21,7.17,6.61,553712.0,3.80296703297,0.0272206303725,-0.110870449062,0.229984087843,0.285419312373,7.34537710894,7.1153930211,58.1642734571,51.8716433916,70.7495335881,0.677886300869,-0.136175586008,-0.0463074487433,0.433332702802
2015-08-20,7.15,7.25,6.98,6.88,372336.0,2.55725274725,-0.0264993026499,-0.162588759633,0.183801337603,0.265095717419,7.28916524603,7.10536390842,47.7851913138,50.509492699,42.3365885432,0.466475160959,-0.200808458851,-0.0712060959897,-0.178444284205
2015-08-21,6.83,7.0,6.62,6.55,479013.0,3.28992445055,-0.0515759312321,-0.23726399536,0.116805720319,0.235437717999,7.18621674664,7.06941102632,37.0419793944,46.0203215975,19.0852949881,0.459289042458,-0.364500161735,-0.111876569372,-0.224823038771
2015-08-24,6.32,6.32,5.96,5.96,402472.0,2.76423076923,-0.0996978851964,-0.360163413424,0.0103355846095,0.190417291321,6.99756801639,6.98723243178,24.6946529296,38.9117653748,-3.73957196095,0.517985958541,-0.911514739336,-0.191220111461,-0.333333333333
2015-08-25,5.36,5.47,5.36,5.36,338961.0,2.32802884615,-0.10067114094,-0.498367219211,-0.121062220686,0.12812138892,6.7456344754,6.86669669609,16.463101953,31.4288775676,-13.468449276,0.383725277573,-12.7131468862,-0.327154650553,-0.333333333333
2015-08-26,5.37,5.5,4.82,4.82,632401.0,4.34341346154,-0.100746268657,-0.630124647499,-0.265706515767,0.0493558079825,6.44938301765,6.71508953342,10.975401302,24.6110521457,-16.2959003854,0.264378199866,1.19479301025,-0.614773080447,-0.333333333333
2015-08-27,4.9,5.09,5.05,4.56,557974.0,3.83223901099,0.0477178423237,-0.651219285335,-0.357656245352,-0.0320466026843,6.23409332263,6.59174956798,38.1345442642,29.1188828519,56.1658670889,0.0334769286037,0.346057488727,-1.649297499,2.4745466899
2015-08-28,5.15,5.48,5.45,5.0,672717.0,4.62030906593,0.0792079207921,-0.57866454806,-0.393711945222,-0.104379671192,6.11346358068,6.50717552591,56.6730295095,38.3035984044,93.4118917196,-0.111413680321,0.100811045071,2.25712126867,0.486133651337
2015-08-31,5.38,5.38,5.15,5.09,466253.0,3.20228708791,-0.0550458715596,-0.539241471762,-0.441405591043,-0.171784855162,5.96523841442,6.40664400547,44.6785713971,40.428589402,53.1785353874,-0.068127685426,0.121138427219,0.64576926906,-0.211643143417
2015-09-01,5.07,5.07,4.71,4.68,457551.0,3.1425206044,-0.0854368932039,-0.539291206979,-0.508841859524,-0.239196256035,5.77212481221,6.28096667173,32.3498168289,37.735665211,21.5781200647,9.22318097202e-05,0.152776199145,0.392417601708,-0.275943347845
2015-09-02,4.48,4.95,4.82,4.41,555459.0,3.81496565934,0.0233545647558,-0.492650544588,-0.547102846402,-0.300777574108,5.62564407187,6.17274691827,46.8751865279,40.7821723166,59.0612149505,-0.0864851156252,0.0751922943479,0.257451011543,0.449009333681
2015-09-07,4.88,5.06,4.84,4.82,335308.0,2.30293956044,0.00414937759336,-0.429554555355,-0.569249171205,-0.354471893527,5.50477575312,6.07402492432,34.0279021297,38.530748921,25.0222085472,-0.128074534629,0.0404792717649,0.178518360548,-0.274074309881
2015-09-08,4.81,5.17,5.11,4.75,342158.0,2.34998626374,0.0557851239669,-0.326564408436,-0.5585746488,-0.395292444582,5.44404102187,6.00261567067,51.2566966579,42.7727314999,68.2246269738,-0.239760341578,-0.0187519331509,0.11515878071,0.506313744013
2015-09-09,5.12,5.62,5.62,5.07,724354.0,4.97495879121,0.0998043052838,-0.172591505067,-0.503162135249,-0.416866382715,5.47111163389,5.97427376914,67.5044644386,51.0166424795,100.480108357,-0.471493216626,-0.0992034165357,0.054577157821,0.316988195497
2015-09-10,5.45,5.89,5.53,5.42,587578.0,4.03556318681,-0.0160142348754,-0.070922937307,-0.461193218532,-0.425731749879,5.48017138252,5.94136460105,52.8043947321,51.612559897,55.1880644023,-0.589070520711,-0.0834103239823,0.0212666876749,-0.217764407565
2015-09-11,5.52,5.72,5.66,5.47,308498.0,2.11880494505,0.0235081374322,0.0208740716758,-0.412685455081,-0.423122490919,5.50783732367,5.92052277875,60.5362631547,54.5871276496,72.434534165,-1.29432046202,-0.105178830697,-0.00612888035767,0.146424714493
2015-09-14,5.71,5.77,5.09,5.09,457360.0,3.14120879121,-0.100706713781,0.0122793223858,-0.415447914428,-0.421587575621,5.44355465849,5.85900257292,40.3575087698,49.8439213563,21.3846835968,-0.411742827341,0.00669386166318,-0.00362759090139,-0.333333333333
2015-09-15,4.85,5.01,4.66,4.6,335091.0,2.30144917582,-0.0844793713163,-0.0409475263085,-0.447179779564,-0.42670601641,5.32300778795,5.77018756752,31.783054627,43.8236324466,7.70189898797,-4.33467312135,0.0763798879082,0.0121408719909,-0.212462424073
2015-09-16,4.78,5.13,5.1,4.68,300167.0,2.06158653846,0.0944206008584,-0.00822260814223,-0.431845146498,-0.427733842427,5.2886988975,5.720544044,52.2998141958,46.649026363,63.6013898614,-0.799191578014,-0.034291874915,0.00240874508034,0.645525101647
2015-09-17,5.1,5.22,4.92,4.91,345568.0,2.37340659341,-0.0352941176471,-0.00245544410256,-0.429268494991,-0.42804077294,5.23197599019,5.66124448518,35.9418116144,43.0799547801,21.665525283,-0.701378922589,-0.00596660985519,0.000717573599223,-0.312773627076
2015-09-18,4.98,5.04,4.96,4.87,171334.0,1.17674450549,0.00813008130081,0.0141981661739,-0.419166919081,-0.426266002168,5.19013353016,5.60930044924,41.6082665665,42.5893920422,39.6460156149,-6.7823210714,-0.0235320691544,-0.00414626569227,0.157656353354
2015-09-21,4.88,5.1,5.09,4.83,206641.0,1.41923763736,0.0262096774194,0.048256999271,-0.396105377624,-0.42023387726,5.17472837168,5.5708337493,59.8376098097,48.3387979647,82.8352334997,2.39881916298,-0.0550175608037,-0.0141510814332,0.438118305509
2015-09-22,5.15,5.21,5.12,5.08,263100.0,1.80700549451,0.00589390962672,0.0785661483002,-0.371130034572,-0.410413108722,5.16630862219,5.53743865676,50.1481501296,48.941915353,52.5606196827,0.628077781193,-0.0630522695802,-0.023369768762,-0.161929256716
2015-09-23,5.0,5.1,4.99,4.95,192252.0,1.32041208791,-0.025390625,0.0843354917575,-0.357703426374,-0.399871172252,5.13918421877,5.49688764515,42.3209889753,46.7349398938,33.4930871383,0.0734329425858,-0.0361776384222,-0.0256861592519,-0.156080755403
2015-09-24,5.05,5.09,5.06,4.98,171869.0,1.18041895604,0.0140280561122,0.099756169862,-0.337523566089,-0.38740165102,5.12700203127,5.46452559736,52.4564168926,48.6420988934,60.0850528911,0.182849210732,-0.0564150600669,-0.0311838464436,0.239489391972
2015-09-25,5.05,5.24,5.14,4.85,405757.0,2.78679258242,0.0158102766798,0.121466728905,-0.311484945454,-0.372218309906,5.12900171877,5.44048666422,59.7572693814,52.3471557227,74.5774966987,0.217636253205,-0.0771460817872,-0.0391927630488,0.139179397322
2015-09-28,5.08,5.17,5.16,5.0,286956.0,1.97085164835,0.00389105058366,0.138046593181,-0.285939189168,-0.354962485759,5.13377068511,5.41970987428,71.2107286072,58.6350133509,96.3621591199,0.136497166144,-0.0820128120433,-0.0463594178158,0.191666375395
2015-09-29,5.02,5.07,4.97,4.92,210441.0,1.44533653846,-0.0368217054264,0.12342343858,-0.277822836646,-0.339534555936,5.10857519509,5.38639803174,58.5849301826,58.6183189614,58.5181526248,-0.105929123377,-0.028384890318,-0.0434635502103,-0.177301913231
2015-09-30,5.01,5.05,4.97,4.94,145804.0,1.0014010989,0.0,0.113978811446,-0.268297798782,-0.325287204505,5.08725593431,5.35555373309,48.1475292126,55.1280557118,34.1864762142,-0.0765221520542,-0.0342845749426,-0.0419614180109,-0.178158460502
2015-10-08,5.12,5.18,5.14,5.07,271706.0,1.86611263736,0.0342052313883,0.129713312896,-0.244216383946,-0.309073040393,5.09537040595,5.3395867899,53.3104740205,54.5221951481,50.8870317655,0.138047600687,-0.0897562892649,-0.0498456867881,0.107231770609
2015-10-09,5.15,5.34,5.27,5.11,389745.0,2.67682005495,0.0252918287938,0.155003719791,-0.212195715524,-0.28969757542,5.12223649735,5.33443221287,58.7287218108,55.9243707023,64.3374240278,0.194971559436,-0.131115971434,-0.0626889519356,0.101635708363
2015-10-12,5.3,5.57,5.53,5.23,609194.0,4.18402472527,0.0493358633776,0.201197125931,-0.163949371713,-0.264547934678,5.18496934391,5.34891871562,68.5642459131,60.1376624392,85.4174128608,0.298014823149,-0.227367191145,-0.0868134319211,0.167473832207
2015-10-13,5.44,5.73,5.65,5.4,497910.0,3.41971153846,0.0216998191682,0.239743077543,-0.114708511214,-0.234580049985,5.25651252177,5.37122103298,70.9620225279,63.7457824688,85.3945026461,0.191583013095,-0.300341867642,-0.113279601783,0.0349712387688
2015-10-14,5.61,5.77,5.52,5.51,430801.0,2.95879807692,-0.0230088495575,0.239019855457,-0.0851926403248,-0.204702568053,5.29704905688,5.38224169721,48.5900663007,58.6938770794,28.3824447431,-0.00301665471912,-0.25731195163,-0.127365826437,-0.315266609241
2015-10-15,5.49,5.68,5.67,5.49,374726.0,2.57366758242,0.0271739130435,0.248914505702,-0.0491310019892,-0.17358825484,5.35442612505,5.40355712704,63.9723249022,60.453359687,71.0102553326,0.0413967711032,-0.423295230645,-0.151997669148,0.31657208505
2015-10-16,5.77,6.24,6.24,5.72,798115.0,5.48155906593,0.100529100529,0.317985049805,0.0251524012878,-0.133840123615,5.49066825966,5.46551585837,75.9815499348,65.6294231029,96.6858035985,0.277487018717,-1.51194562027,-0.22897938148,0.187725317955
2015-11-02,6.14,6.86,6.39,5.81,1218505.0,8.36885302198,0.0240384615385,0.366193515837,0.0950308237836,-0.0880659341351,5.62902698894,5.53399616516,69.0670650359,66.7753037473,73.6505876132,0.151606077272,2.77820084438,-0.342006479398,-0.0910021565082
2015-11-03,6.45,6.52,6.05,5.97,585713.0,4.02275412088,-0.0532081377152,0.335422928413,0.121573396123,-0.0461380680835,5.69379206757,5.57221867144,50.8931948724,61.4812674556,29.717049706,-0.0840282148462,0.279304874807,-0.476096307425,-0.263133668038
2015-11-04,6.08,6.29,6.24,6.01,623145.0,4.27984203297,0.0314049586777,0.323645072344,0.156140102131,-0.00568243404047,5.77782405717,5.62168395504,61.3097489626,61.4240946246,61.0810576385,-0.0351134495341,0.284327880199,-0.876838492019,0.204674792303
2015-11-05,6.18,6.27,6.16,6.09,587163.0,4.03271291209,-0.0128205128205,0.289189715966,0.175061138438,0.0304662804553,5.83662035607,5.66155921763,53.836128938,58.8947727291,43.7188413559,-0.106460315086,0.121179863781,-6.36148422284,-0.121899374097
2015-11-06,6.13,6.21,6.2,6.11,443224.0,3.04412087912,0.00649350649351,0.256983865904,0.191081196645,0.0625892636934,5.89252491667,5.70144372003,65.8907526253,61.2267660278,75.2187258203,-0.111365820719,0.0915112191656,1.05437824237,0.223913270236
2015-11-09,6.15,6.29,6.22,6.1,458900.0,3.15178571429,0.00322580645161,0.224737821933,0.203050402401,0.090681491435,5.94290569872,5.73985529632,64.9797999958,62.4777773505,69.9838452865,-0.1254788656,0.0626393698915,0.448834609707,-0.0138251969086
2015-11-10,6.18,6.45,6.3,6.12,500801.0,3.43956730769,0.0128617363344,0.201302872809,0.216495786941,0.115844350536,5.99784328354,5.78134749659,61.5016848457,62.1524131822,60.2002281727,-0.104276836547,0.0662169805145,0.277486162865,-0.0535260981159
2015-11-11,6.3,6.32,6.29,6.21,344028.0,2.36282967033,-0.0015873015873,0.17267305654,0.223765010874,0.137428482604,6.04279047068,5.81902545981,65.2435474729,63.1827912791,69.3650598604,-0.142222591607,0.0335767454687,0.18632010942,0.060841627942
2015-11-12,6.3,6.46,6.45,6.26,628268.0,4.31502747253,0.0254372019078,0.163592469338,0.23967377594,0.157877541271,6.10543809058,5.86576431464,75.1623649819,67.1759825134,91.135129919,-0.0525883272388,0.071095856335,0.148797820363,0.152027562774
2015-11-13,6.4,6.4,6.24,6.18,355054.0,2.43855769231,-0.0325581395349,0.119643048014,0.23265444628,0.172832922273,6.1261399228,5.89348547652,59.1991524122,64.5170391463,48.5633789439,-0.268651860941,-0.0292870157881,0.0947277293616,-0.212383053322
2015-11-16,6.13,6.49,6.43,6.05,388655.0,2.66933379121,0.0304487179487,0.106923858621,0.239660333911,0.1861984046,6.17288762698,5.93322729307,68.253980396,65.7626862296,73.2365687289,-0.106309473093,0.0301128465103,0.0773318078051,0.15295536532
2015-11-17,6.43,6.64,6.44,6.38,655794.0,4.50407967033,0.00155520995334,0.0912278744193,0.243215826112,0.197601888903,6.21398183822,5.9707660121,53.1949612896,61.5734445829,36.4379947031,-0.146795901343,0.0148355472253,0.0612437272322,-0.220632101146
2015-11-18,6.39,6.45,6.28,6.26,305442.0,2.09781593407,-0.0248447204969,0.0525829698536,0.230466245061,0.204174760134,6.22413847849,5.99367223343,38.9720794563,54.0396562074,8.83692595404,-0.423608516714,-0.0524208529313,0.0332632004086,-0.26737272645
2015-11-19,6.3,6.37,6.36,6.24,227402.0,1.56182692308,0.0127388535032,0.0320925877606,0.224232627485,0.208186333604,6.24504025103,6.02080762355,56.7506170734,54.9433098294,60.3652315615,-0.389677154981,-0.0270478549896,0.0196477442532,0.456186528027
2015-11-20,6.35,6.39,6.33,6.29,314628.0,2.16090659341,-0.00471698113208,0.00994221679101,0.214400219099,0.209429110703,6.25811098164,6.04371076254,51.1670780489,53.6845659026,46.1321023417,-0.690202084507,-0.0438491422778,0.0059695421758,-0.098387283036
2015-11-23,6.33,6.38,6.25,6.22,281726.0,1.93493131868,-0.0126382306477,-0.018491870704,0.197871691513,0.207117626865,6.25686313831,6.0589914468,40.361385366,49.2435057237,22.5971446505,-2.85993436803,-0.0770919342107,-0.011037070397,-0.211184478282
2015-11-24,6.24,6.29,6.27,6.19,204155.0,1.40216346154,0.0032,-0.0365682286524,0.184262483958,0.202546598284,6.25888419396,6.07462171,53.5742569106,50.6870894527,59.3485918266,0.977529977239,-0.0687779411581,-0.0220697226534,0.32736417308
2015-11-25,6.24,6.3,6.29,6.2,233139.0,1.6012293956,0.00318979266348,-0.0471216234401,0.173095583634,0.196656395354,6.26367124104,6.09057565741,65.7161712738,55.696783393,85.7549470352,0.288594640116,-0.0606032225551,-0.029080729965,0.226637102655
2015-11-26,6.29,6.35,6.21,6.2,278743.0,1.91444368132,-0.0127186009539,-0.0650626773211,0.155992222028,0.188523560689,6.25541412703,6.09942190501,46.0330030714,52.4755232858,33.1479626425,0.3807392991,-0.0988087693898,-0.0413555564797,-0.299517878489
2015-11-27,6.17,6.2,5.64,5.59,365413.0,2.50970467033,-0.0917874396135,-0.149086692647,0.095344377784,0.169887724108,6.16073503057,6.06539065278,33.4209091514,46.123985241,8.01475697222,1.2914318744,-0.388787616816,-0.0988514990533,-0.273979386059
2015-11-30,5.7,5.8,5.7,5.25,279750.0,1.92135989011,0.0106382978723,-0.189375495101,0.0515280396693,0.14621578722,6.08985271817,6.0383246785,49.5533333737,47.2671012852,54.1257975505,0.270237415148,-0.459558697986,-0.13933871333,0.482704529346
2015-12-01,5.72,5.83,5.78,5.57,236046.0,1.62119505495,0.0140350877193,-0.197155576208,0.0229935520903,0.121571340194,6.04218306922,6.01918951713,59.9586325055,51.497611692,76.8806741326,0.0410828291268,-0.553766216648,-0.168548468633,0.20998182006
