date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2016-07-12,6.592,6.621,6.611,6.332,191213.0,289770.0,126410914.3,2.57352624495,2.420208743,2.420208743,4.37150204205,1.0,462775.374376,0,1,1,6.611,1.2101043715,231387.687188,0,1,1,6.611,0.806736247668,154258.458125,0,1,1,6.52133333333,3.0157432018,576649.304846,0,1,1,6.611,1.07564833022,205677.944167,0,1,1
2016-07-13,6.611,6.781,6.771,6.602,265211.0,289770.0,179574368.1,3.56946164199,2.420208743,9.42253729139,2.64362723379,1.0,1104641.35532,0,2,2,6.691,1.2101043715,552320.677658,0,2,2,6.66433333333,0.806736247668,368213.785106,0,2,2,6.718,3.0157432018,1376457.57514,0,2,2,6.68211111111,1.07564833022,490951.713474,0,2,2
2016-07-14,6.931,7.449,7.409,6.931,705454.0,289770.0,522670868.6,9.49467025572,9.42253729139,-2.95586448913,6.99149682818,1.0,7751807.97768,1,3,3,7.05,5.36541623076,4337375.01931,0,3,3,6.91255555556,3.72463695627,2995773.82445,0,3,3,7.263,8.11253349211,7099476.77728,1,3,3,7.00517283951,4.83472547857,3901628.14123,0,3,3
2016-07-15,7.17,7.28,7.19,7.14,309848.0,289770.0,222780712.0,4.17022880215,-2.95586448913,0.278164116829,1.9471488178,0.656670478576,6835939.27745,-1,4,1,7.12,0.992907801418,4645025.51577,0,4,4,7.00503703704,1.33787686389,3410312.29498,0,4,4,7.20333333333,-0.821515443572,6844931.86012,0,4,1,7.04483036836,0.566117778478,4077038.60266,0,4,4
2016-07-18,7.16,7.25,7.21,7.11,199792.0,289770.0,144050032.0,2.68899057873,0.278164116829,-1.10957004161,1.94174757282,0.662128673912,6891514.24268,1,1,2,7.165,0.63202247191,4771298.54947,1,5,5,7.07335802469,0.975312297324,3605171.88948,0,5,5,7.19,-0.185099490976,6807950.46262,0,5,2,7.08076672991,0.510109678597,4178954.43556,0,5,5
2016-07-19,7.22,7.22,7.13,6.98,190093.0,289770.0,135536309.0,2.55845222073,-1.10957004161,-0.561009817672,3.36605890603,0.563010468635,6680592.74476,0,2,1,7.1475,-0.244242847174,4724869.69393,0,6,1,7.09223868313,0.266926378819,3655912.72561,1,6,6,7.11,-1.11265646732,6596442.25678,-1,6,3,7.08895064684,0.115579530345,4200925.29523,0,6,6
2016-07-20,7.15,7.21,7.09,7.03,119668.0,289770.0,84844612.0,1.61060565276,-0.561009817672,-0.141043723554,2.53878702398,0.517263171135,6613457.8219,0,3,2,7.11875,-0.402238544946,4676734.61173,0,7,2,7.09149245542,-0.0105217512062,3654653.60869,0,7,1,7.11,1.24919608959e-14,6596442.25678,1,1,4,7.08910265264,0.00214426370952,4201181.89497,1,7,7
2016-07-21,7.1,7.17,7.08,7.04,117528.0,289770.0,83209824.0,1.58180349933,-0.141043723554,-1.68079096045,1.83615819209,0.506180007671,6596881.23515,0,4,3,7.099375,-0.27216856892,4644747.18416,0,8,3,7.08766163695,-0.054019918894,3648304.75566,0,8,2,7.09666666667,-0.187529301453,6574402.31304,0,2,1,7.08782918804,-0.0179636924409,4199070.65813,0,8,1
2016-07-22,7.09,7.12,6.961,6.931,123353.0,289770.0,85866023.3,1.66020188425,-1.68079096045,0.560264329838,2.71512713691,0.385567984851,6389550.62781,-1,5,4,7.0301875,-0.974557619509,4524532.57812,0,9,4,7.0454410913,-0.5956907625,3574824.51303,0,9,3,7.004,-1.30577736026,6413330.75832,0,3,2,7.07621901195,-0.16380440031,4178864.89394,0,9,2
2016-07-25,6.941,7.0,7.0,6.871,103951.0,289770.0,72765700.0,1.39907133244,0.560264329838,2.57142857143,1.84285714286,0.40154245058,6447790.66516,0,1,5,7.01509375,-0.214699110088,4502214.39093,-1,10,5,7.03029406086,-0.214990519913,3552476.0335,-1,10,4,6.957,-0.671045117076,6343574.94735,-1,4,3,7.06879835197,-0.104867584877,4167963.80362,-1,10,3
2016-07-26,7.03,7.25,7.18,6.98,158467.0,289770.0,113779306.0,2.13279946164,2.57142857143,-5.41782729805,3.76044568245,0.405712725668,6855277.23659,1,2,6,7.097546875,1.17536739976,4688471.33667,1,1,6,7.08019604058,0.70981354805,3664958.05702,1,1,5,7.13666666667,2.58253078434,6752820.85315,1,1,4,7.07979708507,0.155595513638,4192620.55788,1,1,4
2016-07-27,7.18,7.21,6.791,6.731,198591.0,289770.0,134863148.1,2.67282637954,-5.41782729805,0.147253718156,7.05345309969,0.0391233457083,5779345.49564,-1,3,1,6.9442734375,-2.15952694923,4259608.72029,0,2,1,6.98379736038,-1.3615255798,3394571.3306,0,2,1,6.91066666667,-3.16674451191,6123933.89379,0,2,1,7.07706530353,-0.0385855908774,4184957.8068,0,2,1
2016-07-28,6.811,6.861,6.801,6.562,131331.0,289770.0,89318213.1,1.76757738896,0.147253718156,-0.147037200412,4.39641229231,-0.53873297369,5798684.4737,1,1,2,6.87263671875,-1.03159415301,4124128.42858,0,3,2,6.92286490692,-0.872483125113,3279987.2493,0,3,2,6.74133333333,-2.45031834845,5802131.13477,-1,3,2,7.0604707897,-0.234482982954,4154162.92217,0,3,2
2016-07-29,6.851,6.881,6.791,6.661,59521.0,289770.0,40420711.1,0.801090174966,-0.147037200412,0.589014872626,3.23958179944,-0.436023335436,5789932.6725,-1,2,1,6.83181835938,-0.593925752887,4088777.37385,0,4,3,6.87890993795,-0.634924551689,3242195.90505,0,4,3,6.77766666667,0.538963607595,5834210.78766,0,1,3,7.05131680714,-0.129651164062,4146445.95523,0,4,3
2016-08-01,6.731,6.931,6.831,6.711,104212.0,289770.0,71187217.2,1.40258411844,0.589014872626,-0.146391450739,3.22061191626,-0.401487116323,5851315.0904,1,1,2,6.83140917969,-0.0059893232808,4088153.21449,0,5,4,6.86293995863,-0.232158575418,3218002.19559,0,5,4,6.82433333333,0.688535877637,5905964.48854,1,2,4,7.04540241843,-0.0838763718886,4137705.03077,0,5,4
2016-08-02,6.831,6.881,6.821,6.751,71497.0,289770.0,48768103.7,0.962274562584,-0.146391450739,0.439818208474,1.90587890339,-0.353295190996,5840848.54085,-1,2,1,6.82620458984,-0.0761861821896,4082706.13102,-1,6,5,6.84895997242,-0.203702586575,3203438.07176,-1,6,5,6.81766666667,-0.0976896400137,5898979.97235,-1,3,1,7.04129533527,-0.0582945148693,4133537.14784,0,6,5
2016-08-03,6.791,6.871,6.851,6.781,64113.0,289770.0,43923816.3,0.862893674293,0.439818208474,2.32082907605,1.3136768355,-0.272387995289,5869046.60565,0,1,2,6.83860229492,0.181619301252,4094350.28928,0,1,6,6.84963998161,0.00992864895605,3204074.62723,0,1,6,6.83433333333,0.244462914976,5914653.22321,0,1,2,7.03984367563,-0.0206163720317,4132215.37038,0,7,6
2016-08-04,6.841,7.02,7.01,6.811,124325.0,289770.0,87151825.0,1.67328398385,2.32082907605,-0.841654778887,2.98145506419,-0.0544509579416,6157583.68053,1,2,3,6.92430114746,1.25316327582,4250149.81355,0,2,7,6.90309332108,0.780381736928,3301095.58668,0,2,7,6.947,1.64853923816,6119607.864,0,2,3,7.0397915145,-0.000740941593013,4132123.25281,0,8,7
2016-08-05,6.98,7.08,6.951,6.911,85752.0,289770.0,59606215.2,1.15413189771,-0.841654778887,0.56107034959,2.43130484822,0.00574274069496,6085410.09993,-1,3,1,6.93765057373,0.192790954426,4266682.02347,0,3,8,6.91906221405,0.231329524777,3320932.55608,0,3,8,6.98066666667,0.484621659229,6161165.14052,0,3,4,7.03925852449,-0.00757110505471,4131474.01541,0,9,8
2016-08-08,7.04,7.09,6.99,6.911,92126.0,289770.0,64396074.0,1.2399192463,0.56107034959,-0.414878397711,2.56080114449,0.00580353353371,6137099.26695,1,1,2,6.96382528687,0.377284973589,4301439.77895,1,4,9,6.9427081427,0.341750484649,3352416.66123,0,4,9,6.997,0.233979562601,6182720.7417,1,4,5,7.03896256464,-0.00420441786311,4131086.67921,0,10,9
2016-08-09,7.09,7.1,6.961,6.841,121412.0,289770.0,84514893.2,1.63407806191,-0.414878397711,-1.0056026433,3.7207297802,-0.263909140932,6086728.05093,0,2,1,6.96241264343,-0.0202854519524,4298976.88165,0,5,1,6.94880542847,0.0878228731664,3363079.41191,1,5,10,6.96733333333,-0.423991234339,6131243.11796,0,5,1,7.03843428946,-0.00750501474102,4130175.48036,0,11,10
2016-08-10,6.921,6.941,6.891,6.861,105947.0,289770.0,73008077.7,1.42593539704,-1.0056026433,-1.59628500943,1.16093455231,0.227173242169,5980187.46768,0,3,2,6.92670632172,-0.512844089326,4244642.58892,0,6,2,6.92953695231,-0.277291922389,3333701.16461,0,6,1,6.89766666667,-0.999904315377,6025306.25546,0,6,2,7.03201297928,-0.0912320825935,4120509.71491,0,12,11
2016-08-11,6.881,6.911,6.781,6.781,80553.0,289770.0,54622989.3,1.08415881561,-1.59628500943,2.50700486654,1.91712136853,-0.02990567713,5851601.92132,-1,4,3,6.85385316086,-1.05177204683,4159919.19523,-1,7,3,6.88002463487,-0.714511197182,3276145.14414,-1,7,2,6.82433333333,-1.06316145556,5939665.41073,-1,7,3,7.03121587013,-0.011335433472,4119596.61174,0,13,12
