date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2015-05-13,18.95,19.238,18.781,18.738,87948.0,161385.0,165175138.8,1.10626415094,-2.2948724775,-2.2948724775,2.66226505511,-1.0,-201829.444652,0,1,1,18.781,-1.14743623875,-100914.722326,0,1,1,18.781,-0.764957492501,-67276.4815505,0,1,1,18.919,-2.40146589848,-211204.122839,0,1,1,18.781,-0.617002751153,-54264.1579584,0,1,1
2015-05-14,18.744,18.744,18.35,18.3,86959.0,161385.0,159569765.0,1.09382389937,-2.2948724775,3.20435967302,2.41961852861,-1.0,-401389.260423,-1,2,2,18.5655,-1.14743623875,-200694.630211,-1,2,2,18.6373333333,-0.764957492501,-133796.420141,-1,2,2,18.4646666667,-2.40146589848,-420033.195905,-1,2,2,18.6651207133,-0.617002751153,-107918.100196,-1,2,2
2015-05-15,18.188,19.063,18.938,17.656,104847.0,161385.0,198559248.6,1.31883018868,3.20435967302,9.99577568909,7.4295068117,-0.177747842517,-65421.7617852,0,1,3,18.75175,1.00320486925,-95511.6092855,0,1,3,18.7375555556,0.537749797301,-77414.9671434,0,1,3,18.5523333333,0.474780662166,-370253.867819,0,1,3,18.6653873331,0.00142843869715,-107768.332684,0,1,3
2015-05-18,18.819,20.831,20.831,18.819,98676.0,161385.0,205551975.6,1.24120754717,9.99577568909,9.99471940857,9.65868177236,0.484004965386,920921.400112,0,2,4,19.791375,5.54414921274,451562.858431,0,2,4,19.4353703704,3.72415074499,290069.331769,0,2,4,20.1603333333,8.66737337622,485007.867452,0,2,4,18.9474430373,1.51111626638,41342.5760178,0,2,4
2015-05-19,21.25,22.913,22.913,21.25,29233.0,161385.0,66981572.9,0.367710691824,9.99471940857,1.90721424519,7.25788853489,0.669619501427,1213097.03258,0,3,5,21.3521875,7.88632674587,682103.848193,0,3,5,20.5945802469,5.96443419628,464427.636629,0,3,5,22.3586666667,10.9042509218,803771.834648,0,3,5,19.8267389777,4.64071029899,177004.460188,0,3,5
2015-05-20,25.05,25.063,23.35,23.0,153908.0,161385.0,359375180.0,1.93594968553,1.90721424519,7.87152034261,8.83511777302,0.690841054069,1506632.56263,0,4,6,22.35109375,4.67823847088,1402122.17477,0,4,6,21.5130534979,4.45978136003,1150823.66619,0,4,6,23.8043333333,6.46579998807,1798910.17921,0,4,6,20.6502480116,4.15352738938,816265.553633,0,4,6
2015-05-21,23.106,25.688,25.188,22.188,140321.0,161385.0,353440534.8,1.76504402516,7.87152034261,9.99682388439,13.8955057964,0.755626328765,2611172.16863,0,5,7,23.769546875,6.34623585255,2292632.33584,0,5,7,22.7380356653,5.69413434253,1949830.29127,0,5,7,24.3546666667,2.31190399507,2123318.85971,0,5,7,21.8860148143,5.98427099763,1655984.44429,0,5,7
2015-05-22,25.069,27.706,27.706,24.438,184436.0,161385.0,510998381.6,2.31994968553,9.99682388439,1.53396376236,11.7952790009,0.806992023201,4454946.37857,0,6,8,25.7377734375,8.28045470471,3819846.27975,0,6,8,24.3940237769,7.28289873384,3293059.00214,0,6,8,26.6166666667,9.28774772802,3836313.89967,0,6,8,23.6612614847,8.11132901774,3152005.52301,0,6,8
2015-05-25,27.706,28.913,28.131,26.875,131541.0,161385.0,370037987.1,1.65460377358,1.53396376236,-1.77739859941,7.24467669119,0.813022627893,4656725.50583,1,7,9,26.9343867187,4.64924941606,4431413.19719,0,7,9,25.6396825179,5.10640947324,3964761.21066,0,7,9,27.973,5.09580463369,4506621.13699,1,7,9,25.0423489515,5.83691392651,3919799.01781,0,7,9
2015-05-26,28.013,28.1,27.631,25.375,140146.0,161385.0,387237412.6,1.7628427673,-1.77739859941,6.40222938004,9.86211139662,0.749677482239,4407630.20172,-1,8,1,27.2826933594,1.29316714823,4612645.40035,0,8,10,26.3034550119,2.58884833526,4327577.94945,0,8,10,27.0353333333,-3.35204184988,4036845.8799,-1,8,1,25.7378244598,2.77719757689,4309012.14942,0,8,10
