date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,ema5,MACD,DIFF,DEM,ema_quick,ema_slow,K,D,J,high_d,low_d,ema5_d,MACD_d,DIFF_d,DEM_d,K_d,D_d,ema_quick_d,ema_slow_d,MACD_d_d,ema5_d_d
2016-06-30,13.118,13.217,12.751,12.702,460911.0,716532.0,587707616.1,5.40975352113,-0.0394255781504,2.32922908007,4.03889890989,12.751,0.000475031296952,-0.12751,-0.12751,12.751,12.87851,36.5048543689,45.501618123,18.5113268608,-0.000421476966629,-0.000478570332145,-0.000637893960766,0.627567631642,0.0527174409548,-0.0144205225722,0.0256979244709,0.0030888313791,-0.000667567253612,-0.000676178004892,1.15531001217,-4.4000739374
2016-07-01,12.86,13.395,13.048,12.86,535467.0,716532.0,698677341.6,6.28482394366,2.32922908007,2.58277130595,4.10024524831,12.85,0.241923692308,0.0236923076923,-0.0972695384615,12.7966923077,12.773,36.0499652179,42.3510671546,23.4477613445,0.0134675039722,0.0124389859865,0.00776409693357,508.279480868,1.18580744798,0.237161489597,-0.01246105919,-0.0692404160186,0.00358342935396,-0.00819271794641,808.919848061,13.1714538953
2016-07-04,13.424,13.86,13.385,13.058,682060.0,716532.0,912937310.0,8.00539906103,2.58277130595,-0.515502428091,5.99178184535,13.0283333333,0.265819821696,0.0688678500986,-0.0640420607495,12.8872011834,12.8183333333,37.6243325892,40.7754889661,31.3220198352,0.0347144456887,0.0153965785381,0.013878080415,0.0987754823044,1.90675990676,0.341602090825,0.0436718138765,-0.0372027978122,0.00707283363258,0.00354915316162,-0.999805666988,0.787468720932
2016-07-05,13.286,13.395,13.316,13.019,481264.0,716532.0,640851142.4,5.64863849765,-0.515502428091,6.90898167618,2.823670772,13.1242222222,0.259223619232,0.0979727012705,-0.0316391083455,12.9531702321,12.8551975309,51.4126756268,44.321217853,65.5955911744,-0.0335497835498,-0.00298667483535,0.00736002729095,-0.0248145620673,0.422618843629,0.505963612426,0.366474089739,0.0869573603357,0.0051189585515,0.00287589630978,-1.25122187701,-0.469665323241
2016-07-06,13.632,14.632,14.236,13.583,1115259.0,716532.0,1587682712.4,13.0898943662,6.90898167618,2.01601573476,7.36864287721,13.4948148148,0.359501713698,0.193049462716,0.0132986058667,13.150528658,12.9574791952,55.0250376438,47.8891577833,69.2967973648,0.0923478910041,0.043321299639,0.0282372994237,0.386840114194,0.970441359808,1.42032176512,0.0702620895129,0.0805018477175,0.0152363029504,0.00795644439806,16.5892380105,2.83657536956
2016-07-07,14.137,15.325,14.523,14.018,1155530.0,716532.0,1678176219.0,13.5625586854,2.01601573476,-2.52014046685,8.99951800592,13.8375432099,0.439897264048,0.288234395896,0.0682857638727,13.3616780952,13.0734436993,49.5627259375,48.4470138347,51.7941501431,0.0473619464188,0.0320253257749,0.0253970432173,0.223630506578,0.493059819188,4.13480620127,-0.0992695678224,0.0116489008624,0.0160563459256,0.00894961915883,-0.421904558569,-0.100585263618
2016-07-08,14.108,14.335,14.157,13.969,490759.0,716532.0,694767516.3,5.76008215962,-2.52014046685,8.74479056297,2.58529349438,13.9440288066,0.419267869545,0.330328182339,0.120694247566,13.4840353113,13.153707129,50.1638573645,49.0192950113,52.452982071,-0.0646003262643,-0.00349550577829,0.00769541204625,-0.0468959372749,0.14604012235,0.767487697596,0.0121286998578,0.0118125170431,0.00915732404656,0.00613942519871,-1.20970277263,-0.69699574945
2016-07-11,14.474,15.573,15.395,14.474,1314801.0,716532.0,2024136139.5,15.4319366197,8.74479056297,0.643065930497,7.13868139006,14.4276858711,0.54017089298,0.458301055678,0.188215609188,13.7780298788,13.3197288231,61.3770574726,53.1385491651,77.8540740877,0.0863620509243,0.0361514782733,0.0346856042239,0.288367013588,0.387411308456,0.559441423135,0.223531456654,0.0840333210182,0.0218031591212,0.0126216657039,7.14908306231,3.50730955216
2016-07-12,15.098,15.642,15.494,14.751,824717.0,716532.0,1277816519.8,9.67977699531,0.643065930497,-0.961662579063,5.75061314057,14.783123914,0.59683796086,0.561239334726,0.262820354296,14.0420252821,13.4807859473,68.7145216671,58.3305399991,89.4824850032,0.00443074552109,0.019137764267,0.0246358318415,0.104905815209,0.224608426649,0.396379160205,0.119547343855,0.0977066727563,0.0191606060941,0.0120916218604,-0.636207297418,-0.289739002888
2016-07-13,14.741,15.375,15.345,14.583,683630.0,716532.0,1049030235.0,8.02382629108,-0.961662579063,-4.25545780384,5.16129032258,14.9704159427,0.577258719226,0.623607053812,0.334977694199,14.242482931,13.6188758772,77.8803881821,64.8471560601,103.946852426,-0.0170694284618,-0.0113890583689,0.0126693133159,-0.0328049536364,0.111124996462,0.274550044256,0.133390530744,0.111718767923,0.0142755510609,0.0102434628341,-1.31270862889,-0.485736329206
2016-07-14,15.197,15.543,14.692,14.632,631060.0,716532.0,927153352.0,7.40680751174,-4.25545780384,0.741900353934,6.20065341683,14.8776106285,0.445272249607,0.613272850203,0.3906367254,14.3116394031,13.6983665529,54.1156484697,61.2699868633,39.8069716826,0.0109268292683,0.00336007680176,-0.00619924754167,-0.22864352711,-0.0165716592611,0.166157425299,-0.305144083987,-0.0551630852318,0.00485564718538,0.0058368015453,-5.96978662566,-1.48931203982
2016-07-15,14.573,15.107,14.801,14.385,502357.0,716532.0,743538595.7,5.89620892019,0.741900353934,-1.00668873725,4.87804878049,14.8520737523,0.345993310144,0.60688254424,0.433885889168,14.3869256488,13.7800431046,55.2830084905,59.2743274057,47.30037066,-0.0280512127646,-0.0168808091853,-0.00171646353648,-0.222962332709,-0.0104200046705,0.110714535925,0.0215715796394,-0.0325715665987,0.00526049067827,0.00596250299762,0.0248473878664,0.72311743886
2016-07-18,14.632,15.068,14.652,14.365,443691.0,716532.0,650096053.2,5.20764084507,-1.00668873725,-0.1365001365,4.79797979798,14.7853825015,0.238700679719,0.583073813992,0.463723474133,14.4277063182,13.8446325042,50.4636841809,56.3374463308,38.7161598812,-0.00258158469584,-0.00139033715676,-0.00449036625332,-0.310100303328,-0.0392311996342,0.0687682768898,-0.0871755072873,-0.0495472695088,0.00283456454905,0.00468716963883,-0.390819245386,-1.6160568855
2016-07-19,14.533,14.781,14.632,14.375,295700.0,716532.0,432668240.0,3.470657277,-0.1365001365,-3.58119190815,2.77474029524,14.734255001,0.147930590161,0.556180092983,0.482214797903,14.4591361154,13.9029560224,54.7426203242,55.8058376619,52.6161856488,-0.0190469869923,0.000696136442743,-0.00345797618069,-0.380267411323,-0.046124041868,0.0398757552758,0.0847923851133,-0.0094361513251,0.00217843339081,0.00421271696358,-0.226272297197,0.229912219713
2016-07-20,14.652,14.702,14.108,14.058,429268.0,716532.0,605611294.4,5.03835680751,-3.58119190815,-1.54522256876,4.56478593706,14.525503334,0.00760945834287,0.486970709367,0.483165980196,14.4051151746,13.9181444652,39.0830719346,50.2315824195,16.7860509648,-0.0053446992761,-0.022052173913,-0.0141677788931,-0.948560616607,-0.124437002492,0.00197252821149,-0.286057705987,-0.0998865974599,-0.00373611123117,0.00109246139871,-1.4944567648,-3.09713027295
2016-07-21,13.86,13.999,13.89,13.692,323601.0,716532.0,449481789.0,3.79813380282,-1.54522256876,-1.21670266379,2.21022318215,14.3136688893,-0.11737437444,0.409806996171,0.468494183391,14.3258666862,13.91605969,47.5537526252,49.3389724881,43.9833128996,-0.0478166235886,-0.026034997866,-0.0145836216344,-16.424800183,-0.158456580062,-0.0303659558131,0.21673528388,-0.0177698947241,-0.0055014130354,-0.000149788300202,-16.3154987625,-0.0293513008966
2016-07-22,14.207,14.226,13.721,13.712,324906.0,716532.0,445803522.6,3.81345070423,-1.21670266379,-3.74608264704,3.74608264704,14.1161125929,-0.219671575284,0.331199448838,0.44103523648,14.2328102729,13.9016108241,32.2861593377,43.6547014379,9.54907513722,0.0162154439603,0.00146070698218,-0.0138019328221,-0.871546292213,-0.191816020876,-0.0586110732726,-0.321059694444,-0.115208541311,-0.00649569169518,-0.00103828714802,0.946937175339,0.0536004589192
2016-07-25,13.444,13.514,13.207,13.098,350841.0,716532.0,463355708.7,4.11785211268,-3.74608264704,3.2179904596,3.14984477928,13.8130750619,-0.345920158515,0.224835137409,0.397795216666,14.0749933079,13.8501581705,30.2580805841,39.1891611533,12.3959194457,-0.0500492056797,-0.0447782963827,-0.0214674917738,-0.574715154054,-0.321148817737,-0.0980420978591,-0.0628157326605,-0.102292310737,-0.0110882504607,-0.00370120083833,0.340579887507,-0.555397497618
2016-07-26,13.345,13.751,13.632,13.256,385876.0,716532.0,526026163.2,4.52906103286,3.2179904596,-2.03198356808,3.63116197183,13.752716708,-0.359924850198,0.172842185292,0.352804610391,14.0068404913,13.833998306,45.4919190426,41.2900804498,53.8955962283,0.0175373686547,0.012062910368,-0.00436965365832,-0.0404853297451,-0.231249228726,-0.113099917721,0.503463477009,0.0536097031576,-0.00484212071036,-0.0011667638939,0.929555833947,0.796452529044
2016-07-27,13.504,13.553,13.355,12.712,411447.0,716532.0,549487468.5,4.82919014085,-2.03198356808,2.89030325721,6.29726694122,13.620144472,-0.391622754565,0.108040388788,0.303851766071,13.9065573388,13.79851695,55.8134791239,46.1312133411,75.1780106895,-0.0143989528034,-0.041038020519,-0.00963971256006,-0.0880681185266,-0.374918868302,-0.138753414436,0.226887770368,0.117246874762,-0.00715958410216,-0.00256479401063,-1.1753094042,-1.20605872086
2016-07-28,13.613,13.939,13.741,13.395,485898.0,716532.0,667672441.8,5.70302816901,2.89030325721,-3.81340513791,3.95895495233,13.660429648,-0.347233955647,0.0868305437909,0.260447521615,13.881086979,13.7942564352,58.4099664748,50.2241310524,74.7816373196,0.0284807791633,0.0537287602266,0.00295776422145,0.1133458115,-0.196314038064,-0.142846773666,0.046520793751,0.0887233917075,-0.00183153595744,-0.000308766139768,2.28702433294,1.30683116359
2016-07-29,13.593,13.781,13.217,13.177,271917.0,716532.0,359392698.9,3.19151408451,-3.81340513791,2.39086025573,4.56987213437,13.5126197653,-0.372839151067,0.0274230521974,0.213842627731,13.7789197514,13.7514966992,41.1474831686,47.1985817578,29.0452859903,-0.0113351029486,-0.0162747293766,-0.0108202952959,-0.0737404709524,-0.684177352805,-0.178941590976,-0.29554003106,-0.0602409485478,-0.00736017486862,-0.00309982173661,-1.65057958452,-4.65826836954
2016-08-01,13.553,14.048,13.533,13.514,425807.0,716532.0,576244613.1,4.99773474178,2.39086025573,1.32269267716,3.94590999778,13.5194131769,-0.332909508419,0.00577418496948,0.172228939179,13.7410859435,13.7353117585,28.6176729239,41.0049454798,3.84312781206,0.0193745011247,0.0255748652956,0.000502745705724,0.107096163411,-0.789440470451,-0.194599594075,-0.304509760497,-0.131225050569,-0.00274577460308,-0.00117695848222,2.45233902127,1.04646321491
2016-08-02,13.454,13.731,13.712,13.098,243217.0,716532.0,333499150.4,2.85465962441,1.32269267716,1.65548424737,4.61639439907,13.5836087846,-0.270724348513,0.00302622135821,0.138388395615,13.736611183,13.7335849616,51.4112553563,44.4737154386,65.2863351917,-0.0225654897494,-0.0307828918159,0.0047484019363,0.186792982276,-0.475905019634,-0.196485815482,0.796486230486,0.0845939414928,-0.000325648246345,-0.000125719529303,0.744161287638,8.44493783285
2016-08-03,14.058,14.216,13.939,13.811,421087.0,716532.0,586953169.3,4.94233568075,1.65548424737,-2.2741947055,2.90551689504,13.7020725231,-0.191106179111,0.0189470336701,0.114500123226,13.7677479241,13.7488008904,44.8091496614,44.5855268462,45.2563952918,0.0353215352123,0.0544357917239,0.0087210799685,0.294093124017,5.26095431476,-0.172617597616,-0.128417515759,0.00251410089051,0.0022666974166,0.00110793567826,0.574433474067,0.836634742697
2016-08-04,13.652,13.721,13.622,13.454,286327.0,716532.0,390034639.4,3.36064553991,-2.2741947055,1.3874614594,1.96006460138,13.675381682,-0.173733101689,0.00591693467032,0.0927834855147,13.7453251665,13.7394082318,50.8465492125,46.6725343017,59.1945790341,-0.0348199212155,-0.0258489609731,-0.00194794188794,0.0909079837368,-0.68771181952,-0.189664754057,0.134735865257,0.0468090791573,-0.00162864381817,-0.000683162016949,-0.690887081972,-1.22336016812
2016-08-05,13.672,13.84,13.811,13.454,277891.0,716532.0,383795260.1,3.2616314554,1.3874614594,-5.23495764246,2.79487365144,13.720587788,-0.131305318792,0.0107176612697,0.0763703206657,13.755428987,13.7447113258,64.726715019,52.6905945408,88.7989559755,0.00867283725676,0.0,0.00330565588868,0.244212429781,0.81135365977,-0.176897480817,0.272981471143,0.128942221141,0.00073507322781,0.000385976881141,1.6863694446,2.69699923245
