date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2016-01-06,28.79,29.04,29.04,27.69,104749.0,420161.0,304191096.0,3.36813504823,-9.98622589532,-9.98622589532,4.64876033058,-1.0,-1046047.17631,0,1,1,29.04,-4.99311294766,-523023.588154,0,1,1,29.04,-3.32874196511,-348682.392103,0,1,1,28.59,-6.07438498309,-636285.752594,0,1,1,29.04,-2.68491121465,-281241.764824,0,1,1
2016-01-07,28.28,28.28,26.14,26.14,24399.0,420161.0,63778986.0,0.784533762058,-9.98622589532,-9.98469778118,8.18668706963,-1.0,-1289701.10193,0,2,2,27.59,-4.99311294766,-644850.550964,0,2,2,28.0733333333,-3.32874196511,-429900.367309,0,2,2,26.8533333333,-6.07438498309,-784494.671797,0,2,2,28.2603017833,-2.68491121465,-346750.91355,0,2,2
2016-01-08,25.99,27.1,23.53,23.53,135490.0,420161.0,318807970.0,4.35659163987,-9.98469778118,-9.77475563111,15.172120697,-1.0,-2642527.8043,0,3,3,25.56,-7.35773831098,-1641750.51472,0,3,3,26.5588888889,-5.39460144067,-1160814.91651,0,3,3,24.72,-7.94438927507,-1860879.97468,0,3,3,26.9885059677,-4.50029099223,-956495.340087,0,3,3
2016-01-11,22.15,22.5,21.23,21.18,79428.0,420161.0,168625644.0,2.55395498392,-9.77475563111,3.2972209138,6.21761658031,-1.0,-3418917.09457,-1,4,4,23.395,-8.47026604069,-2314526.8058,0,4,4,24.7825925926,-6.68814235312,-1692040.68733,0,4,4,21.6366666667,-12.4730312837,-2851587.90348,0,4,4,25.4402656801,-5.73666541406,-1412147.20059,0,4,4
2016-01-12,20.38,22.15,21.93,20.38,63323.0,420161.0,138867339.0,2.03610932476,3.2972209138,0.273597811218,8.07113543092,-0.846744695449,-3210127.17464,0,1,5,22.6625,-3.13101089976,-2512791.809,0,5,5,23.8317283951,-3.83682293924,-1934999.82631,0,5,5,21.4866666667,-0.693267601294,-2895487.6878,-1,5,5,24.7981406098,-2.5240501747,-1571977.62981,0,5,5
2016-01-13,21.93,22.34,21.99,21.52,56909.0,420161.0,125142891.0,1.82987138264,0.273597811218,6.63938153706,3.7289677126,-0.835076484751,-3194556.9968,0,2,6,22.32625,-1.48372862659,-2597229.32142,-1,6,6,23.21781893,-2.57601737836,-2081598.3993,-1,6,6,21.95,2.15637604716,-2772770.48333,0,1,6,24.3009286709,-2.00503717881,-1686082.29062,0,6,6
2016-01-14,21.6,23.5,23.45,21.0,70614.0,420161.0,165589830.0,2.27054662379,6.63938153706,-3.49680170576,10.6609808102,-0.591118549488,-2725723.70895,1,3,7,22.888125,2.51665640222,-2419518.14623,1,1,7,23.29521262,0.333337469034,-2058060.10726,1,1,7,22.65,3.18906605923,-2547577.77262,0,2,7,24.2360057028,-0.267162498175,-1704947.70326,0,7,7
2016-01-15,23.17,23.81,22.63,22.12,40379.0,420161.0,91377677.0,1.29836012862,-3.49680170576,-0.176756517897,7.46796288113,-0.617873912374,-2866921.06502,0,4,1,22.7590625,-0.56388411021,-2442287.22272,0,2,1,23.07347508,-0.951858837376,-2096495.21525,0,2,1,22.8533333333,0.897718910964,-2511328.78072,1,3,8,24.0990023538,-0.565288483172,-1727773.48692,0,8,8
2016-01-18,21.5,23.15,22.59,21.11,47899.0,420161.0,108203841.0,1.5401607717,-0.176756517897,1.90349712262,9.03054448871,-0.619133679987,-2875387.52547,-1,5,2,22.67453125,-0.371417979102,-2460077.7725,-1,3,2,22.91231672,-0.698457252092,-2129950.61917,-1,3,2,22.2833333333,-2.49416569428,-2630796.82331,-1,4,1,23.969615168,-0.536898514828,-1753490.38889,0,9,9
2016-01-19,22.53,23.2,23.02,22.02,35128.0,420161.0,80864656.0,1.12951768489,1.90349712262,-1.95482189401,5.12597741095,-0.563621019926,-2808521.47855,1,1,3,22.847265625,0.761799100037,-2433317.29371,1,1,3,22.9482111467,0.156659961981,-2124447.46803,1,1,3,22.7466666667,2.07928197457,-2557755.8061,1,1,2,23.9054589196,-0.267656564485,-1762892.62868,0,10,10
