date,open,high,close,low,volume,nmc,amount,turnover_rate,p_change,review_pc,amplitude,efficiency_coefficient,PVT,stationary_info,dist2last_min,dist2last_max,ema3,ema3_p_change,ema3_PVT,ema3_stationary_info,ema3_dist2last_min,ema3_dist2last_max,ema5,ema5_p_change,ema5_PVT,ema5_stationary_info,ema5_dist2last_min,ema5_dist2last_max,pseudo_mean_price,pseudo_mean_price_p_change,pseudo_mean_price_PVT,pseudo_mean_price_stationary_info,pseudo_mean_price_dist2last_min,pseudo_mean_price_dist2last_max,close_ama,close_ama_p_change,close_ama_PVT,close_ama_stationary_info,close_ama_dist2last_min,close_ama_dist2last_max
2016-09-09,13.46,13.46,13.245,13.245,56745.0,231673.0,75158752.5,2.26075697211,-4.72631181578,-4.72631181578,1.62325405814,-1.0,-268194.563986,0,1,1,13.245,-2.36315590789,-134097.281993,0,1,1,13.245,-1.57543727193,-89398.1879955,0,1,1,13.3166666667,-4.01501877347,-227832.2403,0,1,1,13.245,-1.27072306707,-72107.1804408,0,1,1
2016-09-12,13.108,13.108,12.619,12.619,77359.0,231673.0,97619322.1,3.08203187251,-4.72631181578,0.0792455820588,3.87510896268,-1.0,-633817.319743,-1,2,2,12.932,-2.36315590789,-316908.659872,0,2,2,13.0363333333,-1.57543727193,-211272.439914,0,2,2,12.782,-4.01501877347,-538430.077597,0,2,2,13.0766927298,-1.27072306707,-170409.046186,0,2,2
2016-09-13,12.668,12.795,12.629,12.443,45837.0,231673.0,57887547.3,1.8261752988,0.0792455820588,3.09604877663,2.78723572729,-0.98337249908,-630184.939998,0,1,3,12.7805,-1.17151252706,-370607.279575,-1,3,3,12.9005555556,-1.04153349186,-259013.210581,-1,3,3,12.6223333333,-1.24915245397,-595687.47863,-1,3,3,12.960856592,-0.885821363243,-211012.440013,-1,3,3
2016-09-14,12.423,13.352,13.02,12.423,95328.0,231673.0,124117056.0,3.79792828685,3.09604877663,0.145929339478,7.13517665131,-0.497099306293,-335044.80222,0,2,4,12.90025,0.93697429678,-281287.393811,0,1,4,12.9403703704,0.308628683806,-229592.255411,0,1,4,12.9316666667,2.45068265244,-362068.802738,0,1,4,12.9637322451,0.0221872153574,-208897.377148,0,1,4
2016-09-19,12.942,13.176,13.039,12.814,56673.0,231673.0,73895924.7,2.25788844622,0.145929339478,-0.974001073702,2.77628652504,-0.479996337449,-326774.548764,1,3,5,12.969625,0.537780275576,-250809.772254,1,2,5,12.9732469136,0.254061841114,-215193.80869,1,2,5,13.0096666667,0.603170511664,-327885.32033,1,2,5,12.967063203,0.0256944361151,-207441.19637,1,2,5
2016-09-20,13.049,13.059,12.912,12.814,42719.0,231673.0,55158772.8,1.70195219124,-0.974001073702,0.154894671623,1.89745972739,-0.516837311454,-368382.900632,-1,4,1,12.9408125,-0.222153686016,-260299.955566,0,3,1,12.9528312757,-0.157367218832,-221916.378911,0,3,1,12.9283333333,-0.625176151067,-354592.220328,-1,3,1,12.964094372,-0.0228951691203,-208419.255099,0,3,1
2016-09-21,12.912,13.039,12.932,12.863,27302.0,231673.0,35306946.4,1.08772908367,0.154894671623,0.757810083514,1.36096504794,-0.49993776753,-364153.966307,0,1,2,12.93640625,-0.0340492530898,-261229.568274,-1,4,2,12.9458875171,-0.0536080369271,-223379.985535,-1,4,2,12.9446666667,0.126337501611,-351142.953859,0,1,2,12.9625099907,-0.0122213030479,-208752.921115,-1,4,2
2016-09-22,13.01,13.176,13.03,12.981,47627.0,231673.0,62057981.0,1.89749003984,0.757810083514,-0.452801227936,1.49654643131,-0.422405361175,-328061.745459,1,2,3,12.983203125,0.361745558199,-244000.712574,1,1,3,12.9739250114,0.216574524128,-213065.190675,1,1,3,13.0623333333,0.908997270433,-307850.14086,1,2,3,12.9646062718,0.0161718761573,-207982.703169,0,1,3
2016-09-23,13.088,13.088,12.971,12.971,28819.0,231673.0,37381124.9,1.14816733068,-0.452801227936,-0.601341454013,0.902012181019,-0.439710292629,-341111.024047,0,3,1,12.9771015625,-0.0469958179138,-245355.08505,0,2,1,12.9729500076,-0.00751510286621,-213281.768424,0,2,1,13.01,-0.400643070406,-319396.273506,0,3,1,12.9648286481,0.00171525688179,-207933.271181,1,2,4
2016-09-26,12.991,13.098,12.893,12.824,53683.0,231673.0,69213491.9,2.13876494024,-0.601341454013,1.97006127356,2.12518420849,-0.461150442074,-373392.837323,-1,4,2,12.9350507813,-0.324038315085,-262750.433919,-1,3,2,12.9463000051,-0.205427466572,-224309.731112,-1,3,2,12.9383333333,-0.550858314117,-348968.000383,-1,4,2,12.9619784339,-0.0219842028006,-209113.44914,-1,3,1
