,date,MACD_d,open,close,high,low,volume,ema_slow,ema_quick,DEM,DIFF,MACD,code,diff
16,2016-10-26,-1.46639739004,2263.69,2257.12,2266.88,2254.63,27146057.0,2210.78156812,2231.22150735,13.5001752685,20.4399392303,13.8795279236,sz50,20.4399392303
17,2016-10-27,-2.76843265334,2254.32,2250.26,2256.21,2243.63,23438309.0,2213.7058964,2234.15050622,14.8890621773,20.4446098124,11.1110952703,sz50,20.4446098124
18,2016-10-28,-2.13731434371,2252.38,2253.8,2271.91,2249.49,28233461.0,2216.67583,2237.17350526,16.0107847931,20.4976752564,8.97378092657,sz50,20.4976752564
19,2016-10-31,-2.52700782718,2247.99,2250.47,2253.8,2236.2,19814955.0,2219.17910185,2239.21911984,16.8166314305,20.0400179802,6.44677309939,sz50,20.0400179802
20,2016-11-01,-0.567922473403,2250.49,2263.48,2263.62,2246.95,22015306.0,2222.46064987,2242.95156294,17.5514877588,20.4909130718,5.87885062598,sz50,20.4909130718
21,2016-11-02,-3.37605503511,2256.12,2244.74,2259.19,2242.77,22260825.0,2224.1109721,2243.2267071,17.8643372076,19.1157350031,2.50279559088,sz50,19.1157350031
22,2016-11-03,1.11440653925,2241.44,2273.63,2283.25,2239.87,40913027.0,2227.77904824,2247.90413678,18.3164874739,20.125088539,3.61720213012,sz50,20.125088539
23,2016-11-04,-0.0420871806079,2271.85,2271.93,2284.95,2266.92,36192091.0,2231.04948911,2251.60042343,18.7633768426,20.5509343174,3.57511494951,sz50,20.5509343174
24,2016-11-07,0.0848122319166,2271.96,2276.95,2279.55,2265.36,25966704.0,2234.44952695,2255.50035828,19.2208677403,21.050831331,3.65992718143,sz50,21.050831331
25,2016-11-08,0.208998510956,2284.01,2282.42,2294.62,2276.74,32595874.0,2238.00289533,2259.64184163,19.7044834518,21.638946298,3.86892569239,sz50,21.638946298
26,2016-11-09,-2.7923568502,2281.12,2263.92,2281.59,2244.43,37352431.0,2239.92268086,2260.30001984,19.8390545571,20.3773389782,1.07656884218,sz50,20.3773389782
27,2016-11-10,1.0901614732,2279.94,2289.45,2297.97,2279.94,34565998.0,2243.59137117,2264.78463217,20.1098958465,21.1932610042,2.16673031538,sz50,21.1932610042
28,2016-11-11,2.62555086292,2285.61,2308.43,2315.96,2284.29,56948601.0,2248.39423256,2271.49930414,20.7089309938,23.105071583,4.7922811783,sz50,23.105071583
29,2016-11-14,2.20894033561,2304.61,2317.77,2338.58,2303.97,61684865.0,2253.5331783,2278.61787274,21.584083683,25.08469444,7.00122151392,sz50,25.08469444
30,2016-11-15,-0.252905235307,2315.8,2310.9,2319.07,2306.23,34486140.0,2257.7825725,2283.58435385,22.4276232179,25.8017813572,6.74831627861,sz50,25.8017813572
31,2016-11-16,-1.04374062646,2312.5,2309.94,2314.85,2302.14,32596386.0,2261.64608565,2287.63906865,23.1406951744,25.9929830005,5.70457565215,sz50,25.9929830005
32,2016-11-17,-0.509810766203,2306.41,2316.72,2317.54,2297.74,35450763.0,2265.72563486,2292.11305809,23.7900407851,26.3874232281,5.19476488594,sz50,26.3874232281
33,2016-11-18,-2.23179003844,2318.9,2307.27,2323.72,2304.55,34475285.0,2268.80299524,2294.4448953,24.1604126411,25.6419000648,2.96297484751,sz50,25.6419000648
34,2016-11-21,1.5037857933,2304.77,2334.68,2350.75,2304.77,57519637.0,2273.68277337,2300.63491141,24.7187577212,26.9521380416,4.46676064081,sz50,26.9521380416
35,2016-11-22,2.59595563909,2334.68,2353.0,2357.57,2334.68,65983177.0,2279.55812349,2308.69107889,25.6015972562,29.1329553961,7.06271627989,sz50,29.1329553961
36,2016-11-23,1.72688899889,2355.32,2360.34,2375.81,2352.4,54062331.0,2285.54196619,2316.63706675,26.700297916,31.0951005554,8.78960527878,sz50,31.0951005554
37,2016-11-24,1.20563229619,2356.85,2368.73,2382.95,2355.8,37158089.0,2291.70404277,2324.65136417,27.9497026129,32.9473214004,9.99523757497,sz50,32.9473214004
38,2016-11-25,2.94103885202,2371.7,2393.95,2394.71,2358.26,44327975.0,2299.27781738,2335.31269276,29.5667371663,36.0348753797,12.936276427,sz50,36.0348753797
39,2016-11-28,1.79910525164,2406.7,2403.14,2427.59,2398.41,77554504.0,2306.97131239,2345.74766311,31.4086598761,38.7763507154,14.7353816786,sz50,38.7763507154
40,2016-11-29,4.6887997415,2398.67,2441.58,2455.43,2395.81,93038586.0,2316.94232629,2360.49109955,33.8366825536,43.5487732637,19.4241814201,sz50,43.5487732637
41,2016-11-30,-1.5260392118,2435.81,2419.41,2444.95,2411.56,68971980.0,2324.53252434,2369.55554577,36.0739503296,45.0230214338,17.8981422083,sz50,45.0230214338
42,2016-12-01,-1.03364024313,2421.93,2431.31,2448.67,2417.96,73606674.0,2332.44196698,2379.05623104,38.1820130753,46.6142640579,16.8645019652,sz50,46.6142640579
43,2016-12-02,-4.11712983855,2427.17,2416.51,2430.83,2401.06,77625017.0,2338.66922869,2384.81834934,39.7754345911,46.1491206544,12.7473721266,sz50,46.1491206544
44,2016-12-05,-9.23898288602,2378.21,2375.26,2386.43,2363.13,72428357.0,2341.37965619,2383.34783406,40.2139832462,41.9681778665,3.50838924062,sz50,41.9681778665
45,2016-12-06,-7.54781791945,2371.11,2368.68,2382.2,2367.0,42595955.0,2343.40190388,2381.0912442,39.7090546613,37.6893403219,-4.03942867883,sz50,37.6893403219
46,2016-12-07,-4.19139716359,2367.42,2376.92,2377.3,2358.87,36313646.0,2345.88472582,2380.44951433,38.680201431,34.5647885098,-8.23082584243,sz50,34.5647885098
47,2016-12-08,-2.63541159444,2380.66,2379.0,2387.17,2374.47,39651556.0,2348.33770909,2380.22651212,37.3219217514,31.888803033,-10.8662374369,sz50,31.888803033
48,2016-12-09,2.36118495399,2374.3,2411.31,2422.78,2372.46,67860127.0,2353.00232323,2385.00858718,36.2587901911,32.0062639496,-8.50505248288,sz50,32.0062639496
49,2016-12-12,-1.81772820985,2408.09,2387.16,2423.39,2362.14,70574194.0,2355.53252151,2385.33957377,34.9684426045,29.8070522581,-10.3227806927,sz50,29.8070522581
50,2016-12-13,-3.05203155011,2373.79,2372.93,2382.44,2357.46,41202486.0,2356.82122362,2383.43040857,33.2965910741,26.6091849527,-13.3748122428,sz50,26.6091849527
51,2016-12-14,-3.42076518129,2369.5,2360.38,2384.56,2359.72,46800326.0,2357.08483668,2379.88419187,31.1971438961,22.799355184,-16.7955774241,sz50,22.799355184
52,2016-12-15,-8.28569639947,2346.77,2309.82,2354.35,2302.43,42583252.0,2353.58373767,2369.10508543,28.0619846682,15.5213477564,-25.0812738236,sz50,15.5213477564
53,2016-12-16,-5.34744863648,2302.87,2302.32,2315.54,2298.43,30579551.0,2349.78642377,2358.8304569,24.2583943606,9.0440331306,-30.4287224601,sz50,9.0440331306
54,2016-12-19,-3.59520208168,2299.71,2291.38,2303.69,2288.3,24162297.0,2345.46002201,2348.45346353,20.0054037929,2.99344152204,-34.0239245418,sz50,2.99344152204
55,2016-12-20,-2.32791689651,2293.4,2279.68,2295.11,2262.88,30105533.0,2340.58742779,2337.87293068,15.4614236131,-2.714497106,-36.3518414383,sz50,-2.714497106
56,2016-12-21,2.42248163563,2282.12,2297.37,2304.6,2282.0,40184256.0,2337.38613684,2331.64171058,11.2202536378,-5.74442626351,-33.9293598026,sz50,-5.74442626351
57,2016-12-22,2.4121155468,2293.35,2292.04,2298.19,2280.79,29222980.0,2334.02716374,2325.54913972,7.28059810583,-8.47802402209,-31.5172442558,sz50,-8.47802402209
58,2016-12-23,1.30056662885,2290.25,2278.48,2291.72,2271.13,33060817.0,2329.91255902,2318.30773361,3.50351340246,-11.604825411,-30.216677627,sz50,-11.604825411
59,2016-12-26,4.40681778036,2266.38,2294.71,2295.69,2251.71,29923521.0,2327.30496205,2314.67731305,0.277280921627,-12.6276490017,-25.8098598466,sz50,-12.6276490017
60,2016-12-27,3.12087388877,2291.23,2286.96,2300.16,2286.43,24597656.0,2324.31644635,2310.41311104,-2.5588423231,-13.903335302,-22.6889859579,sz50,-13.903335302
61,2016-12-28,1.94388087756,2286.41,2277.18,2289.81,2269.16,23304574.0,2320.82485773,2305.30032473,-5.15198045814,-15.5245329983,-20.7451050803,sz50,-15.5245329983
62,2016-12-29,2.13561367941,2273.22,2275.11,2282.19,2265.89,23997471.0,2317.43857197,2300.65565939,-7.47816688325,-16.7829125837,-18.6094914009,sz50,-16.7829125837
63,2016-12-30,3.95527612336,2276.81,2286.9,2286.99,2272.5,25480755.0,2315.17645553,2298.5394041,-9.30994379294,-16.6370514317,-14.6542152775,sz50,-16.6370514317
64,2017-01-03,6.09610811544,2285.27,2307.89,2311.29,2285.27,25908920.0,2314.63671808,2299.97795731,-10.3797071882,-14.6587607692,-8.55810716209,sz50,-14.6587607692
65,2017-01-04,6.28655009454,2305.91,2322.21,2324.56,2304.17,26104403.0,2315.19770193,2303.39827157,-10.6636518216,-11.7994303554,-2.27155706755,sz50,-11.7994303554
66,2017-01-05,4.31379214388,2322.42,2322.68,2326.18,2317.89,26528712.0,2315.75194623,2306.36469133,-10.4083724371,-9.38725489894,2.04223507633,sz50,-9.38725489894
67,2017-01-06,1.03281689415,2323.01,2308.94,2326.43,2308.37,26445124.0,2315.24735762,2306.76089266,-10.0239909408,-8.48646495556,3.07505197048,sz50,-8.48646495556
68,2017-01-09,1.86869601845,2308.44,2318.34,2321.69,2307.16,26523074.0,2315.47644224,2308.54229379,-9.40602244218,-6.93414844772,4.94374798893,sz50,-6.93414844772
69,2017-01-10,0.350982064653,2316.16,2312.6,2321.0,2309.94,24055981.0,2315.26337244,2309.16655629,-8.74418118548,-6.09681615869,5.29473005358,sz50,-6.09681615869
70,2017-01-11,-1.44634820278,2311.92,2300.47,2317.66,2299.31,26928346.0,2314.16756708,2307.82862455,-8.26313345413,-6.33894252873,3.84838185081,sz50,-6.33894252873
71,2017-01-12,-1.60472585914,2299.49,2295.4,2310.78,2294.32,22139174.0,2312.77737692,2305.91652847,-7.98267645517,-6.86084845934,2.24365599166,sz50,-6.86084845934
72,2017-01-13,0.637989088475,2293.47,2308.06,2315.21,2291.06,27540467.0,2312.4279416,2306.24629332,-7.62247082016,-6.18164828009,2.88164508014,sz50,-6.18164828009
73,2017-01-16,4.13134798644,2303.32,2337.39,2343.27,2282.24,59294735.0,2314.27698296,2311.03763281,-6.74584668684,-3.23935015355,7.01299306657,sz50,-3.23935015355
74,2017-01-17,1.34926183301,2326.01,2329.59,2332.84,2320.03,19170449.0,2315.41128052,2313.89184314,-5.70056482439,-1.5194373746,8.36225489958,sz50,-1.5194373746
75,2017-01-18,2.19477985181,2330.14,2342.78,2349.39,2327.93,20298891.0,2317.43859307,2318.33617497,-4.38093548046,0.897581895234,10.5570347514,sz50,0.897581895234
76,2017-01-19,-0.095999672228,2335.66,2334.96,2349.64,2330.34,21090735.0,2318.73647507,2320.89368651,-3.07330609557,2.15721144402,10.4610350792,sz50,2.15721144402
77,2017-01-20,1.00718571414,2334.49,2347.18,2350.26,2333.47,17511288.0,2320.84340284,2324.93773474,-1.6397784964,4.09433190025,11.4682207933,sz50,4.09433190025
78,2017-01-23,0.0497896777551,2350.55,2347.1,2358.47,2340.53,19311321.0,2322.78833596,2328.34731401,-0.20002718752,5.55897804801,11.5180104711,sz50,5.55897804801
79,2017-01-24,0.11008122632,2347.5,2352.42,2357.17,2343.46,20110777.0,2324.98327404,2332.05080416,1.25348427465,7.06753012335,11.6280916974,sz50,7.06753012335
80,2017-01-25,0.238127302566,2349.52,2358.7,2358.95,2345.7,17800221.0,2327.4808093,2336.15068045,2.73676164965,8.66987114962,11.866219,sz50,8.66987114962
81,2017-01-26,0.156325647885,2359.43,2364.02,2371.93,2359.43,18629831.0,2330.18741601,2340.43826807,4.23957973063,10.2508520545,12.0225446478,sz50,10.2508520545
82,2017-02-03,-3.67663957055,2367.53,2339.99,2368.91,2338.2,14515951.0,2330.91353335,2340.36930375,5.28281786529,9.45577040394,8.34590507729,sz50,9.45577040394
83,2017-02-06,-2.33028886974,2346.44,2343.97,2351.56,2336.9,19895715.0,2331.88067903,2340.92325702,6.03476989123,9.04257799501,6.01561620755,sz50,9.04257799501
84,2017-02-07,-2.70793566059,2343.66,2337.53,2347.36,2331.78,16972740.0,2332.29914725,2340.40121748,6.4482299596,8.10207023308,3.30768054696,sz50,8.10207023308
85,2017-02-08,-0.852295837992,2334.68,2346.43,2347.1,2323.91,24237691.0,2333.34587708,2341.32872248,6.75515304822,7.98284540271,2.45538470897,sz50,7.98284540271
86,2017-02-09,0.294982499965,2345.84,2354.9,2364.14,2343.73,31381646.0,2334.94247878,2343.41661133,7.09894894934,8.47413255381,2.75036720894,sz50,8.47413255381
87,2017-02-10,1.60626814835,2357.59,2368.18,2374.48,2357.21,39306360.0,2337.40451739,2347.22636343,7.643528369,9.82184604765,4.35663535729,sz50,9.82184604765
88,2017-02-13,2.05960775072,2369.7,2379.31,2382.92,2369.49,34603826.0,2340.50862721,2352.16230752,8.4455587575,11.6536803115,6.41624310801,sz50,11.6536803115
89,2017-02-14,0.0602941764183,2381.1,2373.51,2381.63,2367.05,24227167.0,2342.95317334,2355.4465679,9.25512591806,12.4933945603,6.47653728443,sz50,12.4933945603
90,2017-02-15,-0.638952629905,2375.62,2372.19,2385.12,2369.43,38949257.0,2345.11886421,2358.02248053,9.98482399987,12.9036163271,5.83758465452,sz50,12.9036163271
91,2017-02-16,-0.305264985247,2373.31,2376.76,2378.45,2366.16,29629497.0,2347.46265204,2360.90517584,10.6763639585,13.4425237932,5.53231966927,sz50,13.4425237932
92,2017-02-17,-2.46929261539,2378.66,2362.71,2389.32,2361.0,31090474.0,2348.59208522,2361.18284109,11.0592423403,12.5907558672,3.06302705388,sz50,12.5907558672
93,2017-02-20,2.09910192548,2361.76,2394.12,2395.53,2361.51,44690411.0,2351.96452336,2366.25009631,11.7045084627,14.2855729524,5.16212897936,sz50,14.2855729524
94,2017-02-21,1.18392705477,2396.22,2396.88,2410.35,2393.37,32569800.0,2355.2915957,2370.96238918,12.497765467,15.670793484,6.34605603413,sz50,15.670793484
95,2017-02-22,0.348714592686,2397.49,2398.19,2399.4,2389.06,24513009.0,2358.46925528,2375.15125239,13.3346117953,16.6819971087,6.69477062682,sz50,16.6819971087
96,2017-02-23,-1.75015408727,2397.56,2387.42,2402.57,2379.56,23458671.0,2360.61375489,2377.03875202,13.9526888627,16.4249971325,4.94461653955,sz50,16.4249971325
97,2017-02-24,-1.29659274145,2385.05,2389.88,2390.39,2377.1,25680121.0,2362.7816249,2379.01432863,14.4086918375,16.2327037366,3.6480237981,sz50,16.2327037366
98,2017-02-27,-3.73255176286,2384.92,2370.56,2387.82,2365.47,23827555.0,2363.35780083,2377.71366269,14.3981258419,14.3558618595,-0.084527964764,sz50,14.3558618595
99,2017-02-28,-2.57844466856,2369.47,2370.71,2379.43,2366.24,16793558.0,2363.90240817,2376.63617612,14.0652542627,12.7337679461,-2.66297263333,sz50,12.7337679461
100,2017-03-01,-1.57726711656,2371.65,2371.93,2383.51,2368.62,27863124.0,2364.49704461,2375.91214903,13.535224294,11.4151044191,-4.24023974989,sz50,11.4151044191
101,2017-03-02,-3.1854694864,2376.97,2354.91,2380.24,2354.14,23062731.0,2363.78689315,2372.68104918,12.6070106395,8.89415602133,-7.42570923629,sz50,8.89415602133
102,2017-03-03,-2.82764417423,2347.91,2347.15,2350.67,2338.85,20483107.0,2362.5545307,2368.75319546,11.3253414632,6.19866475791,-10.2533534105,sz50,6.19866475791
103,2017-03-06,-1.09159601407,2346.04,2349.89,2355.09,2342.52,21112399.0,2361.61641731,2365.85116539,9.90722278509,4.23474807279,-11.3449494246,sz50,4.23474807279
104,2017-03-07,0.546751340431,2349.62,2356.29,2356.96,2347.17,20251348.0,2361.22186788,2364.38021686,8.55744802457,3.15834898249,-10.7981980842,sz50,3.15834898249
105,2017-03-08,0.979910177453,2353.62,2358.07,2362.96,2351.7,24369833.0,2360.98839619,2363.40941427,7.33016203623,2.42101808288,-9.81828790671,sz50,2.42101808288
106,2017-03-09,-0.475134759284,2352.75,2346.55,2353.54,2334.34,26630667.0,2359.91888536,2360.81565823,6.04348420298,0.896772869987,-10.293422666,sz50,0.896772869987
107,2017-03-10,-0.802692219052,2343.31,2339.23,2347.46,2336.32,17988811.0,2358.38637533,2357.49478773,4.65646984235,-0.891587600169,-11.096114885,sz50,-0.891587600169
108,2017-03-13,1.99242968291,2337.36,2354.89,2355.22,2328.62,24624011.0,2358.12738457,2357.09405116,3.51850919209,-1.03333340898,-9.10368520213,sz50,-1.03333340898
109,2017-03-14,1.66316774681,2353.72,2354.9,2359.31,2349.28,19017006.0,2357.88831904,2356.75650483,2.58844451017,-1.13181421749,-7.44051745532,sz50,-1.13181421749
110,2017-03-15,1.69288997325,2352.39,2357.31,2357.85,2345.44,21062595.0,2357.8454806,2356.84165793,1.86999107491,-1.00382266612,-5.74762748207,sz50,-1.00382266612
111,2017-03-16,2.84458175757,2362.36,2369.19,2376.51,2362.36,30278210.0,2358.68581537,2358.74140286,1.50711035935,0.0555874970987,-2.9030457245,sz50,0.0555874970987
112,2017-03-17,-0.929702217392,2371.61,2346.96,2373.54,2342.02,30767623.0,2357.81723645,2356.92887935,1.02801686661,-0.888357104334,-3.83274794189,sz50,-0.888357104334
113,2017-03-20,-0.00359895624386,2352.11,2350.07,2355.53,2337.53,27149291.0,2357.24336708,2355.87366714,0.548473504346,-1.36969994472,-3.83634689814,sz50,-1.36969994472
114,2017-03-21,1.09123299751,2352.21,2357.14,2358.55,2348.87,28887921.0,2357.23571026,2356.06848758,0.205334266767,-1.16722268355,-2.74511390063,sz50,-1.16722268355
115,2017-03-22,-1.54861761847,2347.86,2338.55,2352.76,2330.12,32891982.0,2355.85158358,2353.37333564,-0.331382173122,-2.47824793268,-4.29373151911,sz50,-2.47824793268
116,2017-03-23,0.393884985171,2340.06,2347.43,2356.27,2334.12,26712552.0,2355.22776257,2352.45897631,-0.818862989864,-2.76878625683,-3.89984653394,sz50,-2.76878625683
117,2017-03-24,2.78538061566,2350.69,2365.6,2373.58,2341.62,40120772.0,2355.99607645,2354.48067227,-0.958171229648,-1.51540418878,-1.11446591827,sz50,-1.51540418878
118,2017-03-27,1.67238234818,2364.75,2364.43,2381.77,2360.67,35491156.0,2356.62081153,2356.01133807,-0.888431675909,-0.609473460956,0.557916429908,sz50,-0.609473460956
119,2017-03-28,-0.00122958115366,2368.15,2356.31,2368.38,2353.08,24813635.0,2356.59778846,2356.05728606,-0.818845819815,-0.540502395438,0.556686848754,sz50,-0.540502395438
120,2017-03-29,-0.477062486108,2358.0,2352.69,2363.77,2349.12,29018549.0,2356.30832264,2355.53924205,-0.808892774484,-0.769080593162,0.0796243626457,sz50,-0.769080593162
121,2017-03-30,-1.05680319504,2350.92,2346.67,2356.44,2335.23,31113066.0,2355.59437282,2354.17474327,-0.931040128534,-1.41962954473,-0.977178832397,sz50,-1.41962954473
122,2017-03-31,1.07528787587,2344.96,2359.75,2361.32,2340.77,29505146.0,2355.90219705,2355.03247508,-0.9187764981,-0.869721976364,0.0981090434713,sz50,-0.869721976364
123,2017-04-05,3.81392107088,2369.49,2384.26,2384.68,2365.34,40075442.0,2358.00277505,2359.52901737,-0.429772733806,1.52624232337,3.91203011435,sz50,1.52624232337
124,2017-04-06,2.97565762674,2384.43,2390.39,2395.12,2376.15,39325003.0,2360.40182875,2364.27686085,0.43118823383,3.87503210438,6.88768774109,sz50,3.87503210438
125,2017-04-07,1.22557156339,2390.91,2388.27,2394.05,2379.33,36248630.0,2362.46613773,2367.96811303,1.44534564689,5.50197529913,8.11325930448,sz50,5.50197529913
126,2017-04-10,-0.846257662099,2388.56,2379.16,2391.95,2377.43,31258026.0,2363.70272012,2369.6899418,2.35372085219,5.98722167338,7.26700164238,sz50,5.98722167338
127,2017-04-11,-0.577758773036,2374.92,2382.11,2385.05,2354.02,39200826.0,2365.06622234,2371.60071998,3.18987621086,6.53449764553,6.68924286935,sz50,6.53449764553
128,2017-04-12,-1.18576697041,2378.93,2378.86,2385.61,2362.43,33640316.0,2366.08798364,2372.71753229,3.87781069823,6.6295486477,5.50347589894,sz50,6.6295486477
129,2017-04-13,-2.47450335755,2369.61,2368.11,2373.37,2364.44,22793060.0,2366.23776263,2372.00868117,4.2564322659,5.7709185366,3.02897254139,sz50,5.7709185366
130,2017-04-14,-3.39429344708,2367.78,2355.52,2368.8,2344.61,24318969.0,2365.44385429,2369.47196099,4.21076715269,4.02810669985,-0.365320905683,sz50,4.02810669985
131,2017-04-17,-1.92983351416,2348.75,2357.52,2359.18,2334.89,26376250.0,2364.85690212,2367.63319776,3.92387285021,2.77629564029,-2.29515441984,sz50,2.77629564029
132,2017-04-18,-3.73521743029,2352.51,2337.35,2352.79,2336.77,23753656.0,2362.81935381,2362.97424426,3.17007636894,0.154890443879,-6.03037185013,sz50,0.154890443879
133,2017-04-19,-3.65403271049,2331.66,2325.04,2335.99,2311.66,27919435.0,2360.02088316,2357.13820668,1.95952579887,-2.88267648144,-9.68440456062,sz50,-2.88267648144
134,2017-04-20,-0.464122841895,2324.37,2335.65,2336.54,2321.0,26576725.0,2358.21563256,2353.83232873,0.690959873551,-4.38330382771,-10.1485274025,sz50,-4.38330382771
135,2017-04-21,1.76267730997,2336.44,2347.67,2350.87,2333.23,27073712.0,2357.43447459,2352.88427816,-0.357271388017,-4.55019643429,-8.38585009255,sz50,-4.55019643429
136,2017-04-24,0.818299677434,2344.19,2341.93,2344.19,2323.67,31093007.0,2356.28599499,2351.19900459,-1.30321518991,-5.08699039746,-7.56755041511,sz50,-5.08699039746
137,2017-04-25,1.29201548116,2337.52,2344.74,2348.6,2334.0,19382943.0,2355.4307361,2350.20531158,-2.08765705665,-5.22542452363,-6.27553493395,sz50,-5.22542452363
138,2017-04-26,1.1462172473,2345.63,2344.5,2360.28,2338.86,26470622.0,2354.62105195,2349.32757134,-2.72882176748,-5.2934806108,-5.12931768665,sz50,-5.2934806108
139,2017-04-27,1.94838660727,2337.46,2351.64,2352.68,2327.47,29834076.0,2354.40023328,2349.68332959,-3.1264381524,-4.71690369209,-3.18093107937,sz50,-4.71690369209
140,2017-04-28,0.857844414917,2348.29,2347.04,2348.29,2331.82,20733683.0,2353.85503082,2349.2766635,-3.41682398546,-4.57836731769,-2.32308666446,sz50,-4.57836731769
141,2017-05-02,-0.586500742408,2341.75,2336.79,2350.51,2334.88,16218321.0,2352.59095446,2347.35563835,-3.78052241132,-5.23531611475,-2.90958740686,sz50,-5.23531611475
142,2017-05-03,-1.04214932083,2335.82,2329.77,2342.14,2324.19,18747685.0,2350.90051339,2344.65015552,-4.27448950228,-6.25035786613,-3.95173672769,sz50,-6.25035786613
143,2017-05-04,-0.922040347516,2325.01,2325.43,2332.09,2317.14,20767410.0,2349.01380869,2341.69320852,-4.88371163668,-7.32060017429,-4.87377707521,sz50,-7.32060017429
144,2017-05-05,-0.849856478049,2318.92,2320.6,2320.6,2297.45,30951074.0,2346.90908212,2338.44809952,-5.59916583084,-8.46098260747,-5.72363355326,sz50,-8.46098260747
145,2017-05-08,0.571456106914,2309.24,2326.1,2326.1,2298.32,34650123.0,2345.36766863,2336.5483919,-6.24318801163,-8.8192767348,-5.15217744634,sz50,-8.8192767348
146,2017-05-09,-0.510003385162,2312.85,2316.29,2320.29,2307.87,16157315.0,2343.21376725,2333.43171622,-6.95096061557,-9.78205103132,-5.66218083151,sz50,-9.78205103132
147,2017-05-10,1.2053946738,2315.56,2324.92,2337.05,2315.56,22318926.0,2341.85867338,2332.12222142,-7.50805888528,-9.73645196414,-4.45678615771,sz50,-9.73645196414
148,2017-05-11,2.96016886155,2318.05,2339.29,2342.18,2313.83,28395441.0,2341.66840128,2333.22495659,-7.6951360473,-8.44344469538,-1.49661729616,sz50,-8.44344469538
149,2017-05-12,6.68943526636,2336.61,2375.45,2375.64,2335.37,28906784.0,2344.17074193,2339.72111711,-7.04603380103,-4.44962481593,5.1928179702,sz50,-4.44962481593
150,2017-05-15,4.85316958483,2380.27,2381.75,2394.52,2378.97,23412410.0,2346.95439067,2346.18709909,-5.79028535665,-0.767291579133,10.045987555,sz50,-0.767291579133
151,2017-05-16,2.56594006818,2376.9,2381.32,2381.73,2362.11,23892047.0,2349.49999136,2351.59216077,-4.21379440375,2.09216940786,12.6119276232,sz50,2.09216940786
152,2017-05-17,-1.24282726234,2377.12,2363.56,2378.99,2361.63,20858225.0,2350.54147348,2353.43336681,-2.79265685864,2.8918933218,11.3691003609,sz50,2.8918933218
153,2017-05-18,-2.44851407539,2348.87,2354.75,2361.02,2347.38,17121231.0,2350.85321619,2353.63592576,-1.67758357295,2.78270956979,8.92058628548,sz50,2.78270956979
